game_id,team_id,HoA,won,head_coach,goals,shots,hits,pim
2020020597,15,away,False,Peter Laviolette,5,19,22,8
2020020600,13,home,True,Joel Quenneville,3,35,17,6
2020020600,29,away,True,John Tortorella,0,32,29,2
2020020598,12,home,True,Rod Brind'Amour,1,38,54,2
2020020598,25,away,True,Rick Bowness,0,28,35,4
2020020603,20,home,False,Darryl Sutter,2,34,24,2
2020020603,10,away,False,Sheldon Keefe,4,30,13,2
2020020604,24,home,False,Dallas Eakins,2,20,25,7
2020020604,53,away,False,Rick Tocchet,3,31,29,9
2020020390,6,home,False,Bruce Cassidy,2,29,30,6
2020020390,4,away,False,Alain Vigneault,3,32,26,4
2020020607,8,home,True,Dominique Ducharme,3,32,28,8
2020020607,22,away,True,Dave Tippett,2,23,28,4
2020020848,52,home,True,Paul Maurice,4,46,21,8
2020020848,9,away,True,D.J. Smith,3,23,32,6
2020020606,19,home,False,Craig Berube,1,32,23,4
2020020606,54,away,False,Peter DeBoer,6,33,14,6
2020020609,30,home,False,Dean Evason,4,25,21,37
2020020609,21,away,False,Jared Bednar,5,36,14,21
2020020608,20,home,False,Darryl Sutter,3,29,21,8
2020020608,10,away,False,Sheldon Keefe,5,30,10,2
2020020610,26,home,False,Todd McLellan,2,38,19,12
2020020610,53,away,False,Rick Tocchet,5,33,20,6
2020020611,1,home,False,Lindy Ruff,3,30,12,4
2020020611,7,away,False,Don Granato,5,18,21,6
2020020612,2,home,True,Barry Trotz,1,39,32,4
2020020612,15,away,True,Peter Laviolette,0,29,26,4
2020020613,3,home,True,David Quinn,8,25,26,10
2020020613,5,away,True,Mike Sullivan,4,45,18,10
2020020614,4,home,False,Alain Vigneault,2,42,19,6
2020020614,6,away,False,Bruce Cassidy,4,26,31,8
2020020615,12,home,True,Rod Brind'Amour,5,36,36,4
2020020615,13,away,True,Joel Quenneville,2,36,41,8
2020020616,29,home,True,John Tortorella,4,30,24,8
2020020616,14,away,True,Jon Cooper,2,38,19,10
2020020617,17,home,False,Jeff Blashill,2,27,13,10
2020020617,18,away,False,John Hynes,2,31,28,6
2020020618,16,home,True,Jeremy Colliton,4,28,29,4
2020020618,25,away,True,Rick Bowness,2,27,41,6
2020020241,28,home,False,Bob Boughner,1,35,17,7
2020020241,24,away,False,Dallas Eakins,5,34,20,13
2020020621,9,home,False,D.J. Smith,2,30,35,6
2020020621,22,away,False,Dave Tippett,4,35,25,4
2020020622,10,home,True,Sheldon Keefe,3,32,12,4
2020020622,8,away,True,Dominique Ducharme,2,34,20,4
2020020620,19,home,True,Craig Berube,3,35,23,13
2020020620,54,away,True,Peter DeBoer,1,51,19,7
2020020623,30,home,True,Dean Evason,8,19,16,28
2020020623,21,away,True,Jared Bednar,3,32,10,24
2020020624,26,home,True,Todd McLellan,4,30,25,4
2020020624,53,away,True,Rick Tocchet,3,27,27,2
2020020625,7,home,False,Don Granato,3,27,13,8
2020020625,1,away,False,Lindy Ruff,6,38,9,6
2020020626,2,home,False,Barry Trotz,2,23,29,4
2020020626,4,away,False,Alain Vigneault,2,27,14,19
2020020627,3,home,False,David Quinn,2,24,19,15
2020020627,5,away,False,Mike Sullivan,5,32,22,15
2020020628,15,home,False,Peter Laviolette,2,33,26,15
2020020628,6,away,False,Bruce Cassidy,4,32,19,21
2020020629,12,home,True,Rod Brind'Amour,3,22,24,12
2020020629,13,away,True,Joel Quenneville,0,24,39,12
2020020630,29,home,False,John Tortorella,4,36,23,13
2020020630,14,away,False,Jon Cooper,6,30,15,19
2020020633,8,home,False,Dominique Ducharme,2,38,28,8
2020020633,52,away,False,Paul Maurice,4,27,21,6
2020020638,9,home,False,D.J. Smith,1,40,33,2
2020020638,22,away,False,Dave Tippett,3,23,30,4
2020020631,17,home,False,Jeff Blashill,1,26,10,11
2020020631,18,away,False,John Hynes,7,32,13,23
2020020632,16,home,False,Jeremy Colliton,1,39,31,6
2020020632,25,away,False,Rick Bowness,5,34,46,6
2020020229,7,home,False,Don Granato,3,33,16,2
2020020229,15,away,False,Peter Laviolette,4,33,21,6
2020020494,1,home,False,Lindy Ruff,4,30,12,8
2020020494,5,away,False,Mike Sullivan,6,27,18,2
2020020636,2,home,False,Barry Trotz,1,32,21,0
2020020636,3,away,False,David Quinn,4,36,12,2
2020020637,19,home,True,Craig Berube,9,38,7,4
2020020637,30,away,True,Dean Evason,1,25,18,4
2020020639,54,home,True,Peter DeBoer,7,37,25,4
2020020639,53,away,True,Rick Tocchet,4,26,43,4
2020020640,24,home,False,Dallas Eakins,0,28,26,6
2020020640,21,away,False,Jared Bednar,2,35,15,4
2020020641,28,home,True,Bob Boughner,5,29,23,23
2020020641,26,away,True,Todd McLellan,2,34,18,23
2020020605,4,home,True,Alain Vigneault,3,23,24,8
2020020605,6,away,True,Bruce Cassidy,2,32,20,4
2020020648,25,home,True,Rick Bowness,4,20,34,8
2020020648,13,away,True,Joel Quenneville,1,21,26,6
2020020642,12,home,False,Rod Brind'Amour,4,34,19,4
2020020642,17,away,False,Jeff Blashill,4,28,18,4
2020020643,29,home,False,John Tortorella,3,26,12,10
2020020643,16,away,False,Jeremy Colliton,4,28,9,2
2020020645,8,home,False,Dominique Ducharme,0,19,35,27
2020020645,52,away,False,Paul Maurice,5,25,19,13
2020020646,10,home,True,Sheldon Keefe,6,38,16,4
2020020646,9,away,True,D.J. Smith,5,32,24,2
2020020644,18,home,False,John Hynes,0,36,25,16
2020020644,14,away,False,Jon Cooper,3,34,12,8
2020020654,19,home,True,Craig Berube,3,30,13,6
2020020654,30,away,True,Dean Evason,2,30,16,8
2020020849,20,home,True,Darryl Sutter,5,32,15,4
2020020849,22,away,True,Dave Tippett,0,17,17,8
2020020649,28,home,False,Bob Boughner,2,28,30,10
2020020649,26,away,False,Todd McLellan,4,26,26,10
2020020652,4,home,False,Alain Vigneault,3,43,17,8
2020020652,7,away,False,Don Granato,5,31,21,4
2020020655,54,home,True,Peter DeBoer,1,29,29,4
2020020655,53,away,True,Rick Tocchet,0,14,38,6
2020020656,24,home,False,Dallas Eakins,1,25,24,29
2020020656,21,away,False,Jared Bednar,4,37,20,25
2020020650,1,home,False,Lindy Ruff,2,30,12,2
2020020650,5,away,False,Mike Sullivan,5,24,7,4
2020020651,2,home,True,Barry Trotz,3,32,27,8
2020020651,3,away,True,David Quinn,2,26,21,8
2020020714,6,home,False,Bruce Cassidy,1,35,25,17
2020020714,15,away,False,Peter Laviolette,8,33,13,13
2020020788,18,home,False,John Hynes,2,20,33,11
2020020788,25,away,False,Rick Bowness,2,26,22,7
2020020657,12,home,False,Rod Brind'Amour,1,38,30,10
2020020657,17,away,False,Jeff Blashill,3,30,29,8
2020020658,29,home,False,John Tortorella,3,33,20,16
2020020658,16,away,False,Jeremy Colliton,4,34,14,0
2020020660,8,home,True,Dominique Ducharme,4,25,32,4
2020020660,10,away,True,Sheldon Keefe,2,25,33,4
2020020661,9,home,True,D.J. Smith,4,24,25,17
2020020661,52,away,True,Paul Maurice,2,26,24,11
2020020225,21,home,True,Jared Bednar,4,20,14,12
2020020225,53,away,True,Rick Tocchet,2,37,28,12
2020020663,26,home,False,Todd McLellan,2,28,14,4
2020020663,54,away,False,Peter DeBoer,4,41,14,8
2020020664,28,home,False,Bob Boughner,0,46,33,4
2020020664,24,away,False,Dallas Eakins,4,21,23,10
2020020195,6,home,False,Bruce Cassidy,2,34,26,16
2020020195,7,away,False,Don Granato,2,23,27,14
2020020202,15,home,True,Peter Laviolette,6,32,14,4
2020020202,4,away,True,Alain Vigneault,1,30,12,6
2020020666,1,home,False,Lindy Ruff,0,27,19,10
2020020666,3,away,False,David Quinn,3,20,16,14
2020020669,10,home,False,Sheldon Keefe,2,26,23,9
2020020669,20,away,False,Darryl Sutter,3,28,21,9
2020020659,18,home,True,John Hynes,7,22,19,6
2020020659,14,away,True,Jon Cooper,2,23,14,8
2020020670,25,home,False,Rick Bowness,2,26,18,10
2020020670,13,away,False,Joel Quenneville,3,31,14,8
2020020192,30,home,True,Dean Evason,5,22,17,8
2020020192,53,away,True,Rick Tocchet,2,30,16,6
2020020671,8,home,False,Dominique Ducharme,1,27,39,2
2020020671,20,away,False,Darryl Sutter,4,34,22,4
2020020672,9,home,False,D.J. Smith,2,29,32,6
2020020672,52,away,False,Paul Maurice,3,35,36,10
2020020182,19,home,False,Craig Berube,3,34,32,6
2020020182,21,away,False,Jared Bednar,4,28,20,8
2020020674,26,home,False,Todd McLellan,2,22,27,2
2020020674,54,away,False,Peter DeBoer,6,32,16,2
2020020675,28,home,False,Bob Boughner,1,28,36,20
2020020675,24,away,False,Dallas Eakins,4,27,21,18
2020020665,6,home,True,Bruce Cassidy,4,45,23,6
2020020665,2,away,True,Barry Trotz,1,23,34,10
2020020676,3,home,True,David Quinn,4,33,17,6
2020020676,1,away,True,Lindy Ruff,0,16,11,4
2020020677,15,home,False,Peter Laviolette,2,29,28,6
2020020677,7,away,False,Don Granato,5,30,13,8
2020020678,12,home,True,Rod Brind'Amour,4,29,32,12
2020020678,18,away,True,John Hynes,1,20,32,10
2020020679,14,home,True,Jon Cooper,3,19,35,6
2020020679,13,away,True,Joel Quenneville,2,38,26,4
2020020680,5,home,False,Mike Sullivan,1,32,16,6
2020020680,4,away,False,Alain Vigneault,1,27,25,6
2020020682,10,home,False,Sheldon Keefe,2,33,15,6
2020020682,52,away,False,Paul Maurice,5,24,32,8
2020020681,17,home,True,Jeff Blashill,4,28,19,6
2020020681,16,away,True,Jeremy Colliton,1,25,9,2
2020020683,25,home,True,Rick Bowness,4,31,17,2
2020020683,29,away,True,John Tortorella,1,18,20,2
2020020686,8,home,True,Dominique Ducharme,2,20,30,6
2020020686,20,away,True,Darryl Sutter,1,29,18,6
2020020685,6,home,True,Bruce Cassidy,3,28,26,10
2020020685,2,away,True,Barry Trotz,0,25,32,6
2020020687,30,home,True,Dean Evason,3,18,12,2
2020020687,28,away,True,Bob Boughner,2,22,22,6
2020020689,24,home,False,Dallas Eakins,0,16,26,8
2020020689,54,away,False,Peter DeBoer,4,51,14,4
2020020691,3,home,True,David Quinn,6,30,19,10
2020020691,1,away,True,Lindy Ruff,3,33,26,10
2020020692,4,home,False,Alain Vigneault,3,25,24,10
2020020692,15,away,False,Peter Laviolette,6,41,17,8
2020020690,7,home,False,Don Granato,2,30,12,4
2020020690,5,away,False,Mike Sullivan,3,41,13,2
2020020546,8,home,False,Dominique Ducharme,0,23,36,8
2020020546,9,away,False,D.J. Smith,4,15,17,8
2020020700,53,home,True,Rick Tocchet,3,29,17,2
2020020700,19,away,True,Craig Berube,2,22,30,6
2020020693,12,home,True,Rod Brind'Amour,3,48,28,4
2020020693,18,away,True,John Hynes,1,28,30,4
2020020694,14,home,False,Jon Cooper,3,31,25,6
2020020694,13,away,False,Joel Quenneville,5,32,22,4
2020020695,17,home,False,Jeff Blashill,0,29,11,4
2020020695,16,away,False,Jeremy Colliton,4,27,15,12
2020020696,52,home,False,Paul Maurice,0,26,43,12
2020020696,22,away,False,Dave Tippett,3,25,30,6
2020020698,30,home,True,Dean Evason,5,28,17,4
2020020698,28,away,True,Bob Boughner,2,28,22,8
2020020699,25,home,True,Rick Bowness,5,32,16,4
2020020699,29,away,True,John Tortorella,1,22,21,18
2020020701,6,home,True,Bruce Cassidy,6,28,28,14
2020020701,15,away,True,Peter Laviolette,3,33,33,21
2020020702,1,home,False,Lindy Ruff,3,30,8,20
2020020702,3,away,False,David Quinn,5,25,16,2
2020020715,7,home,True,Don Granato,4,29,22,4
2020020715,5,away,True,Mike Sullivan,2,36,13,8
2020020705,24,home,False,Dallas Eakins,2,35,22,6
2020020705,54,away,False,Peter DeBoer,5,29,15,8
2020020703,4,home,False,Alain Vigneault,0,30,27,4
2020020703,2,away,False,Barry Trotz,1,28,29,2
2020020697,23,home,True,Travis Green,3,24,11,19
2020020697,10,away,True,Sheldon Keefe,2,39,13,2
2020020706,14,home,True,Jon Cooper,3,36,32,13
2020020706,12,away,True,Rod Brind'Amour,2,27,30,11
2020020707,13,home,True,Joel Quenneville,4,39,25,31
2020020707,29,away,True,John Tortorella,2,36,24,21
2020020711,25,home,False,Rick Bowness,2,36,18,2
2020020711,17,away,False,Jeff Blashill,2,22,15,4
2020020601,18,home,True,John Hynes,5,30,19,20
2020020601,16,away,True,Jeremy Colliton,2,32,22,10
2020020708,20,home,False,Darryl Sutter,2,28,23,9
2020020708,9,away,False,D.J. Smith,4,20,15,13
2020020709,22,home,True,Dave Tippett,4,36,39,4
2020020709,8,away,True,Dominique Ducharme,1,23,28,8
2020020712,53,home,False,Rick Tocchet,2,24,45,6
2020020712,30,away,False,Dean Evason,5,24,24,2
2020020713,54,home,False,Peter DeBoer,2,40,26,4
2020020713,28,away,False,Bob Boughner,2,31,30,10
2020020483,7,home,False,Don Granato,0,32,9,8
2020020483,6,away,False,Bruce Cassidy,2,41,15,12
2020020166,5,home,True,Mike Sullivan,7,32,23,8
2020020166,1,away,True,Lindy Ruff,6,30,21,4
2020020717,2,home,True,Barry Trotz,6,28,13,4
2020020717,3,away,True,David Quinn,1,26,22,6
2020020718,14,home,False,Jon Cooper,1,27,34,11
2020020718,12,away,False,Rod Brind'Amour,4,36,28,9
2020020719,13,home,True,Joel Quenneville,5,33,27,7
2020020719,29,away,True,John Tortorella,1,34,29,9
2020020722,25,home,True,Rick Bowness,5,24,21,11
2020020722,17,away,True,Jeff Blashill,2,26,14,11
2020020710,23,home,True,Travis Green,6,29,11,4
2020020710,10,away,True,Sheldon Keefe,3,40,21,4
2020020724,26,home,True,Todd McLellan,4,22,15,13
2020020724,24,away,True,Dallas Eakins,1,25,25,11
2020020725,16,home,True,Jeremy Colliton,5,30,29,4
2020020725,18,away,True,John Hynes,4,40,36,8
2020020727,53,home,False,Rick Tocchet,1,40,33,2
2020020727,30,away,False,Dean Evason,4,23,30,4
2020020728,54,home,True,Peter DeBoer,5,40,28,8
2020020728,28,away,True,Bob Boughner,2,33,39,8
2020020721,22,home,False,Dave Tippett,3,25,41,13
2020020721,8,away,False,Dominique Ducharme,4,31,46,13
2020020254,3,home,False,David Quinn,2,35,12,12
2020020254,4,away,False,Alain Vigneault,3,36,19,6
2020020726,52,home,False,Paul Maurice,3,37,29,2
2020020726,10,away,False,Sheldon Keefe,5,33,20,4
2020020729,7,home,False,Don Granato,1,30,18,6
2020020729,6,away,False,Bruce Cassidy,5,38,17,12
2020020730,2,home,False,Barry Trotz,0,26,22,6
2020020730,15,away,False,Peter Laviolette,0,28,25,4
2020020731,14,home,True,Jon Cooper,3,28,26,2
2020020731,29,away,True,John Tortorella,1,25,25,6
2020020732,13,home,False,Joel Quenneville,2,34,28,15
2020020732,12,away,False,Rod Brind'Amour,4,29,18,27
2020020733,5,home,True,Mike Sullivan,5,23,25,8
2020020733,1,away,True,Lindy Ruff,1,31,29,2
2020020734,17,home,True,Jeff Blashill,7,23,22,8
2020020734,25,away,True,Rick Bowness,3,46,19,2
2020020735,19,home,False,Craig Berube,2,27,16,10
2020020735,21,away,False,Jared Bednar,4,29,12,10
2020020737,23,home,False,Travis Green,0,31,24,27
2020020737,9,away,False,D.J. Smith,3,25,28,17
2020020738,7,home,True,Don Granato,6,34,13,4
2020020738,6,away,True,Bruce Cassidy,4,40,9,8
2020020739,3,home,True,David Quinn,4,24,26,9
2020020739,4,away,True,Alain Vigneault,1,27,19,9
2020020740,16,home,False,Jeremy Colliton,1,30,36,4
2020020740,18,away,False,John Hynes,3,28,43,2
2020020736,20,home,True,Darryl Sutter,4,31,14,2
2020020736,8,away,True,Dominique Ducharme,2,20,22,2
2020020240,26,home,False,Todd McLellan,2,42,22,4
2020020240,30,away,False,Dean Evason,4,24,24,6
2020020746,5,home,True,Mike Sullivan,4,37,26,9
2020020746,1,away,True,Lindy Ruff,2,36,29,7
2020020748,19,home,True,Craig Berube,5,30,28,10
2020020748,21,away,True,Jared Bednar,3,31,17,8
2020020744,2,home,False,Barry Trotz,3,24,36,2
2020020744,15,away,False,Peter Laviolette,6,30,28,4
2020020745,13,home,True,Joel Quenneville,4,36,27,10
2020020745,12,away,True,Rod Brind'Amour,3,19,34,8
2020020747,17,home,False,Jeff Blashill,1,17,15,8
2020020747,25,away,False,Rick Bowness,2,52,16,2
2020020749,52,home,False,Paul Maurice,1,26,28,22
2020020749,10,away,False,Sheldon Keefe,4,37,18,20
2020020750,20,home,True,Darryl Sutter,5,34,16,10
2020020750,8,away,True,Dominique Ducharme,2,32,22,6
2020020325,24,home,False,Dallas Eakins,1,24,26,6
2020020325,54,away,False,Peter DeBoer,5,31,13,4
2020020753,28,home,False,Bob Boughner,3,30,26,6
2020020753,30,away,False,Dean Evason,6,26,12,0
2020020751,23,home,True,Travis Green,4,34,19,17
2020020751,9,away,True,D.J. Smith,2,28,17,13
2020020752,26,home,False,Todd McLellan,0,26,22,6
2020020752,53,away,False,Rick Tocchet,4,40,38,6
2020020757,5,home,True,Mike Sullivan,1,29,33,0
2020020757,6,away,True,Bruce Cassidy,0,30,33,2
2020020216,4,home,False,Alain Vigneault,3,36,18,6
2020020216,1,away,False,Lindy Ruff,3,32,15,2
2020020754,3,home,True,David Quinn,6,29,27,8
2020020754,7,away,True,Don Granato,3,34,13,6
2020020756,14,home,True,Jon Cooper,4,34,16,2
2020020756,29,away,True,John Tortorella,3,22,17,8
2020020761,20,home,False,Darryl Sutter,1,22,17,6
2020020761,8,away,False,Dominique Ducharme,2,24,11,6
2020020191,19,home,True,Craig Berube,4,20,28,8
2020020191,21,away,True,Jared Bednar,1,32,36,4
2020020759,9,home,True,D.J. Smith,2,27,34,7
2020020759,23,away,True,Travis Green,1,26,25,7
2020020763,25,home,True,Rick Bowness,4,31,24,4
2020020763,12,away,True,Rod Brind'Amour,3,32,18,2
2020020758,18,home,True,John Hynes,4,27,18,6
2020020758,13,away,True,Joel Quenneville,1,40,14,6
2020020760,52,home,False,Paul Maurice,1,37,32,2
2020020760,22,away,False,Dave Tippett,6,30,29,4
2020020765,26,home,True,Todd McLellan,4,25,19,2
2020020765,24,away,True,Dallas Eakins,1,22,26,4
2020020766,28,home,True,Bob Boughner,6,34,19,8
2020020766,53,away,True,Rick Tocchet,4,25,35,10
2020020447,15,home,True,Peter Laviolette,1,33,36,13
2020020447,2,away,True,Barry Trotz,0,18,32,11
2020020716,1,home,True,Lindy Ruff,6,27,21,9
2020020716,4,away,True,Alain Vigneault,4,30,15,9
2020020768,3,home,True,David Quinn,3,41,25,9
2020020768,7,away,True,Don Granato,1,37,13,11
2020020770,5,home,False,Mike Sullivan,1,26,25,7
2020020770,6,away,False,Bruce Cassidy,3,31,50,11
2020020771,29,home,False,John Tortorella,0,33,11,4
2020020771,17,away,False,Jeff Blashill,0,41,16,6
2020020772,16,home,False,Jeremy Colliton,4,40,26,28
2020020772,14,away,False,Jon Cooper,7,30,30,24
2020020773,18,home,False,John Hynes,4,30,17,10
2020020773,13,away,False,Joel Quenneville,7,55,13,4
2020020774,25,home,False,Rick Bowness,1,28,19,6
2020020774,12,away,False,Rod Brind'Amour,5,30,25,6
2020020776,9,home,True,D.J. Smith,6,33,21,14
2020020776,23,away,True,Travis Green,3,22,23,16
2020020778,30,home,False,Dean Evason,3,29,26,4
2020020778,19,away,False,Craig Berube,4,32,17,2
2020020775,8,home,False,Dominique Ducharme,1,33,29,6
2020020775,10,away,False,Sheldon Keefe,4,29,24,4
2020020777,52,home,False,Paul Maurice,1,30,38,6
2020020777,22,away,False,Dave Tippett,3,27,24,2
2020020779,54,home,True,Peter DeBoer,5,26,16,8
2020020779,21,away,True,Jared Bednar,2,37,34,8
2020020780,26,home,False,Todd McLellan,2,30,12,4
2020020780,24,away,False,Dallas Eakins,3,22,28,10
2020020781,28,home,True,Bob Boughner,4,31,14,8
2020020781,53,away,True,Rick Tocchet,2,30,24,8
2020020347,14,home,True,Jon Cooper,3,28,33,4
2020020347,25,away,True,Rick Bowness,0,20,30,2
2020020782,6,home,True,Bruce Cassidy,5,40,24,6
2020020782,7,away,True,Don Granato,2,31,30,6
2020020783,1,home,True,Lindy Ruff,5,19,14,9
2020020783,4,away,True,Alain Vigneault,3,24,19,13
2020020784,3,home,False,David Quinn,0,25,26,6
2020020784,2,away,False,Barry Trotz,4,27,23,6
2020020785,15,home,False,Peter Laviolette,4,37,32,6
2020020785,5,away,False,Mike Sullivan,5,35,14,6
2020020786,12,home,True,Rod Brind'Amour,3,32,24,2
2020020786,17,away,True,Jeff Blashill,1,17,20,6
2020020792,10,home,True,Sheldon Keefe,4,24,18,9
2020020792,23,away,True,Travis Green,1,16,19,5
2020020762,30,home,False,Dean Evason,4,30,21,14
2020020762,19,away,False,Craig Berube,5,21,16,22
2020020787,16,home,False,Jeremy Colliton,3,27,36,8
2020020787,13,away,False,Joel Quenneville,4,39,40,4
2020020789,22,home,False,Dave Tippett,1,31,19,4
2020020789,20,away,False,Darryl Sutter,3,30,35,8
2020020791,8,home,True,Dominique Ducharme,5,35,27,4
2020020791,52,away,True,Paul Maurice,3,22,27,6
2020020793,21,home,True,Jared Bednar,3,36,9,13
2020020793,28,away,True,Bob Boughner,0,21,9,13
2020020794,53,home,True,Rick Tocchet,3,32,46,4
2020020794,54,away,True,Peter DeBoer,0,25,21,4
2020020795,24,home,False,Dallas Eakins,1,34,19,4
2020020795,26,away,False,Todd McLellan,2,25,22,10
2020020796,6,home,True,Bruce Cassidy,6,43,31,6
2020020796,7,away,True,Don Granato,2,19,25,10
2020020801,17,home,False,Jeff Blashill,0,15,20,10
2020020801,14,away,False,Jon Cooper,0,33,17,8
2020020797,2,home,True,Barry Trotz,3,25,27,4
2020020797,3,away,True,David Quinn,0,28,23,2
2020020798,4,home,False,Alain Vigneault,1,32,30,4
2020020798,1,away,False,Lindy Ruff,4,21,18,4
2020020799,15,home,False,Peter Laviolette,0,24,31,9
2020020799,5,away,False,Mike Sullivan,3,26,18,7
2020020800,12,home,True,Rod Brind'Amour,2,33,17,4
2020020800,29,away,True,John Tortorella,1,32,26,2
2020020805,8,home,True,Dominique Ducharme,3,39,27,9
2020020805,9,away,True,D.J. Smith,2,23,24,11
2020020806,10,home,True,Sheldon Keefe,5,30,25,2
2020020806,23,away,True,Travis Green,1,27,23,2
2020020207,30,home,True,Dean Evason,4,38,19,2
2020020207,19,away,True,Craig Berube,3,31,23,2
2020020802,16,home,False,Jeremy Colliton,4,35,31,2
2020020802,13,away,False,Joel Quenneville,5,42,27,8
2020020804,18,home,True,John Hynes,1,34,24,8
2020020804,25,away,True,Rick Bowness,0,28,17,10
2020020808,21,home,True,Jared Bednar,4,44,6,8
2020020808,28,away,True,Bob Boughner,3,25,10,8
2020020807,22,home,True,Dave Tippett,4,29,26,10
2020020807,20,away,True,Darryl Sutter,1,30,39,8
2020020809,53,home,False,Rick Tocchet,2,21,39,12
2020020809,54,away,False,Peter DeBoer,3,34,21,10
2020020810,24,home,True,Dallas Eakins,6,33,21,4
2020020810,26,away,True,Todd McLellan,2,25,14,4
2020020811,17,home,False,Jeff Blashill,1,23,11,4
2020020811,14,away,False,Jon Cooper,2,42,13,8
2020020020,13,home,True,Joel Quenneville,5,43,23,9
2020020020,25,away,True,Rick Bowness,4,29,33,23
2020020812,7,home,True,Don Granato,4,40,13,2
2020020812,2,away,True,Barry Trotz,2,36,20,6
2020020813,1,home,False,Lindy Ruff,0,20,7,7
2020020813,6,away,False,Bruce Cassidy,3,42,18,7
2020020814,3,home,False,David Quinn,3,26,16,10
2020020814,15,away,False,Peter Laviolette,6,40,20,22
2020020815,4,home,True,Alain Vigneault,7,45,16,10
2020020815,5,away,True,Mike Sullivan,2,37,18,8
2020020816,12,home,True,Rod Brind'Amour,5,38,26,6
2020020816,16,away,True,Jeremy Colliton,2,17,24,6
2020020817,29,home,False,John Tortorella,3,32,13,8
2020020817,18,away,False,John Hynes,4,38,21,6
2020020819,8,home,True,Dominique Ducharme,3,23,30,6
2020020819,10,away,True,Sheldon Keefe,2,29,19,8
2020020820,9,home,True,D.J. Smith,2,18,30,14
2020020820,52,away,True,Paul Maurice,1,29,27,8
2020020818,19,home,True,Craig Berube,3,32,14,4
2020020818,24,away,True,Dallas Eakins,1,20,15,4
2020020821,30,home,True,Dean Evason,6,32,22,10
2020020821,54,away,True,Peter DeBoer,5,32,17,8
2020020822,53,home,False,Rick Tocchet,2,34,29,4
2020020822,26,away,False,Todd McLellan,3,26,35,4
2020020829,23,home,False,Travis Green,3,23,19,2
2020020829,22,away,False,Dave Tippett,5,32,13,2
2020020823,28,home,False,Bob Boughner,4,27,22,6
2020020823,21,away,False,Jared Bednar,5,31,13,2
2020020824,7,home,False,Don Granato,3,31,16,2
2020020824,2,away,False,Barry Trotz,3,48,19,2
2020020825,1,home,True,Lindy Ruff,4,21,18,6
2020020825,6,away,True,Bruce Cassidy,3,36,26,8
2020020826,4,home,False,Alain Vigneault,3,33,24,13
2020020826,5,away,False,Mike Sullivan,7,31,17,9
2020020827,12,home,True,Rod Brind'Amour,6,28,30,8
2020020827,16,away,True,Jeremy Colliton,3,30,28,8
2020020844,23,home,False,Travis Green,1,29,14,6
2020020844,22,away,False,Dave Tippett,4,27,15,8
2020020033,14,home,True,Jon Cooper,6,20,26,4
2020020033,25,away,True,Rick Bowness,2,22,29,8
2020020564,9,home,True,D.J. Smith,5,34,37,4
2020020564,8,away,True,Dominique Ducharme,1,31,31,6
2020020830,3,home,False,David Quinn,2,21,18,85
2020020830,15,away,False,Peter Laviolette,4,35,11,56
2020020831,29,home,True,John Tortorella,4,27,17,2
2020020831,18,away,True,John Hynes,2,32,17,4
2020020832,19,home,False,Craig Berube,2,26,17,9
2020020832,24,away,False,Dallas Eakins,2,35,23,11
2020020835,30,home,False,Dean Evason,2,28,19,17
2020020835,54,away,False,Peter DeBoer,3,34,17,17
2020020834,20,home,False,Darryl Sutter,0,32,19,6
2020020834,52,away,False,Paul Maurice,4,19,9,10
2020020837,28,home,True,Bob Boughner,3,33,29,4
2020020837,21,away,True,Jared Bednar,2,32,18,8
2020020836,53,home,False,Rick Tocchet,2,30,30,4
2020020836,26,away,False,Todd McLellan,4,22,22,10
2020020280,12,home,False,Rod Brind'Amour,1,37,24,2
2020020280,16,away,False,Jeremy Colliton,2,27,36,2
2020020838,6,home,True,Bruce Cassidy,4,34,17,2
2020020838,3,away,True,David Quinn,0,15,22,4
2020020839,2,home,False,Barry Trotz,1,33,33,2
2020020839,1,away,False,Lindy Ruff,2,25,16,4
2020020842,5,home,True,Mike Sullivan,8,34,17,4
2020020842,7,away,True,Don Granato,4,23,24,2
2020020847,10,home,True,Sheldon Keefe,5,35,14,6
2020020847,8,away,True,Dominique Ducharme,2,21,37,8
2020020593,22,home,False,Dave Tippett,3,42,26,18
2020020593,23,away,False,Travis Green,6,27,23,20
2020020048,14,home,False,Jon Cooper,2,27,28,2
2020020048,25,away,False,Rick Bowness,5,31,22,8
2020020840,15,home,False,Peter Laviolette,2,30,17,4
2020020840,4,away,False,Alain Vigneault,4,29,15,2
2020020845,29,home,False,John Tortorella,2,24,10,4
2020020845,17,away,False,Jeff Blashill,5,36,13,2
2020020850,30,home,True,Dean Evason,4,36,11,2
2020020850,24,away,True,Dallas Eakins,3,25,15,6
2020020851,54,home,True,Peter DeBoer,4,35,25,2
2020020851,19,away,True,Craig Berube,3,25,41,6
2020020852,26,home,False,Todd McLellan,2,17,27,8
2020020852,21,away,False,Jared Bednar,3,37,23,2
2020020853,28,home,False,Bob Boughner,2,28,11,4
2020020853,53,away,False,Rick Tocchet,5,34,11,6
2020020854,6,home,False,Bruce Cassidy,4,39,16,2
2020020854,3,away,False,David Quinn,5,23,17,6
2020020858,5,home,True,Mike Sullivan,1,23,23,2
2020020858,7,away,True,Don Granato,0,29,23,4
2020020855,2,home,True,Barry Trotz,5,27,25,4
