,game_id,team_id,HoA,won,settled_in,head_coach,goals,shots,hits,pim,blocks,faceoffWinningPctg,powerPlayConversion
86,2020020267,5,home,True,REG,Mike Sullivan,4,37,24,21,15,51.9,0/4
87,2020020267,2,away,False,REG,Barry Trotz,1,32,34,33,14,48.1,1/3
88,2020020268,29,home,True,REG,John Tortorella,3,22,37,2,15,42.3,0/0
89,2020020268,18,away,False,REG,John Hynes,0,32,23,0,6,57.7,0/1
90,2020020269,19,home,True,OT,Craig Berube,3,45,27,2,4,57.7,2/4
91,2020020269,28,away,False,OT,Bob Boughner,2,32,31,8,17,42.3,0/1
92,2020020270,10,home,True,REG,Sheldon Keefe,7,31,10,4,14,53.7,2/3
93,2020020270,9,away,False,REG,D.J. Smith,3,37,40,6,8,46.3,0/2
94,2020020271,25,home,False,REG,Rick Bowness,0,28,26,15,14,41.3,0/3
95,2020020271,14,away,True,REG,Jon Cooper,2,19,21,11,15,58.7,1/5
96,2020020272,53,home,False,OT,Rick Tocchet,2,22,31,6,4,50.0,0/3
97,2020020272,26,away,True,OT,Todd McLellan,3,29,18,6,10,50.0,0/3
98,2020020273,24,home,False,REG,Dallas Eakins,1,17,19,12,11,51.0,0/2
99,2020020273,30,away,True,REG,Dean Evason,3,27,23,6,12,49.0,0/5
100,2020020274,12,home,True,REG,Rod Brind'Amour,5,38,24,8,7,50.9,2/4
101,2020020274,16,away,False,REG,Jeremy Colliton,3,29,12,8,14,49.1,1/4
102,2020020275,17,home,False,REG,Jeff Blashill,2,32,12,4,9,56.9,0/4
103,2020020275,13,away,True,REG,Joel Quenneville,7,39,21,8,5,43.1,1/2
104,2020020276,20,home,False,REG,Geoff Ward,1,21,12,4,8,54.1,0/3
105,2020020276,22,away,True,REG,Dave Tippett,2,25,19,6,16,45.9,0/2
106,2020020277,23,home,False,REG,Travis Green,0,29,24,16,6,46.8,0/2
107,2020020277,52,away,True,REG,Paul Maurice,2,31,19,16,18,53.2,0/2
108,2020020278,1,home,False,REG,Lindy Ruff,2,27,13,2,3,42.9,1/3
109,2020020278,7,away,True,REG,Ralph Krueger,3,29,19,6,18,57.1,1/1
110,2020020279,15,home,False,REG,Peter Laviolette,1,27,19,10,13,42.9,0/4
111,2020020279,3,away,True,REG,David Quinn,4,24,12,8,12,57.1,1/5
112,2020020280,12,home,False,OT,Rod Brind'Amour,1,37,24,2,14,59.3,0/1
113,2020020280,16,away,True,OT,Jeremy Colliton,2,27,36,2,17,40.7,0/1
114,2020020281,5,home,True,REG,Mike Sullivan,3,18,30,2,18,39.6,1/1
115,2020020281,2,away,False,REG,Barry Trotz,2,35,53,2,16,60.4,0/1
116,2020020282,29,home,False,REG,John Tortorella,2,23,13,13,16,39.1,0/1
117,2020020282,18,away,True,REG,John Hynes,4,45,24,7,6,60.9,1/4
118,2020020283,19,home,False,REG,Craig Berube,4,32,17,2,13,52.7,0/3
119,2020020283,28,away,True,REG,Bob Boughner,5,27,17,8,17,47.3,0/0
120,2020020284,8,home,False,REG,Claude Julien,3,33,44,10,10,48.3,0/1
121,2020020284,10,away,True,REG,Sheldon Keefe,5,27,17,4,12,51.7,3/4
122,2020020285,22,home,True,REG,Dave Tippett,7,24,37,15,14,41.8,3/5
123,2020020285,20,away,False,REG,Geoff Ward,1,44,32,15,11,58.2,1/5
124,2020020286,25,home,False,OT,Rick Bowness,3,27,22,4,13,52.2,1/3
125,2020020286,14,away,True,OT,Jon Cooper,4,36,23,6,13,47.8,1/2
126,2020020287,21,home,True,REG,Jared Bednar,3,39,15,10,14,50.6,0/4
127,2020020287,54,away,False,REG,Peter DeBoer,2,29,23,12,11,49.4,0/4
128,2020020288,53,home,False,REG,Rick Tocchet,2,24,32,6,10,35.7,2/4
129,2020020288,26,away,True,REG,Todd McLellan,4,23,26,8,20,64.3,1/3
130,2020020289,24,home,False,REG,Dallas Eakins,1,27,26,6,10,39.3,0/3
131,2020020289,30,away,True,REG,Dean Evason,5,29,13,8,12,60.7,1/2
132,2020020290,6,home,True,REG,Bruce Cassidy,7,35,23,6,16,51.9,1/3
133,2020020290,4,away,False,REG,Alain Vigneault,3,19,31,6,8,48.1,1/3
134,2020020291,15,home,False,REG,Peter Laviolette,1,29,31,6,7,57.1,0/4
135,2020020291,3,away,True,REG,David Quinn,3,25,14,8,23,42.9,0/3
136,2020020292,17,home,True,REG,Jeff Blashill,2,27,13,6,17,54.5,0/2
137,2020020292,13,away,False,REG,Joel Quenneville,1,39,9,4,9,45.5,1/3
138,2020020293,9,home,True,OT,D.J. Smith,3,39,27,8,15,54.8,0/4
139,2020020293,8,away,False,OT,Claude Julien,2,32,25,10,11,45.2,0/3
140,2020020294,23,home,False,OT,Travis Green,3,34,17,11,10,57.6,1/4
141,2020020294,52,away,True,OT,Paul Maurice,4,31,25,13,19,42.4,1/3
142,2020020295,1,home,False,REG,Lindy Ruff,1,42,20,4,10,50.0,0/2
143,2020020295,7,away,True,REG,Ralph Krueger,4,37,18,4,13,50.0,1/2
144,2020020296,14,home,True,REG,Jon Cooper,3,28,31,4,13,35.7,1/1
145,2020020296,12,away,False,REG,Rod Brind'Amour,0,25,21,2,6,64.3,0/2
146,2020020297,19,home,False,REG,Craig Berube,0,31,39,4,11,59.6,0/1
147,2020020297,26,away,True,REG,Todd McLellan,3,31,20,2,10,40.4,1/2
148,2020020298,10,home,False,REG,Sheldon Keefe,0,34,15,10,6,39.3,0/7
149,2020020298,20,away,True,REG,Geoff Ward,3,33,24,14,16,60.7,2/5
150,2020020299,21,home,False,REG,Jared Bednar,0,34,12,8,11,55.8,0/1
151,2020020299,54,away,True,REG,Peter DeBoer,3,28,14,4,17,44.2,1/3
152,2020020300,53,home,True,REG,Rick Tocchet,4,25,24,24,14,46.9,1/4
153,2020020300,24,away,False,REG,Dallas Eakins,3,28,25,22,11,53.1,1/5
154,2020020301,1,home,False,REG,Lindy Ruff,1,29,16,2,7,55.4,0/4
155,2020020301,2,away,True,REG,Barry Trotz,2,20,10,8,16,44.6,0/1
156,2020020302,15,home,False,OT,Peter Laviolette,2,22,31,4,16,44.4,0/2
157,2020020302,5,away,True,OT,Mike Sullivan,3,37,15,4,13,55.6,1/2
158,2020020303,13,home,False,REG,Joel Quenneville,0,43,42,10,8,49.3,0/3
159,2020020303,25,away,True,REG,Rick Bowness,3,26,38,8,15,50.7,0/4
160,2020020304,29,home,False,OT,John Tortorella,5,30,13,10,17,46.0,3/4
161,2020020304,16,away,True,OT,Jeremy Colliton,6,34,14,10,9,54.0,2/4
162,2020020305,17,home,False,REG,Jeff Blashill,0,24,16,8,15,46.0,0/1
163,2020020305,18,away,True,REG,John Hynes,2,33,33,2,15,54.0,2/4
164,2020020306,9,home,True,OT,D.J. Smith,5,39,30,11,14,49.2,2/4
165,2020020306,8,away,False,OT,Claude Julien,4,36,34,13,14,50.8,0/3
166,2020020307,23,home,False,REG,Travis Green,3,33,19,8,15,57.8,0/2
167,2020020307,22,away,True,REG,Dave Tippett,4,29,29,4,18,42.2,1/4
168,2020020308,4,home,True,REG,Alain Vigneault,4,39,25,10,10,63.6,2/8
169,2020020308,3,away,False,REG,David Quinn,3,27,21,16,18,36.4,2/5
170,2020020309,19,home,False,REG,Craig Berube,1,36,29,2,10,59.3,0/4
171,2020020309,26,away,True,REG,Todd McLellan,2,20,23,8,8,40.7,0/1
172,2020020310,10,home,True,OT,Sheldon Keefe,2,39,15,6,11,61.2,0/4
173,2020020310,20,away,False,OT,Geoff Ward,1,22,31,10,15,38.8,0/2
174,2020020311,53,home,True,OT,Rick Tocchet,4,28,27,6,17,57.1,0/2
175,2020020311,24,away,False,OT,Dallas Eakins,3,35,33,6,16,42.9,1/2
176,2020020312,2,home,True,REG,Barry Trotz,7,37,26,4,8,46.9,0/2
177,2020020312,6,away,False,REG,Bruce Cassidy,2,36,24,14,16,53.1,0/2
178,2020020313,15,home,True,REG,Peter Laviolette,5,35,24,8,6,61.4,1/3
179,2020020313,5,away,False,REG,Mike Sullivan,2,28,21,6,17,38.6,0/4
180,2020020314,14,home,True,REG,Jon Cooper,3,22,17,12,15,44.6,0/5
181,2020020314,12,away,False,REG,Rod Brind'Amour,1,32,12,12,7,55.4,0/5
182,2020020315,13,home,True,REG,Joel Quenneville,3,35,30,4,11,44.3,0/1
183,2020020315,25,away,False,REG,Rick Bowness,2,39,33,2,7,55.7,1/2
184,2020020316,29,home,False,REG,John Tortorella,0,26,26,2,13,66.7,0/2
185,2020020316,16,away,True,REG,Jeremy Colliton,2,27,14,4,14,33.3,0/1
186,2020020317,17,home,True,REG,Jeff Blashill,5,32,15,8,9,57.9,0/3
187,2020020317,18,away,False,REG,John Hynes,2,39,13,8,13,42.1,1/3
188,2020020318,9,home,True,REG,D.J. Smith,6,31,23,0,18,47.2,0/0
189,2020020318,20,away,False,REG,Geoff Ward,1,30,27,0,12,52.8,0/0
190,2020020319,52,home,True,REG,Paul Maurice,6,30,15,9,8,59.6,1/4
191,2020020319,8,away,False,REG,Dominique Ducharme,3,21,19,13,12,40.4,1/2
192,2020020320,23,home,False,REG,Travis Green,0,32,17,10,16,43.1,0/4
193,2020020320,22,away,True,REG,Dave Tippett,3,34,17,8,21,56.9,2/5
194,2020020321,53,home,False,REG,Rick Tocchet,2,18,26,13,11,41.4,0/2
195,2020020321,21,away,True,REG,Jared Bednar,3,29,23,11,12,58.6,1/3
196,2020020322,7,home,False,REG,Ralph Krueger,0,23,13,6,12,37.7,0/3
197,2020020322,4,away,True,REG,Alain Vigneault,3,39,12,6,7,62.3,0/3
198,2020020323,3,home,True,REG,David Quinn,6,34,32,8,14,50.8,1/4
199,2020020323,6,away,False,REG,Bruce Cassidy,2,33,28,10,12,49.2,0/3
200,2020020324,30,home,True,REG,Dean Evason,3,30,10,6,18,43.6,0/3
201,2020020324,26,away,False,REG,Todd McLellan,1,28,14,6,10,56.4,0/3
202,2020020325,24,home,False,REG,Dallas Eakins,1,24,26,6,6,59.7,0/2
203,2020020325,54,away,True,REG,Peter DeBoer,5,31,13,4,15,40.3,0/3
204,2020020326,28,home,True,OT,Bob Boughner,3,20,18,13,18,42.9,1/2
205,2020020326,19,away,False,OT,Craig Berube,2,26,18,9,15,57.1,1/4
206,2020020327,1,home,False,REG,Lindy Ruff,2,24,8,4,11,49.2,1/3
207,2020020327,15,away,True,REG,Peter Laviolette,5,24,15,6,13,50.8,0/2
208,2020020328,2,home,False,OT,Barry Trotz,3,27,30,10,15,53.7,1/1
209,2020020328,5,away,True,OT,Mike Sullivan,4,31,23,2,19,46.3,1/5
210,2020020329,14,home,True,REG,Jon Cooper,5,21,22,19,12,45.2,2/2
211,2020020329,25,away,False,REG,Rick Bowness,0,20,22,11,6,54.8,0/6
212,2020020330,13,home,False,OT,Joel Quenneville,3,31,24,6,7,47.2,1/4
213,2020020330,12,away,True,OT,Rod Brind'Amour,4,33,19,8,7,52.8,2/3
214,2020020331,16,home,False,REG,Jeremy Colliton,3,36,34,2,7,41.2,0/1
215,2020020331,17,away,True,REG,Jeff Blashill,5,32,33,2,20,58.8,1/1
216,2020020332,18,home,True,REG,John Hynes,2,33,11,6,9,50.9,0/4
217,2020020332,29,away,False,REG,John Tortorella,1,30,15,8,17,49.1,0/3
218,2020020333,9,home,False,REG,D.J. Smith,3,34,23,15,18,48.6,3/6
219,2020020333,20,away,True,REG,Geoff Ward,6,38,15,17,11,51.4,1/4
220,2020020334,52,home,True,OT,Paul Maurice,2,21,15,4,19,52.9,1/3
221,2020020334,8,away,False,OT,Dominique Ducharme,1,41,26,6,6,47.1,0/2
222,2020020335,22,home,False,REG,Dave Tippett,0,30,41,2,5,48.1,0/0
223,2020020335,10,away,True,REG,Sheldon Keefe,4,29,21,0,12,51.9,1/1
224,2020020336,30,home,True,OT,Dean Evason,4,42,18,8,18,44.2,0/3
225,2020020336,26,away,False,OT,Todd McLellan,3,28,20,6,14,55.8,2/4
226,2020020337,53,home,False,REG,Rick Tocchet,2,25,33,6,15,43.4,0/2
227,2020020337,21,away,True,REG,Jared Bednar,6,41,19,4,5,56.6,1/3
228,2020020338,24,home,False,OT,Dallas Eakins,2,30,32,6,23,57.6,0/1
229,2020020338,54,away,True,OT,Peter DeBoer,3,27,19,4,13,42.4,0/3
230,2020020339,28,home,False,REG,Bob Boughner,6,40,19,6,12,32.8,2/6
231,2020020339,19,away,True,REG,Craig Berube,7,31,24,14,13,67.2,0/2
232,2020020340,7,home,False,REG,Ralph Krueger,0,28,19,4,5,40.5,0/3
233,2020020340,4,away,True,REG,Alain Vigneault,3,38,13,6,10,59.5,0/2
234,2020020341,2,home,True,REG,Barry Trotz,2,30,31,4,10,55.6,2/5
235,2020020341,5,away,False,REG,Mike Sullivan,0,20,24,10,11,44.4,0/2
236,2020020342,3,home,False,REG,David Quinn,1,21,37,21,12,45.1,0/3
237,2020020342,6,away,True,REG,Bruce Cassidy,4,36,43,15,16,54.9,0/1
238,2020020343,16,home,True,REG,Jeremy Colliton,7,32,28,6,14,50.0,1/1
239,2020020343,17,away,False,REG,Jeff Blashill,2,46,26,6,12,50.0,1/1
240,2020020344,18,home,True,REG,John Hynes,3,29,10,16,10,54.0,1/1
241,2020020344,29,away,False,REG,John Tortorella,1,29,12,12,8,46.0,0/3
242,2020020345,52,home,False,REG,Paul Maurice,0,27,23,4,6,53.7,0/1
243,2020020345,23,away,True,REG,Travis Green,4,19,12,2,15,46.3,1/2
244,2020020346,1,home,False,REG,Lindy Ruff,2,21,17,11,6,32.7,0/3
245,2020020346,15,away,True,REG,Peter Laviolette,3,23,12,11,12,67.3,0/3
246,2020020347,14,home,True,REG,Jon Cooper,3,28,33,4,16,38.3,0/1
247,2020020347,25,away,False,REG,Rick Bowness,0,20,30,2,8,61.7,0/2
248,2020020348,13,home,False,OT,Joel Quenneville,2,46,33,8,10,49.1,0/3
249,2020020348,12,away,True,OT,Rod Brind'Amour,3,31,20,8,10,50.9,1/3
250,2020020349,9,home,True,REG,D.J. Smith,5,36,28,8,19,44.8,0/1
251,2020020349,20,away,False,REG,Geoff Ward,1,28,29,4,14,55.2,1/3
252,2020020350,22,home,False,REG,Dave Tippett,0,31,22,38,7,57.8,0/4
253,2020020350,10,away,True,REG,Sheldon Keefe,3,23,16,23,14,42.2,1/4
254,2020020351,54,home,True,OT,Peter DeBoer,5,39,26,0,11,60.3,2/3
255,2020020351,30,away,False,OT,Dean Evason,4,30,12,6,18,39.7,0/0
256,2020020352,24,home,False,REG,Dallas Eakins,4,33,32,6,11,48.5,1/4
257,2020020352,19,away,True,REG,Craig Berube,5,35,24,8,11,51.5,1/3
258,2020020353,28,home,True,REG,Bob Boughner,6,27,13,10,13,41.2,1/3
259,2020020353,21,away,False,REG,Jared Bednar,2,35,21,8,9,58.8,1/4
260,2020020354,3,home,True,REG,David Quinn,3,19,23,7,17,40.9,0/2
261,2020020354,7,away,False,REG,Ralph Krueger,2,24,24,9,9,59.1,0/1
262,2020020355,5,home,True,REG,Mike Sullivan,5,27,30,10,19,37.9,1/3
263,2020020355,4,away,False,REG,Alain Vigneault,2,42,33,6,15,62.1,0/5
264,2020020356,29,home,True,REG,John Tortorella,4,36,17,6,9,43.1,1/5
265,2020020356,17,away,False,REG,Jeff Blashill,1,20,23,10,12,56.9,1/3
266,2020020357,8,home,True,REG,Dominique Ducharme,3,33,37,6,9,44.4,2/3
267,2020020357,9,away,False,REG,D.J. Smith,1,27,16,6,21,55.6,0/3
268,2020020358,52,home,True,REG,Paul Maurice,5,39,24,4,13,42.3,1/3
269,2020020358,23,away,False,REG,Travis Green,2,33,11,6,15,57.7,1/2
270,2020020359,6,home,False,OT,Bruce Cassidy,1,19,26,6,9,51.7,0/2
271,2020020359,15,away,True,OT,Peter Laviolette,2,28,28,6,12,48.3,0/2
272,2020020360,22,home,False,REG,Dave Tippett,1,27,42,10,11,42.6,0/0
273,2020020360,10,away,True,REG,Sheldon Keefe,6,32,21,0,20,57.4,2/5
274,2020020361,54,home,True,REG,Peter DeBoer,5,28,25,8,16,54.2,0/2
275,2020020361,30,away,False,REG,Dean Evason,1,37,23,6,17,45.8,0/3
276,2020020362,24,home,False,REG,Dallas Eakins,2,29,31,6,12,49.2,0/3
277,2020020362,19,away,True,REG,Craig Berube,3,21,31,6,17,50.8,3/3
278,2020020363,28,home,False,REG,Bob Boughner,0,26,15,14,22,39.6,0/3
279,2020020363,21,away,True,REG,Jared Bednar,4,38,15,6,10,60.4,1/4
280,2020020364,3,home,False,REG,David Quinn,2,39,30,9,16,49.3,0/0
281,2020020364,1,away,True,REG,Lindy Ruff,5,37,21,5,17,50.7,1/2
282,2020020365,12,home,True,REG,Rod Brind'Amour,5,32,18,8,12,57.3,1/2
283,2020020365,17,away,False,REG,Jeff Blashill,2,35,21,4,15,42.7,1/4
284,2020020366,5,home,False,REG,Mike Sullivan,3,29,38,4,6,50.0,0/2
285,2020020366,4,away,True,REG,Alain Vigneault,4,35,42,4,9,50.0,1/2
286,2020020367,16,home,False,OT,Jeremy Colliton,2,37,30,2,20,40.0,0/2
287,2020020367,14,away,True,OT,Jon Cooper,3,34,41,4,29,60.0,0/1
288,2020020368,18,home,False,REG,John Hynes,4,35,10,8,12,64.2,0/2
289,2020020368,13,away,True,REG,Joel Quenneville,5,38,9,4,14,35.8,2/4
290,2020020369,8,home,False,OT,Dominique Ducharme,3,36,42,4,14,58.8,1/1
291,2020020369,52,away,True,OT,Paul Maurice,4,27,24,2,21,41.2,0/2
292,2020020370,20,home,True,REG,Geoff Ward,7,29,16,12,11,47.4,0/1
293,2020020370,9,away,False,REG,D.J. Smith,3,32,16,2,8,52.6,1/6
294,2020020371,23,home,True,REG,Travis Green,3,28,20,4,18,54.0,1/1
295,2020020371,10,away,False,REG,Sheldon Keefe,1,32,18,2,13,46.0,0/2
296,2020020372,25,home,False,REG,Rick Bowness,2,24,20,4,13,55.3,0/2
297,2020020372,29,away,True,REG,John Tortorella,3,22,13,4,19,44.7,0/2
298,2020020373,6,home,True,REG,Bruce Cassidy,5,25,22,26,9,52.7,0/2
299,2020020373,15,away,False,REG,Peter Laviolette,1,32,34,14,7,47.3,0/3
300,2020020374,1,home,False,REG,Lindy Ruff,3,27,23,10,5,54.2,0/1
301,2020020374,3,away,True,REG,David Quinn,6,28,17,2,9,45.8,1/5
302,2020020375,2,home,True,REG,Barry Trotz,5,29,25,2,13,48.8,0/0
303,2020020375,7,away,False,REG,Ralph Krueger,2,22,31,0,10,51.2,0/1
304,2020020376,16,home,True,OT,Jeremy Colliton,4,27,29,12,25,55.7,1/5
305,2020020376,14,away,False,OT,Jon Cooper,3,42,38,10,14,44.3,1/6
306,2020020377,21,home,True,OT,Jared Bednar,3,34,18,4,9,45.5,0/3
307,2020020377,24,away,False,OT,Dallas Eakins,2,28,18,6,16,54.5,0/2
308,2020020378,53,home,False,REG,Rick Tocchet,1,25,23,8,6,58.0,0/3
309,2020020378,30,away,True,REG,Dean Evason,5,27,13,6,14,42.0,0/4
310,2020020379,26,home,False,OT,Todd McLellan,2,30,15,6,13,45.7,1/4
311,2020020379,19,away,True,OT,Craig Berube,3,22,27,8,9,54.3,1/3
312,2020020380,28,home,False,OT,Bob Boughner,4,29,34,13,22,42.9,1/5
313,2020020380,54,away,True,OT,Peter DeBoer,5,27,17,15,15,57.1,0/4
314,2020020381,18,home,False,REG,John Hynes,2,30,13,13,11,53.1,1/2
315,2020020381,13,away,True,REG,Joel Quenneville,6,32,14,9,16,46.9,1/4
316,2020020382,8,home,True,REG,Dominique Ducharme,7,28,17,4,15,57.1,0/1
317,2020020382,52,away,False,REG,Paul Maurice,1,29,21,2,12,42.9,1/2
318,2020020383,22,home,True,REG,Dave Tippett,3,33,42,16,8,55.8,0/2
319,2020020383,20,away,False,REG,Ryan Huska,2,36,40,14,18,44.2,1/3
320,2020020384,23,home,True,REG,Travis Green,4,31,20,2,22,56.1,2/2
321,2020020384,10,away,False,REG,Sheldon Keefe,2,39,14,4,14,43.9,0/1
322,2020020385,25,home,True,REG,Rick Bowness,5,26,18,16,9,57.8,1/5
323,2020020385,29,away,False,REG,John Tortorella,0,21,13,20,16,42.2,0/3
324,2020020386,21,home,False,OT,Jared Bednar,4,33,25,4,19,50.7,1/3
325,2020020386,24,away,True,OT,Dallas Eakins,5,27,20,6,20,49.3,2/2
326,2020020387,53,home,True,REG,Rick Tocchet,5,31,26,9,8,56.5,1/4
