,game_id,team_id,HoA,won,settled_in,head_coach,goals,shots,hits,pim,blocks,faceoffWinningPctg,powerPlayConversion
722,2021020256,53,home,False,OT,André Tourigny,4,29.0,18,15,23,47.4,0/3
723,2021020256,29,away,True,OT,Brad Larsen,5,46.0,16,13,12,52.6,2/4
724,2021020257,54,home,True,REG,Peter DeBoer,5,32.0,26,7,16,58.1,0/2
725,2021020257,17,away,False,REG,Jeff Blashill,2,28.0,26,9,16,41.9,0/1
726,2021020258,24,home,False,REG,Dallas Eakins,1,32.0,28,4,18,45.9,0/2
727,2021020258,12,away,True,REG,Rod Brind'Amour,2,31.0,14,6,14,54.1,0/1
728,2021020259,23,home,True,REG,Travis Green,3,29.0,22,2,18,67.3,2/3
729,2021020259,52,away,False,REG,Paul Maurice,2,39.0,24,8,7,32.7,0/0
730,2021020260,55,home,False,REG,Dave Hakstol,3,28.0,19,20,11,63.1,2/4
731,2021020260,21,away,True,REG,Jared Bednar,7,30.0,11,10,6,36.9,2/4
732,2021020261,10,home,False,REG,Sheldon Keefe,0,26.0,29,2,10,53.7,0/4
733,2021020261,5,away,True,REG,Mike Sullivan,2,31.0,26,8,20,46.3,0/1
734,2021020262,8,home,True,REG,Dominique Ducharme,6,29.0,22,23,11,57.4,1/2
735,2021020262,18,away,False,REG,John Hynes,3,36.0,37,21,12,42.6,2/3
736,2021020263,9,home,False,REG,D.J. Smith,1,30.0,30,4,13,51.0,0/1
737,2021020263,3,away,True,REG,Gerard Gallant,2,33.0,26,2,17,49.0,1/2
738,2021020264,14,home,False,REG,Jon Cooper,3,34.0,26,6,7,57.1,1/4
739,2021020264,1,away,True,REG,Lindy Ruff,5,27.0,25,8,5,42.9,0/3
740,2021020265,13,home,True,REG,Andrew Brunette,5,37.0,35,4,16,49.1,0/1
741,2021020265,30,away,False,REG,Dean Evason,4,39.0,32,2,17,50.9,1/2
742,2021020266,2,home,False,REG,Barry Trotz,2,36.0,21,8,16,50.9,1/6
743,2021020266,20,away,True,REG,Darryl Sutter,5,31.0,18,12,13,49.1,2/4
744,2021020267,4,home,False,REG,Alain Vigneault,2,31.0,29,13,8,49.1,1/5
745,2021020267,6,away,True,REG,Bruce Cassidy,5,44.0,33,17,9,50.9,0/3
746,2021020268,25,home,True,REG,Rick Bowness,4,33.0,18,12,11,60.7,1/4
747,2021020268,19,away,False,REG,Craig Berube,1,36.0,11,8,8,39.3,1/6
748,2021020269,22,home,True,REG,Dave Tippett,5,33.0,16,6,16,56.3,1/4
749,2021020269,16,away,False,REG,Derek King,2,31.0,30,8,12,43.8,0/3
750,2021020270,53,home,True,OT,André Tourigny,2,29.0,21,4,12,63.0,0/1
751,2021020270,17,away,False,OT,Jeff Blashill,1,34.0,11,2,13,37.0,0/2
752,2021020271,54,home,True,REG,Peter DeBoer,3,35.0,22,10,21,35.5,0/4
753,2021020271,29,away,False,REG,Brad Larsen,2,29.0,16,10,18,64.5,0/4
754,2021020272,26,home,False,REG,Todd McLellan,4,43.0,13,4,8,59.6,0/4
755,2021020272,12,away,True,REG,Rod Brind'Amour,5,20.0,31,8,10,40.4,0/2
756,2021020273,28,home,False,REG,Bob Boughner,0,22.0,40,6,4,55.0,0/4
757,2021020273,15,away,True,REG,Peter Laviolette,4,21.0,39,8,10,45.0,1/3
758,2021020274,6,home,False,REG,Bruce Cassidy,0,28.0,37,4,14,53.2,0/3
759,2021020274,20,away,True,REG,Darryl Sutter,4,32.0,28,6,15,46.8,0/2
760,2021020275,14,home,True,OT,Jon Cooper,5,24.0,26,13,16,45.3,1/4
761,2021020275,30,away,False,OT,Dean Evason,4,32.0,31,15,14,54.7,1/4
762,2021020276,2,home,False,REG,Barry Trotz,0,20.0,28,8,12,44.2,0/3
763,2021020276,10,away,True,REG,Sheldon Keefe,3,40.0,12,8,11,55.8,0/3
764,2021020277,3,home,True,REG,Gerard Gallant,5,36.0,34,6,10,44.0,1/1
765,2021020277,7,away,False,REG,Don Granato,4,22.0,16,2,15,56.0,1/3
766,2021020278,23,home,False,REG,Travis Green,0,40.0,22,8,16,54.0,0/3
767,2021020278,16,away,True,REG,Derek King,1,24.0,22,8,18,46.0,0/3
768,2021020279,26,home,False,OT,Todd McLellan,1,38.0,15,8,8,60.0,0/3
769,2021020279,53,away,True,OT,André Tourigny,2,27.0,8,10,15,40.0,0/2
770,2021020280,55,home,True,REG,Dave Hakstol,5,31.0,21,8,12,48.5,1/1
771,2021020280,15,away,False,REG,Peter Laviolette,2,39.0,17,2,7,51.5,0/4
772,2021020281,7,home,False,REG,Don Granato,4,33.0,13,8,13,54.7,2/4
773,2021020281,29,away,True,REG,Brad Larsen,7,29.0,8,10,13,45.3,0/3
774,2021020282,19,home,True,REG,Craig Berube,5,31.0,24,6,6,55.6,1/2
775,2021020282,54,away,False,REG,Peter DeBoer,2,34.0,16,4,14,44.4,0/3
776,2021020283,18,home,True,REG,John Hynes,3,35.0,14,4,15,49.2,1/4
777,2021020283,24,away,False,REG,Dallas Eakins,2,31.0,7,8,11,50.8,0/2
778,2021020284,52,home,False,REG,Paul Maurice,1,31.0,23,4,13,44.9,0/2
779,2021020284,5,away,True,REG,Mike Sullivan,3,36.0,25,4,7,55.1,0/2
780,2021020285,21,home,True,REG,Jared Bednar,7,40.0,20,8,14,49.2,1/4
781,2021020285,9,away,False,REG,D.J. Smith,5,21.0,20,10,14,50.8,2/3
782,2021020286,28,home,True,OT,Bob Boughner,2,27.0,28,4,23,58.8,0/1
783,2021020286,12,away,False,OT,Rod Brind'Amour,1,23.0,19,2,12,41.2,0/2
784,2021020287,14,home,True,REG,Jon Cooper,4,35.0,29,2,10,44.1,0/2
785,2021020287,4,away,False,REG,Alain Vigneault,0,34.0,28,4,8,55.9,0/1
786,2021020288,25,home,True,REG,Rick Bowness,4,33.0,13,4,20,60.3,2/5
787,2021020288,22,away,False,REG,Dave Tippett,1,22.0,13,10,20,39.7,0/2
788,2021020289,20,home,True,REG,Darryl Sutter,5,39.0,15,7,12,54.0,0/0
789,2021020289,16,away,False,REG,Derek King,2,21.0,15,5,12,46.0,0/1
790,2021020290,7,home,False,REG,Don Granato,1,25.0,18,22,10,31.3,0/1
791,2021020290,6,away,True,REG,Bruce Cassidy,5,47.0,27,7,10,68.8,2/3
792,2021020291,17,home,True,REG,Jeff Blashill,4,23.0,13,6,16,54.4,0/0
793,2021020291,19,away,False,REG,Craig Berube,2,37.0,15,0,13,45.6,1/3
794,2021020292,13,home,True,OT,Andrew Brunette,2,45.0,15,6,7,42.1,1/2
795,2021020292,4,away,False,OT,Alain Vigneault,1,33.0,28,6,21,57.9,0/2
796,2021020293,1,home,False,OT,Lindy Ruff,2,42.0,27,8,10,54.7,0/4
797,2021020293,30,away,True,OT,Dean Evason,3,27.0,35,10,19,45.3,0/3
798,2021020294,2,home,False,REG,Barry Trotz,1,21.0,31,17,9,58.3,0/6
799,2021020294,3,away,True,REG,Gerard Gallant,4,21.0,23,19,16,41.7,1/5
800,2021020295,5,home,True,REG,Mike Sullivan,4,37.0,26,4,12,37.7,1/4
801,2021020295,23,away,False,REG,Travis Green,1,37.0,31,10,12,62.3,0/1
802,2021020296,15,home,True,REG,Peter Laviolette,6,34.0,20,6,7,53.6,1/1
803,2021020296,8,away,False,REG,Dominique Ducharme,3,28.0,22,2,13,46.4,0/3
804,2021020297,29,home,True,REG,Brad Larsen,3,32.0,8,10,16,42.4,1/3
805,2021020297,52,away,False,REG,Paul Maurice,0,36.0,22,8,5,57.6,0/4
806,2021020298,18,home,False,REG,John Hynes,2,28.0,23,4,11,55.6,1/6
807,2021020298,54,away,True,REG,Peter DeBoer,5,35.0,6,12,18,44.4,0/2
808,2021020299,21,home,True,REG,Jared Bednar,5,36.0,18,11,10,56.5,1/7
809,2021020299,24,away,False,REG,Dallas Eakins,2,26.0,14,19,17,43.5,2/3
810,2021020300,53,home,False,REG,André Tourigny,3,27.0,22,8,8,41.8,0/2
811,2021020300,22,away,True,REG,Dave Tippett,5,44.0,19,4,7,58.2,2/4
812,2021020301,26,home,False,REG,Todd McLellan,2,32.0,10,6,18,37.3,2/3
813,2021020301,10,away,True,REG,Sheldon Keefe,6,38.0,16,6,11,62.7,1/3
814,2021020302,28,home,True,REG,Bob Boughner,6,29.0,17,15,21,53.8,1/5
815,2021020302,9,away,False,REG,D.J. Smith,3,29.0,24,17,14,46.2,0/4
816,2021020303,55,home,True,REG,Dave Hakstol,2,22.0,26,9,20,39.3,1/4
817,2021020303,12,away,False,REG,Rod Brind'Amour,1,36.0,17,13,9,60.7,0/2
818,2021020304,6,home,False,REG,Bruce Cassidy,2,36.0,21,16,4,57.1,0/3
819,2021020304,3,away,True,REG,Gerard Gallant,5,31.0,23,18,17,42.9,0/2
820,2021020305,7,home,True,REG,Don Granato,4,39.0,7,4,10,49.1,0/1
821,2021020305,8,away,False,REG,Dominique Ducharme,1,26.0,18,2,13,50.9,0/2
822,2021020306,14,home,True,REG,Jon Cooper,3,26.0,31,4,10,48.7,0/2
823,2021020306,55,away,False,REG,Dave Hakstol,0,17.0,38,4,17,51.3,0/2
824,2021020307,2,home,False,REG,Barry Trotz,0,25.0,29,6,18,58.7,0/2
825,2021020307,5,away,True,REG,Mike Sullivan,1,30.0,20,8,13,41.3,0/1
826,2021020308,4,home,False,REG,Alain Vigneault,3,23.0,16,10,19,53.3,0/3
827,2021020308,12,away,True,REG,Rod Brind'Amour,6,36.0,20,8,10,46.7,0/4
828,2021020309,15,home,True,REG,Peter Laviolette,4,29.0,21,6,12,52.4,1/3
829,2021020309,13,away,False,REG,Andrew Brunette,3,22.0,13,6,13,47.6,0/3
830,2021020310,29,home,True,REG,Brad Larsen,4,21.0,18,4,19,56.3,0/1
831,2021020310,23,away,False,REG,Travis Green,2,41.0,16,2,12,43.8,0/2
832,2021020311,16,home,True,OT,Derek King,3,27.0,33,7,13,49.0,0/3
833,2021020311,19,away,False,OT,Craig Berube,2,25.0,17,11,16,51.0,1/1
834,2021020312,18,home,True,REG,John Hynes,4,31.0,16,6,14,43.4,0/3
835,2021020312,1,away,False,REG,Lindy Ruff,2,25.0,9,6,7,56.6,0/1
836,2021020313,25,home,True,REG,Rick Bowness,3,22.0,15,6,9,58.3,1/3
837,2021020313,21,away,False,REG,Jared Bednar,1,37.0,14,6,11,41.7,0/3
838,2021020314,30,home,True,REG,Dean Evason,7,38.0,6,8,11,45.3,0/4
839,2021020314,52,away,False,REG,Paul Maurice,1,31.0,11,10,8,54.7,1/3
840,2021020315,24,home,True,REG,Dallas Eakins,4,33.0,21,18,3,46.2,1/3
841,2021020315,9,away,False,REG,D.J. Smith,0,34.0,30,16,21,53.8,0/4
842,2021020316,28,home,False,REG,Bob Boughner,1,35.0,25,6,9,40.4,0/3
843,2021020316,10,away,True,REG,Sheldon Keefe,4,33.0,17,8,12,59.6,1/2
844,2021020317,17,home,True,OT,Jeff Blashill,3,41.0,12,2,15,55.8,0/3
845,2021020317,7,away,False,OT,Don Granato,2,28.0,9,8,8,44.2,0/0
846,2021020318,13,home,False,REG,Andrew Brunette,1,34.0,39,6,10,28.0,0/1
847,2021020318,55,away,True,REG,Dave Hakstol,4,27.0,24,4,22,72.0,1/2
848,2021020319,5,home,False,REG,Mike Sullivan,3,50.0,24,8,10,55.7,1/3
849,2021020319,8,away,True,REG,Dominique Ducharme,6,33.0,37,6,11,44.3,0/4
850,2021020320,19,home,True,REG,Craig Berube,6,33.0,13,10,17,46.4,0/2
851,2021020320,29,away,False,REG,Brad Larsen,3,27.0,13,4,5,53.6,2/4
852,2021020321,21,home,True,REG,Jared Bednar,6,35.0,20,21,12,51.7,2/4
853,2021020321,18,away,False,REG,John Hynes,2,28.0,31,12,23,48.3,0/2
854,2021020322,20,home,False,REG,Darryl Sutter,2,36.0,16,19,7,52.8,1/4
855,2021020322,52,away,True,REG,Paul Maurice,4,28.0,12,8,18,47.2,0/3
856,2021020323,53,home,False,REG,André Tourigny,2,27.0,19,2,13,39.0,0/2
857,2021020323,25,away,True,REG,Rick Bowness,3,29.0,22,4,16,61.0,0/1
858,2021020324,54,home,False,REG,Peter DeBoer,2,38.0,21,4,15,44.6,0/1
859,2021020324,22,away,True,REG,Dave Tippett,3,30.0,19,2,20,55.4,0/2
860,2021020325,26,home,True,REG,Todd McLellan,4,37.0,22,16,17,55.8,1/4
861,2021020325,9,away,False,REG,D.J. Smith,2,32.0,37,14,10,44.2,0/1
862,2021020326,6,home,True,REG,Bruce Cassidy,3,42.0,28,8,12,50.8,2/3
863,2021020326,23,away,False,REG,Travis Green,2,38.0,18,6,11,49.2,1/4
864,2021020327,1,home,True,REG,Lindy Ruff,5,35.0,21,11,13,45.8,0/3
865,2021020327,4,away,False,REG,Alain Vigneault,2,25.0,26,11,21,54.2,0/3
866,2021020328,3,home,False,REG,Gerard Gallant,1,30.0,27,6,9,57.9,1/3
867,2021020328,2,away,True,REG,Barry Trotz,2,28.0,21,6,16,42.1,1/3
868,2021020329,12,home,False,REG,Rod Brind'Amour,2,32.0,23,12,14,54.8,0/3
869,2021020329,15,away,True,REG,Peter Laviolette,4,25.0,30,8,13,45.2,1/5
870,2021020330,16,home,False,REG,Derek King,0,29.0,25,2,18,46.8,0/2
871,2021020330,28,away,True,REG,Bob Boughner,2,22.0,32,4,32,53.2,0/1
872,2021020331,30,home,True,REG,Dean Evason,4,37.0,27,6,15,41.5,0/3
873,2021020331,14,away,False,REG,Jon Cooper,2,30.0,21,6,9,58.5,0/3
874,2021020332,24,home,False,REG,Dallas Eakins,1,40.0,18,2,8,62.2,0/1
875,2021020332,10,away,True,REG,Sheldon Keefe,5,31.0,13,2,10,37.8,0/1
876,2021020333,7,home,False,REG,Don Granato,4,36.0,21,0,9,53.2,1/4
877,2021020333,55,away,True,REG,Dave Hakstol,7,32.0,9,8,11,46.8,0/0
878,2021020334,8,home,False,REG,Dominique Ducharme,1,34.0,23,4,19,50.0,0/2
879,2021020334,23,away,True,REG,Travis Green,2,42.0,14,4,18,50.0,1/2
880,2021020335,52,home,False,REG,Paul Maurice,0,46.0,16,2,6,55.1,0/6
881,2021020335,53,away,True,REG,André Tourigny,1,15.0,15,12,16,44.9,0/1
882,2021020336,20,home,True,OT,Darryl Sutter,2,32.0,12,4,6,43.8,0/0
883,2021020336,5,away,False,OT,Mike Sullivan,1,22.0,14,2,20,56.3,1/1
884,2021020337,6,home,False,REG,Bruce Cassidy,1,42.0,30,4,9,47.6,1/3
885,2021020337,17,away,True,REG,Jeff Blashill,2,16.0,28,8,14,52.4,0/1
886,2021020338,13,home,True,REG,Andrew Brunette,5,51.0,35,8,10,51.5,2/4
887,2021020338,15,away,False,REG,Peter Laviolette,4,27.0,35,12,7,48.5,0/2
888,2021020339,1,home,False,REG,Lindy Ruff,2,34.0,21,6,20,41.4,0/1
889,2021020339,28,away,True,REG,Bob Boughner,5,31.0,23,2,15,58.6,1/3
890,2021020340,4,home,False,OT,Mike Yeo,3,34.0,27,9,20,56.1,1/3
891,2021020340,2,away,True,OT,Barry Trotz,4,31.0,25,11,17,43.9,0/2
892,2021020341,19,home,True,OT,Craig Berube,4,33.0,15,8,14,52.5,1/3
893,2021020341,14,away,False,OT,Jon Cooper,3,33.0,17,8,13,47.5,1/3
894,2021020342,18,home,True,REG,John Hynes,6,37.0,7,13,12,61.3,1/4
895,2021020342,29,away,False,REG,Brad Larsen,0,27.0,7,17,15,38.7,0/2
896,2021020343,25,home,True,REG,Rick Bowness,4,17.0,25,8,17,57.4,0/2
897,2021020343,12,away,False,REG,Rod Brind'Amour,1,40.0,18,6,11,42.6,0/3
898,2021020344,30,home,True,REG,Dean Evason,5,37.0,27,11,8,49.1,0/4
899,2021020344,53,away,False,REG,André Tourigny,2,31.0,18,15,10,50.9,0/2
900,2021020345,26,home,False,OT,Todd McLellan,4,34.0,34,4,8,55.8,0/1
901,2021020345,24,away,True,OT,Dallas Eakins,5,36.0,26,2,12,44.2,1/2
902,2021020346,10,home,True,REG,Sheldon Keefe,8,41.0,16,10,15,65.6,0/2
903,2021020346,21,away,False,REG,Jared Bednar,3,31.0,27,6,7,34.4,1/4
904,2021020347,9,home,False,REG,D.J. Smith,2,21.0,21,14,23,50.8,1/5
905,2021020347,23,away,True,REG,Travis Green,6,35.0,22,12,8,49.2,2/6
906,2021020348,17,home,True,OT,Jeff Blashill,4,26.0,22,6,9,53.1,1/3
907,2021020348,55,away,False,OT,Dave Hakstol,3,24.0,22,6,11,46.9,1/3
908,2021020349,3,home,True,REG,Gerard Gallant,4,28.0,21,19,15,49.0,1/2
909,2021020349,4,away,False,REG,Alain Vigneault,1,34.0,11,4,10,51.0,0/3
910,2021020350,22,home,True,REG,Dave Tippett,5,22.0,15,6,16,48.3,0/3
911,2021020350,5,away,False,REG,Mike Sullivan,2,34.0,45,6,13,51.7,0/3
912,2021020351,24,home,True,REG,Dallas Eakins,6,34.0,23,8,23,37.7,0/3
913,2021020351,54,away,False,REG,Peter DeBoer,5,39.0,15,6,12,62.3,2/4
914,2021020352,8,home,False,REG,Dominique Ducharme,1,20.0,19,8,16,57.1,1/5
915,2021020352,21,away,True,REG,Jared Bednar,4,34.0,15,12,15,42.9,0/3
916,2021020353,14,home,True,REG,Jon Cooper,4,35.0,23,8,22,54.4,1/3
917,2021020353,19,away,False,REG,Craig Berube,2,28.0,25,6,9,45.6,2/4
918,2021020354,13,home,True,REG,Andrew Brunette,7,45.0,16,8,15,47.6,1/3
919,2021020354,7,away,False,REG,Don Granato,4,31.0,15,8,20,52.4,0/3
920,2021020355,2,home,False,OT,Barry Trotz,1,25.0,30,6,17,55.3,0/0
921,2021020355,28,away,True,OT,Bob Boughner,2,35.0,20,0,18,44.7,0/3
922,2021020356,15,home,False,OT,Peter Laviolette,3,28.0,32,4,15,50.0,0/1
923,2021020356,16,away,True,OT,Derek King,4,28.0,22,2,14,50.0,1/2
924,2021020357,12,home,False,REG,Rod Brind'Amour,2,49.0,32,6,9,61.2,1/4
925,2021020357,9,away,True,REG,D.J. Smith,3,20.0,27,8,21,38.8,0/3
926,2021020358,18,home,False,REG,John Hynes,0,42.0,24,10,11,49.2,0/1
927,2021020358,6,away,True,REG,Bruce Cassidy,2,33.0,13,4,20,50.8,1/4
928,2021020359,25,home,True,REG,Rick Bowness,3,37.0,19,4,7,60.4,0/1
929,2021020359,29,away,False,REG,Brad Larsen,2,22.0,24,2,19,39.6,0/2
930,2021020360,30,home,True,REG,Dean Evason,5,38.0,14,8,15,54.8,0/4
931,2021020360,1,away,False,REG,Lindy Ruff,2,31.0,10,10,13,45.2,0/3
932,2021020361,26,home,False,REG,Todd McLellan,2,42.0,26,8,14,53.7,0/2
933,2021020361,20,away,True,REG,Darryl Sutter,3,32.0,22,4,16,46.3,2/4
934,2021020362,3,home,True,REG,Gerard Gallant,1,27.0,22,4,9,42.2,1/3
935,2021020362,28,away,False,REG,Bob Boughner,0,28.0,14,6,17,57.8,0/2
936,2021020363,52,home,True,REG,Paul Maurice,8,40.0,30,4,11,62.7,1/4
937,2021020363,1,away,False,REG,Lindy Ruff,4,37.0,20,8,11,37.3,1/2
938,2021020364,53,home,False,REG,André Tourigny,1,30.0,27,11,10,57.9,0/3
939,2021020364,54,away,True,REG,Peter DeBoer,7,32.0,13,13,12,42.1,1/2
940,2021020365,24,home,False,OT,Dallas Eakins,3,34.0,20,4,11,55.2,1/3
941,2021020365,20,away,True,OT,Darryl Sutter,4,36.0,35,18,18,44.8,0/1
942,2021020366,55,home,True,REG,Dave Hakstol,4,34.0,19,8,15,53.3,0/4
943,2021020366,22,away,False,REG,Dave Tippett,3,32.0,16,8,12,46.7,1/4
944,2021020367,6,home,False,OT,Bruce Cassidy,2,39.0,33,4,11,58.2,0/1
945,2021020367,14,away,True,OT,Jon Cooper,3,25.0,31,2,19,41.8,0/2
946,2021020368,9,home,True,OT,D.J. Smith,6,34.0,30,4,16,61.7,1/3
947,2021020368,21,away,False,OT,Jared Bednar,5,31.0,29,6,13,38.3,1/2
948,2021020369,17,home,True,OT,Jeff Blashill,4,30.0,7,11,20,41.8,0/3
949,2021020369,2,away,False,OT,Barry Trotz,3,23.0,25,21,17,58.2,2/3
950,2021020370,13,home,True,OT,Andrew Brunette,4,51.0,19,4,8,47.6,0/4
951,2021020370,19,away,False,OT,Craig Berube,3,25.0,24,10,17,52.4,0/1
952,2021020371,3,home,True,REG,Gerard Gallant,3,31.0,28,2,17,42.6,1/4
953,2021020371,16,away,False,REG,Derek King,2,27.0,26,8,15,57.4,0/1
954,2021020372,15,home,True,REG,Peter Laviolette,3,32.0,30,0,14,34.1,0/1
955,2021020372,29,away,False,REG,Brad Larsen,1,18.0,18,2,19,65.9,0/0
956,2021020373,12,home,True,REG,Rod Brind'Amour,6,29.0,19,17,11,62.9,0/0
957,2021020373,7,away,False,REG,Don Granato,2,34.0,16,0,11,37.1,1/3
958,2021020374,18,home,True,OT,John Hynes,4,44.0,11,18,9,52.3,0/5
959,2021020374,8,away,False,OT,Dominique Ducharme,3,23.0,11,20,13,47.7,1/4
960,2021020375,30,home,True,OT,Dean Evason,4,40.0,15,15,14,47.9,1/5
961,2021020375,10,away,False,OT,Sheldon Keefe,3,42.0,4,15,15,52.1,2/5
962,2021020376,23,home,False,REG,Travis Green,1,23.0,18,24,21,42.9,0/3
963,2021020376,5,away,True,REG,Mike Sullivan,4,44.0,16,8,15,57.1,2/6
964,2021020377,2,home,False,OT,Barry Trotz,2,24.0,24,4,13,58.3,1/4
965,2021020377,16,away,True,OT,Derek King,3,26.0,18,8,12,41.7,1/2
966,2021020378,4,home,False,REG,Alain Vigneault,1,39.0,21,8,10,49.1,1/3
967,2021020378,14,away,True,REG,Jon Cooper,7,27.0,12,10,20,50.9,1/2
968,2021020379,29,home,True,REG,Brad Larsen,6,30.0,25,0,11,50.7,0/1
969,2021020379,28,away,False,REG,Bob Boughner,4,34.0,10,2,16,49.3,0/0
970,2021020380,52,home,True,REG,Paul Maurice,6,41.0,25,21,18,52.3,3/5
971,2021020380,10,away,False,REG,Sheldon Keefe,3,35.0,15,31,7,47.7,2/5
972,2021020381,22,home,False,REG,Dave Tippett,1,22.0,28,19,10,52.8,0/2
973,2021020381,26,away,True,REG,Todd McLellan,5,40.0,16,6,19,47.2,3/5
974,2021020382,54,home,True,REG,Peter DeBoer,3,28.0,14,6,18,47.1,0/3
975,2021020382,20,away,False,REG,Darryl Sutter,2,25.0,33,8,14,52.9,0/2
976,2021020383,4,home,False,REG,Mike Yeo,5,32.0,29,10,13,54.4,1/3
977,2021020383,21,away,True,REG,Jared Bednar,7,50.0,21,6,17,45.6,3/5
978,2021020384,15,home,True,OT,Peter Laviolette,4,29.0,27,7,10,49.1,0/1
979,2021020384,24,away,False,OT,Dallas Eakins,3,34.0,24,7,15,50.9,0/1
980,2021020385,25,home,True,REG,Rick Bowness,4,27.0,19,2,11,52.7,1/4
981,2021020385,53,away,False,REG,André Tourigny,1,19.0,21,8,20,47.3,0/1
982,2021020386,23,home,True,REG,Bruce Boudreau,4,30.0,31,4,11,52.6,2/4
983,2021020386,26,away,False,REG,Todd McLellan,0,31.0,17,8,14,47.4,0/2
984,2021020387,55,home,False,REG,Dave Hakstol,1,29.0,24,0,6,42.9,0/1
985,2021020387,5,away,True,REG,Mike Sullivan,6,31.0,23,2,11,57.1,0/0
986,2021020388,7,home,False,REG,Don Granato,0,25.0,9,2,10,49.0,0/3
987,2021020388,24,away,True,REG,Dallas Eakins,2,23.0,14,6,24,51.0,0/1
988,2021020389,10,home,True,REG,Sheldon Keefe,5,40.0,18,4,20,51.7,2/3
989,2021020389,29,away,False,REG,Brad Larsen,4,32.0,18,6,8,48.3,1/2
990,2021020390,8,home,False,REG,Dominique Ducharme,2,23.0,18,13,21,51.0,0/1
991,2021020390,14,away,True,REG,Jon Cooper,3,27.0,14,19,7,49.0,0/3
992,2021020391,9,home,False,REG,D.J. Smith,3,33.0,22,8,8,42.2,1/5
993,2021020391,2,away,True,REG,Barry Trotz,5,27.0,26,14,15,57.8,0/2
994,2021020392,17,home,False,REG,Jeff Blashill,2,16.0,25,16,17,56.1,1/2
995,2021020392,18,away,True,REG,John Hynes,5,33.0,27,14,16,43.9,1/2
996,2021020393,16,home,False,REG,Derek King,2,26.0,29,13,10,55.9,0/4
997,2021020393,3,away,True,REG,Gerard Gallant,6,30.0,39,27,16,44.1,2/2
998,2021020394,19,home,True,OT,Craig Berube,4,30.0,23,12,16,50.0,1/5
999,2021020394,13,away,False,OT,Andrew Brunette,3,40.0,12,12,8,50.0,0/5
1000,2021020395,52,home,False,REG,Paul Maurice,2,18.0,31,6,20,42.9,1/5
1001,2021020395,12,away,True,REG,Rod Brind'Amour,4,34.0,25,23,15,57.1,2/3
1002,2021020396,22,home,False,REG,Dave Tippett,1,39.0,23,4,8,49.1,0/5
1003,2021020396,30,away,True,REG,Dean Evason,4,26.0,25,10,13,50.9,1/2
1004,2021020397,28,home,True,REG,Bob Boughner,5,27.0,21,6,22,40.8,2/2
1005,2021020397,20,away,False,REG,Darryl Sutter,3,43.0,23,4,16,59.2,0/3
1006,2021020398,1,home,True,REG,Lindy Ruff,3,27.0,21,4,8,32.2,1/3
1007,2021020398,4,away,False,REG,Mike Yeo,0,25.0,20,6,15,67.8,0/2
1008,2021020399,3,home,False,REG,Gerard Gallant,3,30.0,20,17,19,51.0,1/5
1009,2021020399,21,away,True,REG,Jared Bednar,7,39.0,16,27,11,49.0,1/5
1010,2021020400,23,home,True,OT,Bruce Boudreau,2,32.0,20,8,15,47.8,1/4
1011,2021020400,6,away,False,OT,Bruce Cassidy,1,36.0,28,8,19,52.2,1/4
1012,2021020401,54,home,True,REG,Peter DeBoer,5,45.0,19,6,12,35.0,0/3
1013,2021020401,25,away,False,REG,Rick Bowness,4,23.0,22,6,21,65.0,3/3
1014,2021020402,10,home,False,REG,Sheldon Keefe,3,38.0,25,6,9,66.7,2/2
1015,2021020402,14,away,True,REG,Jon Cooper,5,27.0,44,4,15,33.3,1/3
1016,2021020403,8,home,False,REG,Dominique Ducharme,0,30.0,23,4,10,53.5,0/1
1017,2021020403,16,away,True,REG,Derek King,2,25.0,24,2,13,46.5,1/2
1018,2021020404,2,home,False,REG,Barry Trotz,3,21.0,29,7,14,42.6,1/2
1019,2021020404,18,away,True,REG,John Hynes,4,29.0,32,9,13,57.4,0/1
1020,2021020405,29,home,False,OT,Brad Larsen,1,34.0,15,2,11,48.3,0/2
1021,2021020405,24,away,True,OT,Dallas Eakins,2,26.0,20,4,12,51.7,0/1
1022,2021020406,19,home,True,REG,Craig Berube,6,26.0,11,2,13,37.2,0/3
1023,2021020406,17,away,False,REG,Jeff Blashill,2,31.0,16,6,10,62.8,0/1
1024,2021020407,20,home,False,OT,Darryl Sutter,1,27.0,22,6,13,50.9,0/5
1025,2021020407,12,away,True,OT,Rod Brind'Amour,2,26.0,17,10,13,49.1,0/3
1026,2021020408,22,home,False,REG,Dave Tippett,2,43.0,17,8,9,43.1,2/5
1027,2021020408,6,away,True,REG,Bruce Cassidy,3,30.0,23,12,19,56.9,1/3
1028,2021020409,26,home,True,REG,Todd McLellan,4,41.0,15,6,13,49.1,0/2
1029,2021020409,25,away,False,REG,Rick Bowness,0,27.0,25,4,13,50.9,0/3
1030,2021020410,28,home,False,REG,Bob Boughner,2,35.0,31,6,14,57.1,1/3
1031,2021020410,30,away,True,REG,Dean Evason,5,27.0,19,6,10,42.9,2/3
1032,2021020411,55,home,False,REG,Dave Hakstol,0,25.0,13,4,14,52.7,0/5
1033,2021020411,52,away,True,REG,Paul Maurice,3,33.0,10,10,17,47.3,0/2
1034,2021020412,7,home,False,REG,Don Granato,1,37.0,5,11,10,47.3,0/2
1035,2021020412,3,away,True,REG,Gerard Gallant,2,31.0,17,11,16,52.7,1/2
