,game_id,season,type,date_time_GMT,away_team_id,home_team_id,away_goals,home_goals,outcome,game_status
0,2000010201,20002001,PR,2000-09-14T00:00:00Z,23,3264,0,0,Tie,Final
1,2000010202,20002001,PR,2000-09-16T00:00:00Z,23,3212,0,0,Tie,Final
2,2000020001,20002001,R,2000-10-04T23:00:00Z,21,25,2,2,Tie,Final
3,2000020002,20002001,R,2000-10-05T23:00:00Z,9,6,4,4,Tie,Final
4,2000020003,20002001,R,2000-10-05T23:00:00Z,16,7,2,4,Home Win,Final
5,2000020004,20002001,R,2000-10-05T23:00:00Z,23,4,3,6,Home Win,Final
6,2000020005,20002001,R,2000-10-05T23:00:00Z,17,20,4,3,Away Win,Final
7,2000020006,20002001,R,2000-10-06T00:00:00Z,19,27,1,4,Home Win,Final
8,2000020018,20002001,R,2000-10-06T15:55:00Z,18,5,3,1,Away Win,Final
9,2000020007,20002001,R,2000-10-06T23:00:00Z,8,1,4,8,Home Win,Final
10,2000020008,20002001,R,2000-10-06T23:00:00Z,26,15,4,1,Away Win,Final
11,2000020011,20002001,R,2000-10-06T23:00:00Z,17,22,1,2,Home Win,Final
12,2000020009,20002001,R,2000-10-06T23:30:00Z,2,14,3,3,Tie,Final
13,2000020010,20002001,R,2000-10-06T23:30:00Z,23,13,4,3,Away Win,Final
14,2000020012,20002001,R,2000-10-06T23:30:00Z,30,24,1,3,Home Win,Final
15,2000020013,20002001,R,2000-10-06T23:30:00Z,19,28,4,1,Away Win,Final
16,2000020025,20002001,R,2000-10-07T15:00:00Z,5,18,3,1,Away Win,Final
17,2000020014,20002001,R,2000-10-07T23:00:00Z,26,7,3,5,Home Win,Final
18,2000020015,20002001,R,2000-10-07T23:00:00Z,8,10,0,2,Home Win,Final
19,2000020016,20002001,R,2000-10-07T23:00:00Z,25,9,1,3,Home Win,Final
20,2000020017,20002001,R,2000-10-07T23:00:00Z,6,4,5,1,Away Win,Final
21,2000020019,20002001,R,2000-10-07T23:00:00Z,15,12,3,3,Tie,Final
22,2000020020,20002001,R,2000-10-07T23:00:00Z,3,11,2,1,Away Win,Final
23,2000020023,20002001,R,2000-10-07T23:00:00Z,30,27,1,4,Home Win,Final
24,2000020021,20002001,R,2000-10-07T23:30:00Z,16,29,5,3,Away Win,Final
25,2000020022,20002001,R,2000-10-08T00:00:00Z,21,22,1,1,Tie,Final
26,2000020026,20002001,R,2000-10-08T17:00:00Z,19,24,5,1,Away Win,Final
27,2000020024,20002001,R,2000-10-08T22:00:00Z,23,14,5,4,Away Win,Final
28,2000020027,20002001,R,2000-10-09T17:00:00Z,13,6,2,4,Home Win,Final
29,2000020029,20002001,R,2000-10-09T23:00:00Z,26,29,7,1,Away Win,Final
30,2000020028,20002001,R,2000-10-09T23:30:00Z,25,10,3,1,Away Win,Final
31,2000020031,20002001,R,2000-10-10T23:00:00Z,25,12,2,5,Home Win,Final
32,2000020032,20002001,R,2000-10-10T23:00:00Z,21,20,3,1,Away Win,Final
33,2000020030,20002001,R,2000-10-10T23:30:00Z,22,8,2,5,Home Win,Final
34,2000020035,20002001,R,2000-10-11T23:00:00Z,8,3,1,3,Home Win,Final
35,2000020040,20002001,R,2000-10-11T23:00:00Z,19,26,4,4,Tie,Final
36,2000020033,20002001,R,2000-10-11T23:30:00Z,2,10,2,3,Home Win,Final
37,2000020036,20002001,R,2000-10-11T23:30:00Z,15,11,3,3,Tie,Final
38,2000020037,20002001,R,2000-10-11T23:30:00Z,22,17,4,3,Away Win,Final
39,2000020038,20002001,R,2000-10-11T23:30:00Z,4,30,3,3,Tie,Final
40,2000020039,20002001,R,2000-10-11T23:30:00Z,6,24,3,2,Away Win,Final
41,2000020042,20002001,R,2000-10-12T23:00:00Z,4,25,1,4,Home Win,Final
42,2000020043,20002001,R,2000-10-12T23:00:00Z,29,20,3,2,Away Win,Final
43,2000020044,20002001,R,2000-10-12T23:00:00Z,21,23,5,2,Away Win,Final
44,2000020041,20002001,R,2000-10-12T23:30:00Z,17,16,4,0,Away Win,Final
45,2000020045,20002001,R,2000-10-12T23:30:00Z,27,28,1,2,Home Win,Final
46,2000020046,20002001,R,2000-10-13T23:00:00Z,1,9,1,3,Home Win,Final
47,2000020049,20002001,R,2000-10-13T23:00:00Z,30,19,0,2,Home Win,Final
48,2000020050,20002001,R,2000-10-13T23:00:00Z,15,18,1,3,Home Win,Final
49,2000020051,20002001,R,2000-10-13T23:00:00Z,7,22,2,3,Home Win,Final
50,2000020047,20002001,R,2000-10-13T23:30:00Z,14,5,2,3,Home Win,Final
51,2000020048,20002001,R,2000-10-13T23:30:00Z,12,13,2,2,Tie,Final
52,2000020052,20002001,R,2000-10-13T23:30:00Z,6,26,0,5,Home Win,Final
53,2000020053,20002001,R,2000-10-14T23:00:00Z,9,10,4,0,Away Win,Final
54,2000020054,20002001,R,2000-10-14T23:00:00Z,16,8,4,5,Home Win,Final
55,2000020056,20002001,R,2000-10-14T23:00:00Z,20,2,2,0,Away Win,Final
56,2000020058,20002001,R,2000-10-14T23:00:00Z,15,25,0,3,Home Win,Final
57,2000020059,20002001,R,2000-10-14T23:00:00Z,12,18,1,2,Home Win,Final
58,2000020060,20002001,R,2000-10-14T23:00:00Z,29,21,1,3,Home Win,Final
59,2000020061,20002001,R,2000-10-14T23:00:00Z,7,23,0,4,Home Win,Final
60,2000020062,20002001,R,2000-10-14T23:00:00Z,4,27,3,6,Home Win,Final
61,2000020055,20002001,R,2000-10-14T23:30:00Z,24,1,2,4,Home Win,Final
62,2000020057,20002001,R,2000-10-14T23:30:00Z,3,5,6,8,Home Win,Final
63,2000020063,20002001,R,2000-10-14T23:30:00Z,6,28,2,5,Home Win,Final
64,2000020067,20002001,R,2000-10-15T17:00:00Z,22,30,5,3,Away Win,Final
65,2000020068,20002001,R,2000-10-15T21:00:00Z,27,26,6,5,Away Win,Final
66,2000020064,20002001,R,2000-10-15T22:00:00Z,11,14,2,5,Home Win,Final
67,2000020065,20002001,R,2000-10-15T23:00:00Z,20,17,4,2,Away Win,Final
68,2000020066,20002001,R,2000-10-15T23:00:00Z,29,16,1,2,Home Win,Final
69,2000020069,20002001,R,2000-10-16T23:00:00Z,24,3,4,3,Away Win,Final
70,2000020070,20002001,R,2000-10-16T23:00:00Z,10,23,2,5,Home Win,Final
71,2000020073,20002001,R,2000-10-17T23:00:00Z,9,4,6,1,Away Win,Final
72,2000020074,20002001,R,2000-10-17T23:00:00Z,21,15,4,3,Away Win,Final
73,2000020077,20002001,R,2000-10-17T23:00:00Z,26,18,1,1,Tie,Final
74,2000020078,20002001,R,2000-10-17T23:00:00Z,6,22,1,6,Home Win,Final
75,2000020071,20002001,R,2000-10-17T23:30:00Z,7,8,3,4,Home Win,Final
76,2000020072,20002001,R,2000-10-17T23:30:00Z,24,2,4,3,Away Win,Final
77,2000020075,20002001,R,2000-10-17T23:30:00Z,1,11,3,3,Tie,Final
78,2000020076,20002001,R,2000-10-17T23:30:00Z,19,17,1,2,Home Win,Final
79,2000020080,20002001,R,2000-10-18T23:00:00Z,21,29,5,1,Away Win,Final
80,2000020082,20002001,R,2000-10-18T23:00:00Z,28,25,1,2,Home Win,Final
81,2000020083,20002001,R,2000-10-18T23:00:00Z,14,30,5,6,Home Win,Final
82,2000020084,20002001,R,2000-10-18T23:00:00Z,20,23,1,4,Home Win,Final
83,2000020085,20002001,R,2000-10-18T23:00:00Z,13,27,1,2,Home Win,Final
84,2000020079,20002001,R,2000-10-18T23:30:00Z,12,5,3,2,Away Win,Final
85,2000020081,20002001,R,2000-10-18T23:30:00Z,3,16,4,2,Away Win,Final
86,2000020086,20002001,R,2000-10-19T23:00:00Z,5,9,3,3,Tie,Final
87,2000020087,20002001,R,2000-10-19T23:00:00Z,8,4,3,3,Tie,Final
88,2000020088,20002001,R,2000-10-19T23:00:00Z,1,15,2,5,Home Win,Final
89,2000020090,20002001,R,2000-10-19T23:00:00Z,26,19,1,7,Home Win,Final
90,2000020091,20002001,R,2000-10-19T23:00:00Z,10,22,4,1,Away Win,Final
91,2000020089,20002001,R,2000-10-19T23:30:00Z,18,17,2,1,Away Win,Final
92,2000020092,20002001,R,2000-10-20T23:00:00Z,24,7,2,2,Tie,Final
93,2000020095,20002001,R,2000-10-20T23:00:00Z,28,30,3,1,Away Win,Final
94,2000020096,20002001,R,2000-10-20T23:00:00Z,13,21,1,5,Home Win,Final
95,2000020097,20002001,R,2000-10-20T23:00:00Z,6,20,2,3,Home Win,Final
96,2000020093,20002001,R,2000-10-20T23:30:00Z,2,11,5,3,Away Win,Final
97,2000020094,20002001,R,2000-10-20T23:30:00Z,25,16,5,1,Away Win,Final
98,2000020108,20002001,R,2000-10-21T21:00:00Z,10,20,2,1,Away Win,Final
99,2000020098,20002001,R,2000-10-21T23:00:00Z,12,8,2,5,Home Win,Final
100,2000020099,20002001,R,2000-10-21T23:00:00Z,11,9,6,6,Tie,Final
101,2000020101,20002001,R,2000-10-21T23:00:00Z,24,4,4,3,Away Win,Final
102,2000020103,20002001,R,2000-10-21T23:00:00Z,2,15,4,4,Tie,Final
103,2000020105,20002001,R,2000-10-21T23:00:00Z,16,19,0,1,Home Win,Final
104,2000020106,20002001,R,2000-10-21T23:00:00Z,26,25,3,4,Home Win,Final
105,2000020107,20002001,R,2000-10-21T23:00:00Z,28,18,5,3,Away Win,Final
106,2000020109,20002001,R,2000-10-21T23:00:00Z,27,23,3,2,Away Win,Final
107,2000020100,20002001,R,2000-10-21T23:30:00Z,14,1,2,7,Home Win,Final
108,2000020102,20002001,R,2000-10-21T23:30:00Z,29,5,2,5,Home Win,Final
109,2000020104,20002001,R,2000-10-21T23:30:00Z,7,17,4,5,Home Win,Final
110,2000020112,20002001,R,2000-10-22T21:00:00Z,13,30,0,0,Tie,Final
111,2000020113,20002001,R,2000-10-22T22:00:00Z,27,22,3,3,Tie,Final
112,2000020110,20002001,R,2000-10-22T23:00:00Z,14,3,4,2,Away Win,Final
113,2000020111,20002001,R,2000-10-22T23:00:00Z,17,29,2,1,Away Win,Final
114,2000020114,20002001,R,2000-10-23T23:30:00Z,26,24,5,4,Away Win,Final
115,2000020116,20002001,R,2000-10-24T23:00:00Z,4,3,5,4,Away Win,Final
116,2000020117,20002001,R,2000-10-24T23:00:00Z,28,12,3,2,Away Win,Final
117,2000020118,20002001,R,2000-10-24T23:00:00Z,23,18,4,4,Tie,Final
118,2000020119,20002001,R,2000-10-24T23:00:00Z,27,20,2,2,Tie,Final
119,2000020115,20002001,R,2000-10-24T23:30:00Z,30,8,2,2,Tie,Final
120,2000020120,20002001,R,2000-10-25T23:00:00Z,12,7,1,4,Home Win,Final
121,2000020125,20002001,R,2000-10-25T23:00:00Z,28,29,3,1,Away Win,Final
122,2000020127,20002001,R,2000-10-25T23:00:00Z,18,21,1,2,Home Win,Final
123,2000020128,20002001,R,2000-10-25T23:00:00Z,11,22,3,1,Away Win,Final
124,2000020121,20002001,R,2000-10-25T23:30:00Z,30,10,1,6,Home Win,Final
125,2000020122,20002001,R,2000-10-25T23:30:00Z,9,5,3,2,Away Win,Final
126,2000020123,20002001,R,2000-10-25T23:30:00Z,1,13,2,1,Away Win,Final
127,2000020124,20002001,R,2000-10-25T23:30:00Z,14,17,1,5,Home Win,Final
128,2000020126,20002001,R,2000-10-25T23:30:00Z,23,25,6,2,Away Win,Final
129,2000020129,20002001,R,2000-10-25T23:30:00Z,24,26,2,6,Home Win,Final
130,2000020130,20002001,R,2000-10-26T23:00:00Z,15,6,1,4,Home Win,Final
131,2000020131,20002001,R,2000-10-26T23:00:00Z,3,4,0,3,Home Win,Final
132,2000020133,20002001,R,2000-10-26T23:00:00Z,20,19,3,4,Home Win,Final
133,2000020132,20002001,R,2000-10-26T23:30:00Z,21,16,2,0,Away Win,Final
134,2000020134,20002001,R,2000-10-27T23:00:00Z,10,7,1,2,Home Win,Final
135,2000020137,20002001,R,2000-10-27T23:00:00Z,1,12,3,3,Tie,Final
136,2000020141,20002001,R,2000-10-27T23:00:00Z,13,18,3,3,Tie,Final
137,2000020142,20002001,R,2000-10-27T23:00:00Z,20,30,1,3,Home Win,Final
138,2000020143,20002001,R,2000-10-27T23:00:00Z,11,23,1,1,Tie,Final
139,2000020135,20002001,R,2000-10-27T23:30:00Z,8,2,1,2,Home Win,Final
140,2000020138,20002001,R,2000-10-27T23:30:00Z,9,14,6,0,Away Win,Final
141,2000020139,20002001,R,2000-10-27T23:30:00Z,15,29,1,3,Home Win,Final
142,2000020140,20002001,R,2000-10-27T23:30:00Z,27,25,4,2,Away Win,Final
143,2000020144,20002001,R,2000-10-27T23:30:00Z,22,24,2,3,Home Win,Final
144,2000020136,20002001,R,2000-10-28T00:00:00Z,5,3,4,1,Away Win,Final
145,2000020145,20002001,R,2000-10-28T23:00:00Z,10,6,2,1,Away Win,Final
146,2000020146,20002001,R,2000-10-28T23:00:00Z,2,8,2,1,Away Win,Final
147,2000020150,20002001,R,2000-10-28T23:00:00Z,7,16,3,1,Away Win,Final
148,2000020151,20002001,R,2000-10-28T23:00:00Z,25,19,3,4,Home Win,Final
149,2000020153,20002001,R,2000-10-28T23:00:00Z,26,27,1,3,Home Win,Final
150,2000020147,20002001,R,2000-10-28T23:30:00Z,1,5,9,0,Away Win,Final
151,2000020148,20002001,R,2000-10-28T23:30:00Z,9,13,1,3,Home Win,Final
152,2000020149,20002001,R,2000-10-28T23:30:00Z,29,17,1,4,Home Win,Final
153,2000020154,20002001,R,2000-10-28T23:30:00Z,11,28,2,2,Tie,Final
154,2000020152,20002001,R,2000-10-29T00:00:00Z,22,21,2,4,Home Win,Final
155,2000020159,20002001,R,2000-10-29T23:00:00Z,24,20,6,3,Away Win,Final
156,2000020155,20002001,R,2000-10-30T00:00:00Z,6,3,1,5,Home Win,Final
157,2000020156,20002001,R,2000-10-30T00:00:00Z,15,4,1,1,Tie,Final
158,2000020157,20002001,R,2000-10-30T00:00:00Z,19,12,4,1,Away Win,Final
159,2000020158,20002001,R,2000-10-30T00:00:00Z,16,30,3,2,Away Win,Final
160,2000020160,20002001,R,2000-10-31T00:00:00Z,27,21,4,0,Away Win,Final
161,2000020161,20002001,R,2000-10-31T00:00:00Z,24,22,3,5,Home Win,Final
162,2000020034,20002001,R,2000-10-31T00:30:00Z,13,1,5,6,Home Win,Final
163,2000020162,20002001,R,2000-11-01T00:00:00Z,10,9,3,4,Home Win,Final
164,2000020165,20002001,R,2000-11-01T00:00:00Z,14,12,5,6,Home Win,Final
165,2000020166,20002001,R,2000-11-01T00:00:00Z,26,29,1,4,Home Win,Final
166,2000020167,20002001,R,2000-11-01T00:00:00Z,19,18,4,2,Away Win,Final
167,2000020163,20002001,R,2000-11-01T00:30:00Z,6,2,2,4,Home Win,Final
168,2000020164,20002001,R,2000-11-01T01:00:00Z,17,15,2,6,Home Win,Final
169,2000020170,20002001,R,2000-11-02T00:00:00Z,14,3,1,6,Home Win,Final
170,2000020173,20002001,R,2000-11-02T00:00:00Z,20,22,2,3,Home Win,Final
171,2000020174,20002001,R,2000-11-02T00:00:00Z,21,23,3,4,Home Win,Final
172,2000020168,20002001,R,2000-11-02T00:30:00Z,17,8,4,2,Away Win,Final
173,2000020171,20002001,R,2000-11-02T00:30:00Z,2,13,3,0,Away Win,Final
174,2000020172,20002001,R,2000-11-02T00:30:00Z,29,25,0,4,Home Win,Final
175,2000020175,20002001,R,2000-11-02T00:30:00Z,27,24,1,1,Tie,Final
176,2000020176,20002001,R,2000-11-02T00:30:00Z,5,28,2,3,Home Win,Final
177,2000020169,20002001,R,2000-11-02T01:00:00Z,4,1,1,1,Tie,Final
178,2000020179,20002001,R,2000-11-03T00:00:00Z,3,9,5,6,Home Win,Final
179,2000020180,20002001,R,2000-11-03T00:00:00Z,18,4,3,1,Away Win,Final
180,2000020182,20002001,R,2000-11-03T00:00:00Z,15,19,0,2,Home Win,Final
181,2000020177,20002001,R,2000-11-03T00:30:00Z,16,6,4,5,Home Win,Final
182,2000020178,20002001,R,2000-11-03T00:30:00Z,1,10,3,5,Home Win,Final
183,2000020181,20002001,R,2000-11-03T00:30:00Z,26,11,5,2,Away Win,Final
184,2000020183,20002001,R,2000-11-04T00:00:00Z,8,7,4,5,Home Win,Final
185,2000020186,20002001,R,2000-11-04T00:00:00Z,12,21,3,5,Home Win,Final
186,2000020187,20002001,R,2000-11-04T00:00:00Z,30,22,0,3,Home Win,Final
187,2000020188,20002001,R,2000-11-04T00:00:00Z,5,23,4,2,Away Win,Final
188,2000020189,20002001,R,2000-11-04T00:00:00Z,25,27,2,2,Tie,Final
189,2000020184,20002001,R,2000-11-04T00:30:00Z,2,14,3,4,Home Win,Final
190,2000020185,20002001,R,2000-11-04T00:30:00Z,16,17,6,1,Away Win,Final
191,2000020193,20002001,R,2000-11-04T18:00:00Z,26,1,2,1,Away Win,Final
192,2000020196,20002001,R,2000-11-04T23:00:00Z,10,19,0,0,Tie,Final
193,2000020190,20002001,R,2000-11-05T00:00:00Z,11,6,8,3,Away Win,Final
194,2000020191,20002001,R,2000-11-05T00:00:00Z,3,8,5,2,Away Win,Final
195,2000020192,20002001,R,2000-11-05T00:00:00Z,29,9,2,2,Tie,Final
196,2000020194,20002001,R,2000-11-05T00:00:00Z,7,4,0,3,Home Win,Final
197,2000020197,20002001,R,2000-11-05T00:00:00Z,24,18,3,3,Tie,Final
198,2000020195,20002001,R,2000-11-05T00:30:00Z,15,13,3,2,Away Win,Final
199,2000020199,20002001,R,2000-11-05T00:30:00Z,12,28,1,4,Home Win,Final
200,2000020198,20002001,R,2000-11-05T01:00:00Z,5,20,1,1,Tie,Final
201,2000020201,20002001,R,2000-11-05T18:00:00Z,26,2,4,1,Away Win,Final
202,2000020202,20002001,R,2000-11-05T23:00:00Z,15,14,2,5,Home Win,Final
203,2000020205,20002001,R,2000-11-05T23:00:00Z,30,20,3,2,Away Win,Final
204,2000020203,20002001,R,2000-11-06T00:00:00Z,22,29,4,2,Away Win,Final
205,2000020204,20002001,R,2000-11-06T00:00:00Z,24,16,2,4,Home Win,Final
206,2000020206,20002001,R,2000-11-06T00:00:00Z,28,23,2,2,Tie,Final
207,2000020200,20002001,R,2000-11-06T00:30:00Z,6,10,1,7,Home Win,Final
208,2000020207,20002001,R,2000-11-07T00:30:00Z,9,11,3,2,Away Win,Final
209,2000020210,20002001,R,2000-11-08T00:00:00Z,30,21,0,2,Home Win,Final
210,2000020208,20002001,R,2000-11-08T00:30:00Z,18,2,1,2,Home Win,Final
211,2000020209,20002001,R,2000-11-08T00:30:00Z,22,3,3,4,Home Win,Final
212,2000020211,20002001,R,2000-11-08T00:30:00Z,27,26,3,3,Tie,Final
213,2000020214,20002001,R,2000-11-09T00:00:00Z,4,5,2,5,Home Win,Final
214,2000020217,20002001,R,2000-11-09T00:00:00Z,20,30,1,0,Away Win,Final
215,2000020212,20002001,R,2000-11-09T00:30:00Z,12,10,0,5,Home Win,Final
216,2000020213,20002001,R,2000-11-09T00:30:00Z,18,1,4,3,Away Win,Final
217,2000020215,20002001,R,2000-11-09T00:30:00Z,8,13,4,2,Away Win,Final
218,2000020216,20002001,R,2000-11-09T00:30:00Z,28,16,3,2,Away Win,Final
219,2000020219,20002001,R,2000-11-09T00:30:00Z,23,24,7,2,Away Win,Final
220,2000020218,20002001,R,2000-11-09T01:00:00Z,17,27,4,2,Away Win,Final
221,2000020220,20002001,R,2000-11-10T00:00:00Z,9,6,1,2,Home Win,Final
222,2000020221,20002001,R,2000-11-10T00:00:00Z,2,7,0,3,Home Win,Final
223,2000020222,20002001,R,2000-11-10T00:00:00Z,22,4,0,2,Home Win,Final
224,2000020223,20002001,R,2000-11-10T00:00:00Z,3,15,5,3,Away Win,Final
225,2000020224,20002001,R,2000-11-10T00:00:00Z,28,29,2,5,Home Win,Final
226,2000020225,20002001,R,2000-11-10T00:00:00Z,19,21,3,3,Tie,Final
227,2000020226,20002001,R,2000-11-10T00:30:00Z,23,26,0,2,Home Win,Final
228,2000020228,20002001,R,2000-11-11T00:00:00Z,10,12,1,3,Home Win,Final
229,2000020227,20002001,R,2000-11-11T00:30:00Z,5,1,4,2,Away Win,Final
230,2000020229,20002001,R,2000-11-11T00:30:00Z,8,14,1,3,Home Win,Final
231,2000020230,20002001,R,2000-11-11T00:30:00Z,20,13,3,3,Tie,Final
232,2000020231,20002001,R,2000-11-11T00:30:00Z,30,16,5,2,Away Win,Final
233,2000020236,20002001,R,2000-11-11T18:00:00Z,9,4,3,4,Home Win,Final
234,2000020240,20002001,R,2000-11-11T23:00:00Z,8,25,0,2,Home Win,Final
235,2000020232,20002001,R,2000-11-12T00:00:00Z,18,6,2,2,Tie,Final
236,2000020233,20002001,R,2000-11-12T00:00:00Z,16,10,3,3,Tie,Final
237,2000020235,20002001,R,2000-11-12T00:00:00Z,28,2,4,0,Away Win,Final
238,2000020241,20002001,R,2000-11-12T00:00:00Z,24,21,1,3,Home Win,Final
239,2000020242,20002001,R,2000-11-12T00:00:00Z,19,23,5,2,Away Win,Final
240,2000020234,20002001,R,2000-11-12T00:30:00Z,7,1,4,0,Away Win,Final
241,2000020237,20002001,R,2000-11-12T00:30:00Z,22,5,2,5,Home Win,Final
242,2000020238,20002001,R,2000-11-12T00:30:00Z,20,14,4,3,Away Win,Final
243,2000020239,20002001,R,2000-11-12T00:30:00Z,27,29,1,2,Home Win,Final
244,2000020243,20002001,R,2000-11-12T00:30:00Z,17,26,2,2,Tie,Final
245,2000020246,20002001,R,2000-11-12T18:30:00Z,9,12,0,4,Home Win,Final
246,2000020245,20002001,R,2000-11-12T20:00:00Z,11,15,2,2,Tie,Final
247,2000020248,20002001,R,2000-11-12T22:00:00Z,17,24,3,2,Away Win,Final
248,2000020244,20002001,R,2000-11-13T00:00:00Z,27,3,2,0,Away Win,Final
249,2000020247,20002001,R,2000-11-13T00:00:00Z,22,30,5,4,Away Win,Final
250,2000020249,20002001,R,2000-11-14T00:00:00Z,20,7,2,3,Home Win,Final
251,2000020251,20002001,R,2000-11-14T00:00:00Z,5,21,2,3,Home Win,Final
252,2000020250,20002001,R,2000-11-14T00:30:00Z,11,13,4,1,Away Win,Final
253,2000020256,20002001,R,2000-11-14T23:30:00Z,19,22,0,3,Home Win,Final
254,2000020254,20002001,R,2000-11-15T00:00:00Z,27,15,2,2,Tie,Final
255,2000020255,20002001,R,2000-11-15T00:00:00Z,25,29,2,3,Home Win,Final
256,2000020252,20002001,R,2000-11-15T00:30:00Z,14,8,1,0,Away Win,Final
257,2000020253,20002001,R,2000-11-15T00:30:00Z,28,1,3,2,Away Win,Final
258,2000020257,20002001,R,2000-11-15T00:30:00Z,16,23,2,4,Home Win,Final
259,2000020260,20002001,R,2000-11-16T00:00:00Z,13,12,4,1,Away Win,Final
260,2000020263,20002001,R,2000-11-16T00:00:00Z,3,30,3,2,Away Win,Final
261,2000020259,20002001,R,2000-11-16T00:30:00Z,4,10,2,1,Away Win,Final
262,2000020261,20002001,R,2000-11-16T00:30:00Z,18,11,0,1,Home Win,Final
263,2000020262,20002001,R,2000-11-16T00:30:00Z,28,17,1,4,Home Win,Final
264,2000020264,20002001,R,2000-11-16T00:30:00Z,21,24,3,0,Away Win,Final
265,2000020258,20002001,R,2000-11-16T01:00:00Z,25,7,2,2,Tie,Final
266,2000020265,20002001,R,2000-11-17T00:00:00Z,1,6,3,2,Away Win,Final
267,2000020266,20002001,R,2000-11-17T00:00:00Z,12,9,1,0,Away Win,Final
268,2000020267,20002001,R,2000-11-17T00:00:00Z,5,19,3,4,Home Win,Final
269,2000020268,20002001,R,2000-11-17T00:00:00Z,29,18,5,1,Away Win,Final
270,2000020269,20002001,R,2000-11-17T00:00:00Z,16,20,5,2,Away Win,Final
271,2000020271,20002001,R,2000-11-17T00:30:00Z,2,26,1,5,Home Win,Final
272,2000020270,20002001,R,2000-11-17T01:00:00Z,21,27,3,6,Home Win,Final
273,2000020272,20002001,R,2000-11-18T00:00:00Z,30,7,1,3,Home Win,Final
274,2000020274,20002001,R,2000-11-18T00:00:00Z,8,15,3,4,Home Win,Final
275,2000020278,20002001,R,2000-11-18T00:00:00Z,16,22,3,3,Tie,Final
276,2000020279,20002001,R,2000-11-18T00:00:00Z,3,23,3,4,Home Win,Final
277,2000020273,20002001,R,2000-11-18T00:30:00Z,14,10,2,2,Tie,Final
278,2000020275,20002001,R,2000-11-18T00:30:00Z,4,11,3,2,Away Win,Final
279,2000020276,20002001,R,2000-11-18T00:30:00Z,25,17,1,0,Away Win,Final
280,2000020277,20002001,R,2000-11-18T00:30:00Z,13,29,3,0,Away Win,Final
281,2000020283,20002001,R,2000-11-18T18:00:00Z,12,1,2,3,Home Win,Final
282,2000020290,20002001,R,2000-11-18T18:00:00Z,21,26,4,6,Home Win,Final
283,2000020280,20002001,R,2000-11-19T00:00:00Z,30,6,6,1,Away Win,Final
284,2000020281,20002001,R,2000-11-19T00:00:00Z,10,8,6,1,Away Win,Final
285,2000020282,20002001,R,2000-11-19T00:00:00Z,13,9,2,5,Home Win,Final
286,2000020284,20002001,R,2000-11-19T00:00:00Z,15,4,3,5,Home Win,Final
287,2000020286,20002001,R,2000-11-19T00:00:00Z,7,19,1,4,Home Win,Final
288,2000020287,20002001,R,2000-11-19T00:00:00Z,17,18,2,3,Home Win,Final
289,2000020289,20002001,R,2000-11-19T00:00:00Z,24,27,6,2,Away Win,Final
290,2000020291,20002001,R,2000-11-19T00:00:00Z,2,28,3,5,Home Win,Final
291,2000020285,20002001,R,2000-11-19T00:30:00Z,11,5,1,3,Home Win,Final
292,2000020288,20002001,R,2000-11-19T01:00:00Z,3,20,5,4,Away Win,Final
293,2000020294,20002001,R,2000-11-19T22:00:00Z,2,24,1,2,Home Win,Final
294,2000020293,20002001,R,2000-11-19T23:00:00Z,20,22,0,2,Home Win,Final
295,2000020292,20002001,R,2000-11-20T00:00:00Z,23,29,6,1,Away Win,Final
296,2000020295,20002001,R,2000-11-21T00:30:00Z,18,17,3,6,Home Win,Final
297,2000020296,20002001,R,2000-11-21T00:30:00Z,14,25,2,6,Home Win,Final
298,2000020298,20002001,R,2000-11-22T00:00:00Z,6,9,1,2,Home Win,Final
299,2000020299,20002001,R,2000-11-22T00:00:00Z,10,3,3,1,Away Win,Final
300,2000020300,20002001,R,2000-11-22T00:00:00Z,23,19,4,3,Away Win,Final
301,2000020297,20002001,R,2000-11-22T00:30:00Z,13,8,4,1,Away Win,Final
302,2000020301,20002001,R,2000-11-22T00:30:00Z,16,27,4,1,Away Win,Final
303,2000020302,20002001,R,2000-11-23T00:00:00Z,4,7,3,1,Away Win,Final
304,2000020306,20002001,R,2000-11-23T00:00:00Z,23,15,2,3,Home Win,Final
305,2000020309,20002001,R,2000-11-23T00:00:00Z,25,18,1,0,Away Win,Final
306,2000020310,20002001,R,2000-11-23T00:00:00Z,20,30,1,1,Tie,Final
307,2000020311,20002001,R,2000-11-23T00:00:00Z,29,21,2,5,Home Win,Final
308,2000020303,20002001,R,2000-11-23T00:30:00Z,22,10,3,4,Home Win,Final
309,2000020304,20002001,R,2000-11-23T00:30:00Z,3,2,4,3,Away Win,Final
310,2000020305,20002001,R,2000-11-23T00:30:00Z,12,5,3,1,Away Win,Final
311,2000020307,20002001,R,2000-11-23T00:30:00Z,11,14,2,8,Home Win,Final
312,2000020308,20002001,R,2000-11-23T00:30:00Z,6,17,5,4,Away Win,Final
313,2000020312,20002001,R,2000-11-23T00:30:00Z,1,24,5,2,Away Win,Final
314,2000020313,20002001,R,2000-11-23T00:30:00Z,16,28,1,4,Home Win,Final
315,2000020316,20002001,R,2000-11-23T22:30:00Z,1,26,6,1,Away Win,Final
316,2000020314,20002001,R,2000-11-24T00:00:00Z,22,9,5,3,Away Win,Final
317,2000020315,20002001,R,2000-11-24T00:00:00Z,8,11,6,0,Away Win,Final
