,game_id,player_id,team_id,time_on_ice,pim,even_strength_shots_against,saves_shots_against,power_play_shots_against,goals_against
0,2022040671,8476945,89,10:00,,7/9,7/9,0/0,2
1,2022040671,8477424,89,10:00,,11/13,11/13,0/0,2
2,2022040671,8480313,90,10:00,,4/7,4/7,0/0,3
3,2022040671,8479973,90,09:25,,4/7,4/7,0/0,3
4,2022040672,8476999,87,10:00,,4/7,4/7,0/0,3
5,2022040672,8476883,87,10:00,,10/13,10/13,0/0,3
6,2022040672,8478009,88,09:17,,8/13,8/13,0/0,5
7,2022040672,8478048,88,10:00,,5/9,5/9,0/0,4
8,2022040673,8476999,87,10:00,,6/6,6/6,0/0,0
9,2022040673,8476883,87,10:00,,11/16,11/16,0/0,5
10,2022040673,8476945,89,10:00,,7/11,7/11,0/0,4
11,2022040673,8477424,89,10:00,,11/14,11/14,0/0,3
12,2022021109,8470594,30,59:18,0.0,23/24,33/36,9/11,3
13,2022021109,8479292,15,56:23,0.0,30/35,35/40,5/5,5
14,2021020579,8482821,16,59:18,0.0,23/25,37/41,13/14,4
15,2021020579,8474593,20,60:00,0.0,25/26,30/31,4/4,1
16,2021020586,8476999,6,60:00,0.0,21/24,23/26,0/0,3
17,2021020586,8478406,1,58:49,0.0,27/32,29/34,1/1,5
18,2021020588,8477968,17,59:51,0.0,18/20,24/26,5/5,2
19,2021020588,8478499,28,20:00,0.0,5/7,5/7,0/0,2
20,2021020588,8473503,28,40:00,0.0,14/16,20/24,4/4,4
21,2021020589,8475683,13,60:00,0.0,42/44,47/49,4/4,2
22,2021020589,8474593,20,60:00,0.0,34/38,39/45,3/5,6
23,2021020590,8476914,29,60:00,0.0,23/27,29/36,5/8,7
24,2021020590,8476883,14,60:00,0.0,20/22,20/22,0/0,2
25,2021020591,8470594,16,62:38,0.0,25/29,29/33,4/4,4
26,2021020591,8475311,21,62:38,0.0,26/27,28/31,2/4,3
27,2021020592,8478872,53,58:18,0.0,28/29,46/48,18/19,2
28,2021020592,8476945,52,60:00,0.0,23/24,26/27,2/2,1
29,2021020593,8480313,54,55:44,0.0,21/24,23/26,1/1,3
30,2021020593,8477424,18,60:00,0.0,36/38,41/43,5/5,2
31,2021020594,8476434,24,60:00,0.0,24/25,28/29,0/0,1
32,2021020594,8479394,4,57:26,0.0,23/25,26/29,3/4,3
33,2021020596,8475789,10,59:28,0.0,25/27,28/30,2/2,2
34,2021020596,8469608,22,58:40,0.0,27/29,29/32,2/3,3
35,2021020597,8479193,5,33:49,0.0,12/14,13/16,1/2,3
36,2021020597,8477465,5,25:55,0.0,12/12,13/13,0/0,0
37,2021020597,8476412,19,58:43,0.0,31/34,36/41,5/7,5
38,2021020599,8480280,6,58:39,0.0,14/15,27/30,11/13,3
39,2021020599,8478039,30,59:16,0.0,27/27,36/38,8/10,2
40,2021020600,8480045,7,57:54,0.0,16/19,18/21,0/0,3
41,2021020600,8478499,28,60:00,0.0,29/30,37/39,6/7,2
42,2021020602,8476883,14,60:00,0.0,18/19,26/27,8/8,1
43,2021020602,8478435,20,60:00,0.0,22/26,29/33,7/7,4
44,2021020603,8478406,1,60:00,0.0,24/25,31/32,5/5,1
45,2021020603,8476914,29,58:08,0.0,23/24,25/27,2/3,2
46,2022020320,8480947,18,58:23,0.0,26/30,30/34,3/3,4
47,2022020320,8480382,21,59:56,0.0,18/20,18/21,0/1,3
48,2022010001,8480263,10,20:00,,3/3,9/9,6/6,0
49,2022010001,8478902,10,39:47,,9/10,10/11,0/0,1
50,2022010001,8475660,9,30:07,,15/18,16/19,1/1,3
51,2022010001,8480867,9,28:59,,8/8,11/11,1/1,0
52,2022010002,8477234,4,29:50,,6/7,14/15,8/8,1
53,2022010002,8478433,4,29:42,,10/10,17/17,7/7,0
54,2022010002,8476234,6,29:57,,7/7,14/15,7/8,1
55,2022010002,8480356,6,28:20,,9/10,13/14,2/2,1
56,2022010003,8478492,10,39:40,,15/15,16/16,1/1,0
57,2022010003,8479975,10,18:42,,4/6,7/10,2/3,3
58,2022010003,8476341,9,30:38,,12/13,13/14,0/0,1
59,2022010003,8481544,9,29:22,,6/7,8/9,2/2,1
60,2022010004,8476903,53,32:22,,0/0,9/12,0/0,3
61,2022010004,8481031,53,26:04,,0/0,11/13,0/0,2
62,2022010004,8480981,19,40:00,,0/0,9/12,0/0,3
63,2022010004,8476412,19,20:00,,0/0,7/8,0/0,1
64,2022010005,8479193,5,31:05,,12/12,12/13,0/1,1
65,2022010005,8481758,5,28:54,,12/12,14/15,2/3,1
66,2022010005,8483805,29,31:05,,10/11,12/13,2/2,1
67,2022010005,8483869,29,30:53,,19/21,19/21,0/0,2
68,2022010006,8482411,15,31:11,,7/8,9/11,2/3,2
69,2022010006,8477457,15,30:04,,14/15,15/17,1/2,2
70,2022010006,8480045,7,60:14,,20/22,24/27,4/5,3
71,2022010006,8476876,7,,,0/0,0/0,0/0,0
72,2022010007,8470594,30,31:10,,11/11,12/12,0/0,0
73,2022010007,8482661,30,29:24,,7/9,11/13,4/4,2
74,2022010007,8480925,21,,,0/0,0/0,0/0,0
75,2022010007,8481020,21,60:48,,29/31,33/36,4/5,3
76,2022010008,8483099,53,17:17,,0/0,6/6,0/0,0
77,2022010008,8478872,53,40:00,,0/0,15/18,0/0,3
78,2022010008,8480843,24,60:00,,0/0,24/26,0/0,2
79,2022010009,8475717,22,25:33,,9/9,10/10,1/1,0
80,2022010009,8479973,22,34:27,,15/15,19/19,3/3,0
81,2022010009,8479496,52,59:54,,17/21,22/26,3/3,4
82,2022010009,8480244,52,,,0/0,0/0,0/0,0
83,2022010010,8477484,23,40:00,,11/13,23/25,11/11,2
84,2022010010,8481668,23,23:25,,13/13,19/20,4/5,1
85,2022010010,8481692,20,62:46,,17/19,26/28,9/9,2
86,2022010010,8482513,20,,,0/0,0/0,0/0,0
87,2022010011,8477180,28,,,0/0,0/0,0/0,0
88,2022010011,8478039,28,63:31,,24/26,43/45,16/16,2
89,2022010011,8480191,26,30:22,,8/10,11/13,2/2,2
90,2022010011,8471734,26,33:11,,3/4,17/18,11/11,1
91,2022010012,8482982,29,20:00,,12/13,13/14,1/1,1
92,2022010012,8478007,29,39:42,,15/15,20/20,5/5,0
93,2022010012,8481526,5,,,0/0,0/0,0/0,0
94,2022010012,8474682,5,59:50,,22/25,27/32,4/6,5
95,2022010013,8476861,20,20:00,,4/4,4/4,0/0,0
96,2022010013,8478435,20,40:00,,11/11,15/15,4/4,0
97,2022010013,8480420,23,40:00,,10/11,21/24,7/9,3
98,2022010013,8480022,23,20:00,,4/4,6/7,2/3,1
99,2022010014,8477992,21,29:58,,8/8,10/10,2/2,0
100,2022010014,8480382,21,29:44,,12/12,12/13,0/1,1
101,2022010014,8480238,54,28:59,,5/5,14/16,9/11,2
102,2022010014,8474636,54,29:44,,7/7,13/13,6/6,0
103,2022010015,8482445,18,33:14,,18/20,18/20,0/0,2
104,2022010015,8478971,18,31:17,,7/8,10/12,3/3,2
105,2022010015,8483122,13,33:14,,12/13,12/13,0/0,1
106,2022010015,8475683,13,31:45,,7/9,10/12,3/3,2
107,2022010016,8480051,8,29:18,,7/8,11/13,2/3,2
108,2022010016,8474596,8,29:17,,15/15,18/18,2/2,0
109,2022010016,8478406,1,31:29,,9/9,15/16,6/7,1
110,2022010016,8482076,1,28:21,,4/4,5/5,1/1,0
111,2022010017,8478048,3,31:41,,12/12,14/14,2/2,0
112,2022010017,8482193,3,28:19,,6/7,9/10,3/3,1
113,2022010017,8480819,2,28:19,,12/12,15/15,1/1,0
114,2022010017,8473575,2,31:15,,13/15,16/20,3/4,4
115,2022010018,8482137,18,30:04,,10/10,12/12,2/2,0
116,2022010018,8480947,18,29:56,,12/12,13/13,0/0,0
117,2022010018,8481519,13,29:56,,12/13,19/20,4/4,1
118,2022010018,8479312,13,30:04,,15/17,15/18,0/1,3
119,2022010019,8479979,25,40:00,,13/15,13/15,0/0,2
120,2022010019,8471418,25,20:00,,8/10,11/13,3/3,2
121,2022010019,8471306,19,20:00,,9/9,10/10,1/1,0
122,2022010019,8481551,19,40:00,,21/21,23/23,2/2,0
123,2022010020,8474889,55,32:15,,9/9,13/13,2/2,0
124,2022010020,8478916,55,27:22,,11/11,16/16,3/3,0
125,2022010020,8480885,22,30:00,,7/8,8/9,1/1,1
126,2022010020,8483534,22,28:27,,8/9,16/18,7/7,2
127,2022010021,8478499,54,31:30,,6/7,7/9,0/1,2
128,2022010021,8480313,54,30:13,,8/8,9/9,1/1,0
129,2022010021,8477831,26,41:48,,18/18,23/23,5/5,0
130,2022010021,8477361,26,20:00,,7/8,10/11,2/2,1
131,2022010022,8479193,5,31:29,,3/4,5/7,0/0,2
132,2022010022,8477465,5,28:24,,8/10,10/14,0/2,4
133,2022010022,8482657,17,29:19,,7/8,12/13,5/5,1
134,2022010022,8480997,17,30:36,,11/12,19/20,8/8,1
135,2022010023,8481033,1,20:00,,6/6,11/11,5/5,0
136,2022010023,8477970,1,40:00,,11/12,13/14,2/2,1
137,2022010023,8478009,2,29:55,,9/12,9/12,0/0,3
138,2022010023,8471239,2,30:05,,8/9,13/14,3/3,1
139,2022010024,8480280,6,61:12,,18/20,24/26,6/6,2
140,2022010024,8480356,6,,,0/0,0/0,0/0,0
141,2022010024,8470860,3,32:46,,14/15,14/15,0/0,1
142,2022010024,8475839,3,28:26,,19/20,19/21,0/0,2
143,2022010025,8467950,7,30:02,,8/9,8/9,0/0,1
144,2022010025,8476876,7,29:58,,10/10,12/12,2/2,0
145,2022010025,8477234,4,40:00,,11/13,12/14,1/1,2
146,2022010025,8481035,4,18:23,,3/3,7/7,3/3,0
147,2022010026,8475883,12,59:43,,18/19,20/21,2/2,1
148,2022010026,8482921,12,,,0/0,0/0,0/0,0
149,2022010026,8476509,14,60:00,,35/37,41/46,5/8,5
150,2022010026,8481597,14,,,0/0,0/0,0/0,0
151,2022010027,8483575,25,21:42,,0/0,9/10,0/0,1
152,2022010027,8475809,25,40:00,,0/0,10/12,0/0,2
153,2022010027,8476903,53,31:35,,0/0,14/15,0/0,1
154,2022010027,8481031,53,30:07,,0/0,17/20,0/0,3
155,2022010028,8483598,52,,,0/0,0/0,0/0,0
156,2022010028,8476945,52,60:00,,19/22,24/27,5/5,3
157,2022010028,8481544,9,29:48,,7/8,8/9,1/1,1
158,2022010028,8480867,9,27:44,,10/12,11/15,1/3,4
159,2022010029,8471774,16,29:42,,6/7,9/12,2/4,3
160,2022010029,8475852,16,30:18,,8/8,9/10,0/1,1
161,2022010029,8476412,19,40:00,,20/21,20/21,0/0,1
162,2022010029,8481689,19,20:00,,10/10,11/11,1/1,0
163,2022010030,8480925,21,59:59,,11/13,21/26,8/11,5
164,2022010030,8481020,21,,,0/0,0/0,0/0,0
165,2022010030,8475876,30,29:44,,10/10,13/13,2/2,0
166,2022010030,8479406,30,30:16,,24/26,26/28,2/2,2
167,2022010031,8475831,55,30:37,,6/6,10/10,2/2,0
168,2022010031,8476433,55,29:23,,14/14,15/15,1/1,0
169,2022010031,8476861,20,,,0/0,0/0,0/0,0
170,2022010031,8478435,20,57:18,,18/19,32/34,6/6,2
171,2022010032,8481002,28,,,0/0,0/0,0/0,0
172,2022010032,8473503,28,60:00,,24/27,26/30,2/2,4
173,2022010032,8480042,24,,,0/0,0/0,0/0,0
174,2022010032,8476932,24,59:34,,18/23,24/29,5/5,5
175,2022010033,8480193,29,31:24,,9/10,9/10,0/0,1
176,2022010033,8482982,29,28:36,,11/11,13/13,2/2,0
177,2022010033,8480045,7,,,0/0,0/0,0/0,0
178,2022010033,8477480,7,59:49,,26/28,27/31,0/1,4
179,2022010035,8476899,10,40:00,,15/15,16/16,1/1,0
180,2022010035,8478902,10,19:52,,9/9,11/11,2/2,0
181,2022010035,8478470,8,31:10,,11/12,14/15,3/3,1
182,2022010035,8474690,8,28:50,,11/11,12/14,0/2,2
183,2022010036,8478433,4,40:00,,12/13,13/15,1/2,2
184,2022010036,8481035,4,16:59,,8/9,11/12,3/3,1
185,2022010036,8477457,15,20:00,,7/8,7/8,0/0,1
186,2022010036,8479292,15,39:57,,7/7,13/13,4/4,0
187,2022010037,8477968,17,31:56,,8/10,8/10,0/0,2
188,2022010037,8477236,17,27:54,,7/7,10/11,3/4,1
189,2022010037,8483530,16,,,0/0,0/0,0/0,0
190,2022010037,8482821,16,60:00,,26/28,31/33,4/4,2
191,2022010038,8474593,20,40:00,,10/10,12/12,1/1,0
192,2022010038,8481692,20,20:00,,9/9,9/9,0/0,0
193,2022010038,8475717,22,31:36,,14/15,16/17,2/2,1
194,2022010038,8479973,22,26:20,,11/13,14/16,3/3,2
195,2022010039,8480843,24,60:00,,24/25,28/29,4/4,1
196,2022010039,8480042,24,,,0/0,0/0,0/0,0
197,2022010039,8478872,53,60:00,,15/18,20/23,5/5,3
198,2022010039,8480996,53,,,0/0,0/0,0/0,0
199,2022010040,8480238,54,,,0/0,0/0,0/0,0
200,2022010040,8480313,54,60:00,,20/21,25/26,5/5,1
201,2022010040,8477992,21,20:00,,8/9,9/10,0/0,1
202,2022010040,8480382,21,40:00,,10/16,12/18,2/2,6
203,2022010041,8480191,26,59:35,,0/0,14/16,0/0,2
204,2022010041,8477180,28,60:00,,0/0,26/27,0/0,1
205,2022010042,8479312,13,,,0/0,0/0,0/0,0
206,2022010042,8475683,13,59:22,,20/22,23/28,3/5,5
207,2022010042,8477293,12,40:00,,14/15,20/21,5/5,1
208,2022010042,8479313,12,20:00,,5/6,8/9,1/1,1
209,2022010043,8470880,14,58:44,,27/29,29/31,1/1,2
210,2022010043,8479581,14,,,0/0,0/0,0/0,0
211,2022010043,8480947,18,60:00,,22/22,30/30,5/5,0
212,2022010043,8478971,18,,,0/0,0/0,0/0,0
213,2022010044,8478048,3,40:00,,17/20,22/25,5/5,3
214,2022010044,8481015,3,19:35,,7/8,9/10,1/1,1
215,2022010044,8481033,1,,,0/0,0/0,0/0,0
216,2022010044,8477970,1,59:26,,14/14,15/17,0/0,2
217,2022010045,8480051,8,29:13,,9/12,11/14,2/2,3
218,2022010045,8474596,8,30:24,,8/9,10/11,1/1,1
219,2022010045,8479496,52,39:58,,3/4,9/10,5/5,1
220,2022010045,8480244,52,20:00,,9/9,13/15,4/6,2
221,2022010046,8471306,19,40:00,,21/23,23/25,2/2,2
222,2022010046,8481551,19,20:00,,8/8,10/10,2/2,0
223,2022010046,8483805,29,28:25,,8/11,8/12,0/1,4
224,2022010046,8483869,29,29:34,,8/8,9/9,0/0,0
225,2022010047,8482642,25,,,0/0,0/0,0/0,0
226,2022010047,8471418,25,59:52,,18/21,23/28,3/4,5
227,2022010047,8482661,30,60:00,,20/20,33/35,11/12,2
228,2022010047,8475876,30,,,0/0,0/0,0/0,0
229,2022010048,8481668,23,24:19,,7/10,8/11,0/0,3
230,2022010048,8477967,23,40:00,,14/14,17/18,3/4,1
231,2022010048,8474889,55,33:57,,11/11,15/15,4/4,0
232,2022010048,8478916,55,30:19,,14/15,18/21,4/6,3
233,2022010049,8482445,18,,,0/0,0/0,0/0,0
234,2022010049,8477424,18,60:00,,15/16,27/28,9/9,1
235,2022010049,8470880,14,,,0/0,0/0,0/0,0
236,2022010049,8481597,14,59:43,,13/17,21/28,5/8,7
237,2022010050,8478406,1,57:46,,30/32,35/37,5/5,2
238,2022010050,8481033,1,,,0/0,0/0,0/0,0
239,2022010050,8470860,3,27:38,,14/14,15/15,1/1,0
240,2022010050,8475839,3,32:06,,9/10,10/11,0/0,1
241,2022010051,8476341,9,59:54,,0/0,33/38,0/0,5
242,2022010051,8478492,10,60:00,,0/0,27/30,0/0,3
243,2022010052,8480997,17,27:24,,11/12,16/17,4/4,1
244,2022010052,8478024,17,31:30,,13/13,13/13,0/0,0
245,2022010052,8475311,15,31:30,,8/8,9/9,1/1,0
246,2022010052,8479292,15,28:30,,9/9,10/10,0/0,0
247,2022010053,8475717,22,28:48,,13/13,14/14,1/1,0
248,2022010053,8475789,22,31:12,,6/7,7/8,1/1,1
249,2022010053,8481692,20,,,0/0,0/0,0/0,0
250,2022010053,8478435,20,59:08,,24/25,36/38,10/10,2
251,2022010054,8476434,24,30:05,,14/14,17/18,3/4,1
252,2022010054,8476932,24,29:55,,8/8,13/13,5/5,0
253,2022010054,8477180,28,,,0/0,0/0,0/0,0
254,2022010054,8478039,28,57:41,,19/22,27/31,8/9,4
255,2022010055,8480238,54,,,0/0,0/0,0/0,0
256,2022010055,8478499,54,60:00,,30/35,32/39,2/4,7
257,2022010055,8480199,28,,,0/0,0/0,0/0,0
258,2022010055,8473503,28,60:00,,21/23,27/30,6/7,3
259,2022010056,8475883,12,60:00,,6/8,7/10,1/2,3
260,2022010056,8481611,12,,,0/0,0/0,0/0,0
261,2022010056,8483122,13,,,0/0,0/0,0/0,0
262,2022010056,8481519,13,59:17,,35/39,43/47,7/7,4
263,2022010057,8476234,6,,,0/0,0/0,0/0,0
264,2022010057,8476999,6,60:00,,14/14,21/21,4/4,0
265,2022010057,8477234,4,39:27,,18/20,20/23,2/3,3
266,2022010057,8478433,4,20:00,,2/2,2/2,0/0,0
267,2022010058,8480045,7,59:38,,26/27,32/33,4/4,1
268,2022010058,8476876,7,,,0/0,0/0,0/0,0
269,2022010058,8477465,5,58:28,,22/24,32/34,10/10,2
270,2022010058,8474682,5,,,0/0,0/0,0/0,0
271,2022010059,8477312,9,20:59,,1/2,1/2,0/0,1
272,2022010059,8481544,9,40:00,,10/13,11/14,0/0,3
273,2022010059,8480051,8,60:59,,24/26,29/34,4/7,5
274,2022010059,8474690,8,,,0/0,0/0,0/0,0
275,2022010060,8483805,29,,,0/0,0/0,0/0,0
276,2022010060,8478007,29,60:00,,28/29,34/35,5/5,1
277,2022010060,8477457,15,,,0/0,0/0,0/0,0
278,2022010060,8479292,15,57:03,,18/20,18/20,0/0,2
279,2022010061,8480981,19,59:42,,0/0,22/27,0/0,5
280,2022010061,8479979,25,60:00,,0/0,15/17,0/0,2
281,2022010062,8479496,52,,,0/0,0/0,0/0,0
282,2022010062,8476945,52,65:00,,17/18,25/27,7/8,2
283,2022010062,8475717,22,,,0/0,0/0,0/0,0
284,2022010062,8479973,22,65:00,,20/20,33/35,12/14,2
285,2022010063,8479380,16,,,0/0,0/0,0/0,0
286,2022010063,8471774,16,60:00,,19/22,32/35,9/9,3
287,2022010063,8482657,17,20:00,,5/5,7/7,1/1,0
288,2022010063,8477968,17,39:36,,8/8,14/14,5/5,0
289,2022010064,8475831,55,59:41,,13/13,17/17,2/2,0
290,2022010064,8476433,55,,,0/0,0/0,0/0,0
291,2022010064,8477967,23,59:28,,17/20,22/25,4/4,3
292,2022010064,8480420,23,,,0/0,0/0,0/0,0
293,2022010065,8480819,2,20:00,,5/5,8/8,2/2,0
294,2022010065,8473575,2,39:58,,12/12,16/17,3/4,1
295,2022010065,8477234,4,,,0/0,0/0,0/0,0
296,2022010065,8481035,4,57:40,,16/17,21/23,5/6,2
297,2022010066,8475852,16,60:00,,0/0,30/33,0/0,3
298,2022010066,8470594,30,60:00,,0/0,12/12,0/0,0
299,2022010067,8480191,26,,,0/0,0/0,0/0,0
300,2022010067,8471734,26,60:00,,18/19,24/25,5/5,1
301,2022010067,8480843,24,,,0/0,0/0,0/0,0
302,2022010067,8476434,24,58:17,,24/24,31/33,5/7,2
303,2022010068,8481033,1,,,0/0,0/0,0/0,0
304,2022010068,8477970,1,60:00,,20/20,24/24,4/4,0
305,2022010068,8476234,6,43:06,,16/17,19/20,2/2,1
306,2022010068,8480356,6,15:52,,4/4,4/4,0/0,0
307,2022010069,8477293,12,59:40,,22/23,25/26,0/0,1
308,2022010069,8479313,12,,,0/0,0/0,0/0,0
309,2022010069,8480193,29,26:18,,16/18,18/21,0/1,3
310,2022010069,8482982,29,33:42,,11/15,19/24,8/9,5
311,2022010070,8474596,8,59:40,,20/23,26/31,6/8,5
312,2022010070,8474690,8,,,0/0,0/0,0/0,0
313,2022010070,8476899,10,60:00,,20/20,29/30,9/10,1
314,2022010070,8478492,10,,,0/0,0/0,0/0,0
315,2022010071,8478024,17,40:00,,12/13,15/18,1/3,3
316,2022010071,8477236,17,17:29,,5/5,6/6,0/0,0
317,2022010071,8479193,5,59:58,,33/35,37/39,4/4,2
318,2022010071,8481758,5,,,0/0,0/0,0/0,0
319,2022010072,8479979,25,58:15,,24/25,27/29,3/4,2
320,2022010072,8471418,25,,,0/0,0/0,0/0,0
321,2022010072,8480925,21,60:00,,26/27,38/39,11/11,1
322,2022010072,8480382,21,,,0/0,0/0,0/0,0
323,2022010073,8474593,20,59:50,,16/16,21/22,5/6,1
324,2022010073,8478435,20,,,0/0,0/0,0/0,0
325,2022010073,8474889,55,59:35,,20/23,21/25,0/1,4
326,2022010073,8475831,55,,,0/0,0/0,0/0,0
327,2022010074,8475789,22,59:50,,23/24,28/30,5/6,2
328,2022010074,8479973,22,,,0/0,0/0,0/0,0
329,2022010074,8481668,23,,,0/0,0/0,0/0,0
330,2022010074,8480420,23,60:00,,20/26,29/36,6/7,7
331,2022010075,8480045,7,,,0/0,0/0,0/0,0
332,2022010075,8467950,7,60:00,,18/20,23/25,5/5,2
333,2022010075,8479313,12,,,0/0,0/0,0/0,0
334,2022010075,8481611,12,59:41,,25/27,26/29,0/0,3
335,2022010076,8477234,4,35:35,,11/12,14/18,3/5,4
336,2022010076,8481035,4,29:17,,11/11,15/15,4/4,0
337,2022010076,8478009,2,64:41,,28/30,30/33,1/1,3
338,2022010076,8471239,2,,,0/0,0/0,0/0,0
339,2022010077,8480051,8,,,0/0,0/0,0/0,0
340,2022010077,8478470,8,58:48,,18/22,18/23,0/1,5
341,2022010077,8476341,9,60:00,,14/17,21/25,7/8,4
342,2022010077,8481544,9,,,0/0,0/0,0/0,0
343,2022010078,8480981,19,20:00,,12/14,15/17,3/3,2
344,2022010078,8476412,19,39:53,,9/9,11/11,2/2,0
345,2022010078,8470594,30,,,0/0,0/0,0/0,0
346,2022010078,8479406,30,55:53,,20/23,23/27,3/4,4
347,2022010079,8478499,54,60:00,,42/44,50/53,6/7,3
348,2022010079,8474636,54,,,0/0,0/0,0/0,0
349,2022010079,8477992,53,57:06,,20/24,24/28,4/4,4
350,2022010079,8478872,53,,,0/0,0/0,0/0,0
351,2022010080,8480843,24,,,0/0,0/0,0/0,0
352,2022010080,8476932,24,60:00,,27/30,32/36,4/5,4
353,2022010080,8477831,26,,,0/0,0/0,0/0,0
354,2022010080,8477361,26,57:48,,22/26,27/32,5/6,5
355,2022010081,8478048,3,,,0/0,0/0,0/0,0
356,2022010081,8470860,3,58:23,,20/25,21/26,1/1,5
357,2022010081,8480280,6,60:00,,25/28,28/32,3/4,4
358,2022010081,8480356,6,,,0/0,0/0,0/0,0
359,2022010082,8475311,15,59:45,,27/28,31/33,4/5,2
360,2022010082,8479292,15,,,0/0,0/0,0/0,0
361,2022010082,8480997,17,,,0/0,0/0,0/0,0
362,2022010082,8478024,17,59:24,,25/27,31/34,6/7,3
363,2022010083,8479496,52,59:55,,26/26,37/37,9/9,0
364,2022010083,8480244,52,,,0/0,0/0,0/0,0
365,2022010083,8481692,20,30:30,,7/9,9/12,1/2,3
366,2022010083,8478435,20,29:10,,9/10,13/15,3/4,2
367,2022010084,8480925,21,,,0/0,0/0,0/0,0
368,2022010084,8480382,21,59:54,,30/31,32/33,1/1,1
369,2022010084,8471418,25,18:46,,12/14,13/15,1/1,2
370,2022010084,8475809,25,40:00,,17/17,18/18,1/1,0
371,2022010085,8477484,23,60:00,,0/0,17/21,0/0,4
372,2022010085,8479973,22,58:43,,0/0,26/31,0/0,5
373,2022010086,8480051,8,60:00,,0/0,29/33,0/0,4
374,2022010086,8476341,9,60:00,,0/0,26/29,0/0,3
375,2022010087,8478009,2,,,0/0,0/0,0/0,0
376,2022010087,8473575,2,60:00,,21/22,26/28,5/6,2
377,2022010087,8478406,1,60:00,,18/23,21/26,1/1,5
378,2022010087,8477970,1,,,0/0,0/0,0/0,0
379,2022010088,8480193,29,59:55,,22/22,24/24,2/2,0
380,2022010088,8482982,29,,,0/0,0/0,0/0,0
381,2022010088,8471306,19,49:21,,22/28,24/31,2/2,7
382,2022010088,8480981,19,10:39,,2/2,2/2,0/0,0
383,2022010089,8479312,13,,,0/0,0/0,0/0,0
384,2022010089,8475683,13,59:36,,22/24,26/28,4/4,2
385,2022010089,8470880,14,,,0/0,0/0,0/0,0
386,2022010089,8476883,14,59:30,,36/38,38/41,2/3,3
387,2022010090,8470594,30,,,0/0,0/0,0/0,0
388,2022010090,8479406,30,59:56,,10/11,25/26,14/14,1
389,2022010090,8471774,16,59:56,,17/21,19/23,1/1,4
390,2022010090,8483611,16,,,0/0,0/0,0/0,0
391,2022010091,8477361,26,59:38,,0/0,27/32,0/0,5
392,2022010091,8480313,54,59:46,,0/0,25/29,0/0,4
393,2022010092,8481758,5,,,0/0,0/0,0/0,0
394,2022010092,8477465,5,60:00,,22/22,22/23,0/0,1
395,2022010092,8480045,7,,,0/0,0/0,0/0,0
396,2022010092,8477480,7,60:00,,19/25,20/27,1/2,7
397,2022010093,8482657,17,,,0/0,0/0,0/0,0
398,2022010093,8477968,17,60:00,,17/19,21/23,4/4,2
399,2022010093,8478492,10,59:56,,18/21,23/26,3/3,3
400,2022010093,8478902,10,,,0/0,0/0,0/0,0
401,2022010094,8475789,22,60:00,,27/29,30/33,3/4,3
402,2022010094,8479973,22,,,0/0,0/0,0/0,0
403,2022010094,8474889,55,,,0/0,0/0,0/0,0
404,2022010094,8475831,55,59:37,,32/35,35/39,2/3,4
405,2022010095,8474593,20,59:17,,7/10,11/16,3/4,5
406,2022010095,8478435,20,,,0/0,0/0,0/0,0
407,2022010095,8479496,52,,,0/0,0/0,0/0,0
408,2022010095,8476945,52,60:00,,23/26,35/38,11/11,3
409,2022010096,8477484,23,,,0/0,0/0,0/0,0
410,2022010096,8477967,23,59:39,,6/6,7/7,0/0,0
411,2022010096,8476903,53,,,0/0,0/0,0/0,0
412,2022010096,8478872,53,59:37,,16/19,28/32,10/11,4
413,2022010097,8470880,14,,,0/0,0/0,0/0,0
414,2022010097,8476883,14,60:00,,25/27,27/29,2/2,2
415,2022010097,8481519,13,59:56,,22/25,26/31,3/5,5
416,2022010097,8479312,13,,,0/0,0/0,0/0,0
417,2022010098,8471734,26,60:00,,19/21,25/28,5/6,3
418,2022010098,8477361,26,,,0/0,0/0,0/0,0
419,2022010098,8476434,24,20:00,,10/12,16/19,6/7,3
420,2022010098,8476932,24,37:39,,14/17,14/17,0/0,3
421,2022010099,8476433,9,62:45,,0/0,18/20,0/0,2
422,2022010099,8474596,8,62:35,,0/0,26/29,0/0,3
423,2022010100,8470594,30,58:51,,19/20,22/23,3/3,1
424,2022010100,8479406,30,,,0/0,0/0,0/0,0
425,2022010100,8479979,25,40:00,,14/17,16/20,1/2,4
426,2022010100,8475809,25,20:00,,5/5,7/8,2/3,1
427,2022010101,8475311,15,60:16,,26/28,36/39,7/8,3
428,2022010101,8479292,15,,,0/0,0/0,0/0,0
429,2022010101,8482982,29,,,0/0,0/0,0/0,0
430,2022010101,8478007,29,60:29,,23/26,28/32,3/4,4
431,2022010102,8476899,10,60:00,,14/15,18/19,4/4,1
432,2022010102,8478492,10,,,0/0,0/0,0/0,0
433,2022010102,8480997,17,28:05,,7/7,8/11,0/3,3
434,2022010102,8477236,17,31:55,,10/12,13/15,2/2,2
435,2022010103,8480280,6,,,0/0,0/0,0/0,0
436,2022010103,8476999,6,57:44,,17/21,22/26,5/5,4
437,2022010103,8478406,1,29:52,,10/10,15/16,2/3,1
438,2022010103,8477970,1,30:08,,12/14,12/14,0/0,2
439,2022010104,8478009,2,60:00,,24/25,28/29,3/3,1
440,2022010104,8473575,2,,,0/0,0/0,0/0,0
