,game_id,team_id,HoA,won,settled_in,head_coach,goals,shots,hits,pim,blocks,faceoffWinningPctg,powerPlayConversion
27,2021020596,22,away,False,REG,Dave Tippett,2,30.0,19,4,13,44.4,0/1
28,2021020597,5,home,True,REG,Mike Sullivan,5,41.0,28,4,9,56.7,2/5
29,2021020597,19,away,False,REG,Craig Berube,3,29.0,25,22,14,43.3,1/1
30,2021020599,6,home,False,REG,Bruce Cassidy,2,38.0,33,28,9,59.7,2/5
31,2021020599,30,away,True,REG,Dean Evason,3,30.0,23,22,10,40.3,2/8
32,2021020600,7,home,False,REG,Don Granato,2,39.0,10,7,7,59.6,1/3
33,2021020600,28,away,True,REG,Bob Boughner,3,21.0,16,11,21,40.4,0/1
34,2021020602,14,home,True,REG,Jon Cooper,4,33.0,34,25,12,56.9,0/3
35,2021020602,20,away,False,REG,Darryl Sutter,1,27.0,43,31,11,43.1,0/3
36,2021020603,1,home,True,REG,Lindy Ruff,3,28.0,11,8,11,50.0,1/3
37,2021020603,29,away,False,REG,Brad Larsen,1,32.0,6,6,6,50.0,0/4
38,2022020320,18,home,False,REG,John Hynes,3,21.0,22,8,22,61.2,1/2
39,2022020320,21,away,True,REG,Jared Bednar,4,34.0,12,4,12,38.8,0/4
40,2022010001,10,home,True,REG,Sheldon Keefe,4,31.0,31,6,4,64.0,0/3
41,2022010001,9,away,False,REG,D.J. Smith,1,20.0,47,8,12,36.0,0/2
42,2022010002,4,home,True,REG,John Tortorella,2,29.0,31,34,13,43.4,1/5
43,2022010002,6,away,False,REG,Jim Montgomery,1,32.0,35,32,12,56.6,0/6
44,2022010003,10,home,False,REG,Sheldon Keefe,2,23.0,31,6,9,45.1,0/4
45,2022010003,9,away,True,REG,D.J. Smith,4,27.0,46,8,14,54.9,1/3
46,2022010004,53,home,False,REG,André Tourigny,4,,0,12,0,0.0,2/2
47,2022010004,19,away,True,REG,Craig Berube,5,,0,4,0,0.0,1/6
48,2022010005,5,home,True,OT,Mike Sullivan,3,34.0,43,11,16,48.1,0/2
49,2022010005,29,away,False,OT,Brad Larsen,2,28.0,32,9,18,51.9,2/3
50,2022010006,15,home,False,OT,Peter Laviolette,3,27.0,25,8,13,60.0,1/2
51,2022010006,7,away,True,OT,Don Granato,4,28.0,13,4,11,40.0,2/4
52,2022010007,30,home,True,OT,Dean Evason,3,36.0,25,8,15,64.8,1/4
53,2022010007,21,away,False,OT,Jared Bednar,2,25.0,39,8,16,35.2,0/4
54,2022010008,53,home,False,REG,André Tourigny,2,,0,10,0,0.0,0/2
55,2022010008,24,away,True,REG,Dallas Eakins,3,,0,6,0,0.0,1/4
56,2022010009,22,home,True,REG,Jay Woodcroft,4,26.0,31,8,17,53.8,0/3
57,2022010009,52,away,False,REG,Rick Bowness,0,29.0,27,6,9,46.2,0/4
58,2022010010,23,home,False,OT,Bruce Boudreau,2,28.0,19,21,15,50.0,0/7
59,2022010010,20,away,True,OT,Darryl Sutter,3,45.0,23,19,20,50.0,1/8
60,2022010011,28,home,True,OT,David Quinn,3,31.0,31,16,17,40.8,0/7
61,2022010011,26,away,False,OT,Todd McLellan,2,45.0,23,14,6,59.2,0/8
62,2022010012,29,home,True,REG,Brad Larsen,5,32.0,19,15,9,53.4,2/3
63,2022010012,5,away,False,REG,Mike Sullivan,1,34.0,18,11,11,46.6,0/5
64,2022010013,20,home,True,REG,Darryl Sutter,4,31.0,15,10,5,38.5,3/7
65,2022010013,23,away,False,REG,Bruce Boudreau,0,19.0,17,14,4,61.5,0/5
66,2022010014,21,home,True,REG,Jared Bednar,3,30.0,13,10,18,45.3,2/9
67,2022010014,54,away,False,REG,Bruce Cassidy,1,23.0,20,18,9,54.7,1/5
68,2022010015,18,home,False,OT,John Hynes,3,25.0,33,8,19,57.1,0/4
69,2022010015,13,away,True,OT,Paul Maurice,4,32.0,21,10,21,42.9,0/3
70,2022010016,8,home,False,REG,Martin St. Louis,1,21.0,22,8,19,45.8,1/5
71,2022010016,1,away,True,REG,Lindy Ruff,2,31.0,26,10,13,54.2,1/4
72,2022010017,3,home,True,REG,Gerard Gallant,4,35.0,22,10,13,54.3,1/2
73,2022010017,2,away,False,REG,Lane Lambert,1,24.0,35,6,5,45.7,0/4
74,2022010018,18,home,True,REG,John Hynes,4,38.0,23,4,8,67.8,1/3
75,2022010018,13,away,False,REG,Paul Maurice,0,25.0,12,6,11,32.2,0/2
76,2022010019,25,home,False,REG,Peter DeBoer,0,33.0,19,2,17,56.3,0/3
77,2022010019,19,away,True,REG,Craig Berube,4,28.0,28,6,21,43.8,0/1
78,2022010020,55,home,True,REG,Dave Hakstol,3,27.0,23,13,14,55.6,0/6
79,2022010020,22,away,False,REG,Jay Woodcroft,0,29.0,19,14,12,44.4,0/4
80,2022010021,54,home,False,OT,Bruce Cassidy,1,34.0,24,6,13,53.8,0/4
81,2022010021,26,away,True,OT,Todd McLellan,2,18.0,38,8,11,46.2,1/3
82,2022010022,5,home,False,REG,Mike Sullivan,2,33.0,29,4,6,44.7,0/9
83,2022010022,17,away,True,REG,Derek Lalonde,6,21.0,39,18,15,55.3,2/2
84,2022010023,1,home,True,REG,Lindy Ruff,4,26.0,21,10,12,57.7,0/3
85,2022010023,2,away,False,REG,Lane Lambert,1,25.0,17,6,9,42.3,0/5
86,2022010024,6,home,True,OT,Jim Montgomery,3,36.0,30,8,8,48.1,0/1
87,2022010024,3,away,False,OT,Gerard Gallant,2,26.0,32,2,10,51.9,0/4
88,2022010025,7,home,True,REG,Don Granato,2,21.0,11,11,14,42.5,0/3
89,2022010025,4,away,False,REG,John Tortorella,1,21.0,10,11,7,57.5,0/3
90,2022010026,12,home,True,REG,Rod Brind'Amour,5,46.0,8,9,8,55.1,3/5
91,2022010026,14,away,False,REG,Jon Cooper,1,21.0,25,15,12,44.9,0/2
92,2022010027,25,home,True,OT,Peter DeBoer,4,,0,11,0,0.0,1/5
93,2022010027,53,away,False,OT,André Tourigny,3,,0,13,0,0.0,2/3
94,2022010028,52,home,True,REG,Rick Bowness,5,24.0,26,4,14,59.6,2/3
95,2022010028,9,away,False,REG,D.J. Smith,3,27.0,24,6,12,40.4,0/2
96,2022010029,16,home,False,REG,Luke Richardson,1,32.0,12,10,6,56.0,0/3
97,2022010029,19,away,True,REG,Craig Berube,4,22.0,16,10,13,44.0,3/3
98,2022010030,21,home,False,REG,Jared Bednar,2,41.0,23,20,15,59.3,0/5
99,2022010030,30,away,True,REG,Dean Evason,5,26.0,22,14,10,40.7,3/8
100,2022010031,55,home,True,REG,Dave Hakstol,3,35.0,15,12,19,49.1,0/3
101,2022010031,20,away,False,REG,Darryl Sutter,0,25.0,9,6,15,50.9,0/6
102,2022010032,28,home,True,REG,David Quinn,5,29.0,21,8,23,42.0,0/3
103,2022010032,24,away,False,REG,Dallas Eakins,4,30.0,28,8,8,58.0,0/3
104,2022010033,29,home,True,REG,Brad Larsen,4,31.0,25,8,10,50.0,1/1
105,2022010033,7,away,False,REG,Don Granato,1,23.0,10,2,11,50.0,0/4
106,2022010035,10,home,True,REG,Sheldon Keefe,3,29.0,41,6,15,60.0,2/4
107,2022010035,8,away,False,REG,Martin St. Louis,0,27.0,39,8,14,40.0,0/3
108,2022010036,4,home,False,REG,John Tortorella,1,21.0,46,6,12,55.3,0/1
109,2022010036,15,away,True,REG,Peter Laviolette,3,27.0,22,2,11,44.7,1/3
110,2022010037,17,home,False,REG,Derek Lalonde,2,33.0,36,8,9,56.8,0/3
111,2022010037,16,away,True,REG,Luke Richardson,4,22.0,25,6,10,43.2,1/4
112,2022010038,20,home,True,REG,Darryl Sutter,4,34.0,21,6,6,47.5,0/3
113,2022010038,22,away,False,REG,Jay Woodcroft,0,21.0,13,6,16,52.5,0/3
114,2022010039,24,home,True,REG,Dallas Eakins,3,23.0,21,52,15,51.9,0/5
115,2022010039,53,away,False,REG,André Tourigny,1,29.0,22,54,12,48.1,0/4
116,2022010040,54,home,True,REG,Bruce Cassidy,7,28.0,32,8,14,67.9,0/2
117,2022010040,21,away,False,REG,Jared Bednar,1,26.0,48,4,4,32.1,0/4
118,2022010041,26,home,False,REG,Todd McLellan,1,,0,19,0,0.0,1/5
119,2022010041,28,away,True,REG,David Quinn,3,,0,6,0,0.0,2/4
120,2022010042,13,home,False,REG,Paul Maurice,2,30.0,11,10,6,45.2,0/5
121,2022010042,12,away,True,REG,Rod Brind'Amour,5,28.0,8,12,12,54.8,2/4
122,2022010043,14,home,False,REG,Jon Cooper,0,30.0,30,11,11,46.0,0/4
123,2022010043,18,away,True,REG,John Hynes,2,31.0,26,15,12,54.0,0/2
124,2022010044,3,home,False,REG,Gerard Gallant,2,17.0,29,10,10,38.6,0/3
125,2022010044,1,away,True,REG,Lindy Ruff,5,36.0,23,6,6,61.4,0/5
126,2022010045,8,home,False,REG,Martin St. Louis,3,25.0,25,10,14,52.5,2/8
127,2022010045,52,away,True,REG,Rick Bowness,4,25.0,25,18,17,47.5,0/4
128,2022010046,19,home,True,REG,Craig Berube,4,21.0,18,26,15,45.1,1/4
129,2022010046,29,away,False,REG,Brad Larsen,2,35.0,28,18,10,54.9,0/3
130,2022010047,25,home,False,REG,Peter DeBoer,2,35.0,19,15,9,60.0,1/3
131,2022010047,30,away,True,REG,Dean Evason,5,28.0,12,24,16,40.0,1/5
132,2022010048,23,home,False,OT,Bruce Boudreau,3,36.0,32,20,12,42.9,2/5
133,2022010048,55,away,True,OT,Dave Hakstol,4,29.0,30,24,16,57.1,1/3
134,2022010049,18,home,True,REG,John Hynes,7,28.0,18,24,8,61.7,3/6
135,2022010049,14,away,False,REG,Jon Cooper,1,28.0,22,34,11,38.3,0/6
136,2022010050,1,home,False,REG,Lindy Ruff,1,26.0,14,4,15,52.9,0/1
137,2022010050,3,away,True,REG,Gerard Gallant,2,37.0,12,2,9,47.1,0/2
138,2022010051,9,home,False,REG,D.J. Smith,3,,0,13,0,0.0,1/4
139,2022010051,10,away,True,REG,Sheldon Keefe,6,,0,13,0,0.0,1/4
140,2022010052,17,home,False,REG,Derek Lalonde,0,19.0,25,6,13,44.4,0/2
141,2022010052,15,away,True,REG,Peter Laviolette,2,31.0,31,6,11,55.6,0/2
142,2022010053,22,home,True,REG,Jay Woodcroft,2,38.0,27,18,11,55.0,0/3
143,2022010053,20,away,False,REG,Darryl Sutter,1,22.0,30,18,20,45.0,0/3
144,2022010054,24,home,True,REG,Dallas Eakins,4,31.0,10,12,15,34.0,1/5
145,2022010054,28,away,False,REG,David Quinn,1,31.0,22,12,10,66.0,1/5
146,2022010055,54,home,False,REG,Bruce Cassidy,3,30.0,15,9,10,59.1,1/3
147,2022010055,28,away,True,REG,David Quinn,7,39.0,22,11,13,40.9,2/2
148,2022010056,12,home,True,REG,Rod Brind'Amour,4,47.0,14,6,8,50.0,0/4
149,2022010056,13,away,False,REG,Paul Maurice,3,10.0,18,8,16,50.0,1/3
150,2022010057,6,home,True,REG,Jim Montgomery,4,26.0,27,15,7,48.7,1/4
151,2022010057,4,away,False,REG,John Tortorella,0,21.0,15,15,6,51.3,0/4
152,2022010058,7,home,True,REG,Don Granato,3,35.0,4,8,10,56.1,0/6
153,2022010058,5,away,False,REG,Mike Sullivan,1,33.0,8,14,9,43.9,0/3
154,2022010059,9,home,True,OT,D.J. Smith,5,34.0,24,6,10,61.7,3/5
155,2022010059,8,away,False,OT,Martin St. Louis,4,16.0,12,10,9,38.3,0/3
156,2022010060,29,home,True,REG,Brad Larsen,2,20.0,13,6,13,52.6,0/2
157,2022010060,15,away,False,REG,Peter Laviolette,1,35.0,15,4,6,47.4,0/3
158,2022010061,19,home,False,REG,Craig Berube,2,,0,2,0,0.0,1/3
159,2022010061,25,away,True,REG,Peter DeBoer,5,,0,6,0,0.0,0/1
160,2022010062,52,home,False,OT,Rick Bowness,2,35.0,23,17,8,50.0,2/6
161,2022010062,22,away,True,OT,Jay Woodcroft,3,27.0,24,19,15,50.0,1/5
162,2022010063,16,home,False,REG,Luke Richardson,0,21.0,21,10,5,56.5,0/3
163,2022010063,17,away,True,REG,Derek Lalonde,3,35.0,15,8,10,43.5,0/4
164,2022010064,55,home,True,REG,Dave Hakstol,4,26.0,11,8,11,45.8,0/3
165,2022010064,23,away,False,REG,Bruce Boudreau,0,17.0,21,10,16,54.2,0/2
166,2022010065,2,home,True,REG,Lane Lambert,2,23.0,19,14,14,42.6,1/4
167,2022010065,4,away,False,REG,John Tortorella,1,25.0,20,12,19,57.4,1/5
168,2022010066,16,home,False,REG,Luke Richardson,0,,0,8,0,0.0,0/5
169,2022010066,30,away,True,REG,Dean Evason,3,,0,14,0,0.0,0/3
170,2022010067,26,home,True,REG,Todd McLellan,2,33.0,17,8,10,50.9,2/4
171,2022010067,24,away,False,REG,Dallas Eakins,1,25.0,23,8,12,49.1,0/4
172,2022010068,1,home,True,REG,Lindy Ruff,1,24.0,18,8,6,30.9,0/2
173,2022010068,6,away,False,REG,Jim Montgomery,0,24.0,23,4,9,69.1,0/4
174,2022010069,12,home,True,REG,Rod Brind'Amour,8,45.0,21,6,9,51.6,2/4
175,2022010069,29,away,False,REG,Brad Larsen,1,26.0,23,12,16,48.4,0/1
176,2022010070,8,home,False,REG,Martin St. Louis,1,30.0,13,8,4,65.0,1/4
177,2022010070,10,away,True,REG,Sheldon Keefe,5,31.0,24,10,18,35.0,2/3
178,2022010071,17,home,False,REG,Derek Lalonde,2,39.0,30,4,11,46.0,0/2
179,2022010071,5,away,True,REG,Mike Sullivan,3,24.0,22,4,16,54.0,2/2
180,2022010072,25,home,False,REG,Peter DeBoer,1,39.0,19,6,10,52.8,0/5
181,2022010072,21,away,True,REG,Jared Bednar,3,30.0,17,10,18,47.2,1/3
182,2022010073,20,home,True,REG,Darryl Sutter,4,25.0,19,10,3,68.6,1/2
183,2022010073,55,away,False,REG,Dave Hakstol,1,22.0,19,4,11,31.4,1/5
184,2022010074,22,home,True,REG,Jay Woodcroft,7,36.0,22,10,5,62.9,1/4
185,2022010074,23,away,False,REG,Bruce Boudreau,2,30.0,25,8,15,37.1,1/5
186,2022010075,7,home,True,REG,Don Granato,4,30.0,7,23,9,37.5,0/1
187,2022010075,12,away,False,REG,Rod Brind'Amour,2,25.0,9,7,12,62.5,0/4
188,2022010076,4,home,False,OT,John Tortorella,3,33.0,36,15,17,40.0,0/3
189,2022010076,2,away,True,OT,Lane Lambert,4,33.0,30,11,12,60.0,2/5
190,2022010077,8,home,False,REG,Martin St. Louis,4,25.0,18,11,12,40.0,1/3
191,2022010077,9,away,True,REG,D.J. Smith,5,23.0,31,25,12,60.0,1/1
192,2022010078,19,home,True,REG,Craig Berube,4,27.0,16,10,9,61.1,1/6
193,2022010078,30,away,False,REG,Dean Evason,2,28.0,37,14,22,38.9,0/4
194,2022010079,54,home,True,REG,Bruce Cassidy,4,28.0,40,8,14,49.3,0/3
195,2022010079,53,away,False,REG,André Tourigny,3,53.0,29,8,8,50.7,1/3
196,2022010080,24,home,True,REG,Dallas Eakins,5,32.0,15,6,12,42.9,1/4
197,2022010080,26,away,False,REG,Todd McLellan,4,36.0,13,10,13,57.1,1/2
198,2022010081,3,home,False,REG,Gerard Gallant,4,32.0,26,4,7,55.3,1/4
199,2022010081,6,away,True,REG,Jim Montgomery,5,26.0,27,8,8,44.7,0/2
200,2022010082,15,home,True,REG,Peter Laviolette,4,35.0,31,13,6,53.3,1/2
201,2022010082,17,away,False,REG,Derek Lalonde,2,33.0,22,9,13,46.7,1/4
202,2022010083,52,home,True,REG,Rick Bowness,5,27.0,26,14,17,44.6,3/5
203,2022010083,20,away,False,REG,Darryl Sutter,0,37.0,14,12,11,55.4,0/6
204,2022010084,21,home,True,REG,Jared Bednar,2,33.0,31,4,14,52.9,0/4
205,2022010084,25,away,False,REG,Peter DeBoer,1,33.0,13,10,10,47.1,0/1
206,2022010085,23,home,True,REG,Bruce Boudreau,5,,0,8,0,0.0,3/8
207,2022010085,22,away,False,REG,Jay Woodcroft,4,,0,20,0,0.0,0/3
208,2022010086,8,home,False,REG,Martin St. Louis,3,,0,15,0,0.0,1/6
209,2022010086,9,away,True,REG,D.J. Smith,4,,0,17,0,0.0,0/5
210,2022010087,2,home,True,REG,Lane Lambert,5,26.0,30,12,12,54.8,0/1
211,2022010087,1,away,False,REG,Lindy Ruff,2,28.0,21,6,19,45.2,1/4
212,2022010088,29,home,True,REG,Brad Larsen,7,33.0,21,9,6,56.4,0/2
213,2022010088,19,away,False,REG,Craig Berube,0,24.0,9,9,13,43.6,0/2
214,2022010089,13,home,True,REG,Paul Maurice,3,41.0,13,8,8,48.1,1/2
215,2022010089,14,away,False,REG,Jon Cooper,2,28.0,20,10,16,51.9,0/1
216,2022010090,30,home,True,REG,Dean Evason,4,23.0,17,14,11,51.1,0/2
217,2022010090,16,away,False,REG,Luke Richardson,1,26.0,15,6,6,48.9,0/6
218,2022010091,26,home,False,REG,Todd McLellan,4,,0,6,0,0.0,2/3
219,2022010091,54,away,True,REG,Bruce Cassidy,6,,0,6,0,0.0,1/3
220,2022010092,5,home,True,REG,Mike Sullivan,7,27.0,40,0,9,46.3,1/2
221,2022010092,7,away,False,REG,Don Granato,1,23.0,19,4,14,53.7,0/0
222,2022010093,17,home,True,REG,Derek Lalonde,4,27.0,33,4,8,60.4,0/2
223,2022010093,10,away,False,REG,Sheldon Keefe,2,23.0,27,4,11,39.6,0/2
224,2022010094,22,home,True,REG,Jay Woodcroft,5,40.0,36,4,7,50.9,1/2
225,2022010094,55,away,False,REG,Dave Hakstol,3,33.0,24,4,18,49.1,1/2
226,2022010095,20,home,False,REG,Darryl Sutter,3,38.0,25,16,8,55.6,0/4
227,2022010095,52,away,True,REG,Rick Bowness,5,16.0,14,16,8,44.4,1/4
228,2022010096,23,home,True,REG,Bruce Boudreau,4,32.0,15,20,6,63.0,1/10
229,2022010096,53,away,False,REG,André Tourigny,0,7.0,21,62,17,37.0,0/4
230,2022010097,14,home,True,REG,Jon Cooper,5,31.0,28,4,12,51.1,2/3
231,2022010097,13,away,False,REG,Paul Maurice,2,29.0,33,8,5,48.9,0/1
232,2022010098,26,home,True,REG,Todd McLellan,6,36.0,23,8,6,62.1,1/4
233,2022010098,24,away,False,REG,Dallas Eakins,3,28.0,25,8,8,37.9,1/4
234,2022010099,9,home,True,OT,D.J. Smith,3,,0,34,0,0.0,2/5
235,2022010099,8,away,False,OT,Martin St. Louis,2,,0,22,0,0.0,1/6
236,2022010100,30,home,True,REG,Dean Evason,5,28.0,15,13,10,41.8,2/5
237,2022010100,25,away,False,REG,Peter DeBoer,1,23.0,15,17,14,58.2,0/3
238,2022010101,15,home,True,OT,Peter Laviolette,4,32.0,13,8,20,46.4,1/4
239,2022010101,29,away,False,OT,Brad Larsen,3,39.0,22,8,19,53.6,1/4
240,2022010102,10,home,True,REG,Sheldon Keefe,5,26.0,31,12,6,58.1,3/4
241,2022010102,17,away,False,REG,Derek Lalonde,1,19.0,36,10,17,41.9,0/5
242,2022010103,6,home,False,REG,Jim Montgomery,3,30.0,28,4,10,74.6,1/2
243,2022010103,1,away,True,REG,Lindy Ruff,5,27.0,21,4,11,25.4,0/2
244,2022010104,2,home,True,REG,Lane Lambert,3,16.0,18,15,11,61.8,1/4
245,2022010104,3,away,False,REG,Gerard Gallant,1,29.0,24,15,17,38.2,0/4
246,2022010105,54,home,True,REG,Bruce Cassidy,5,,0,4,0,0.0,2/5
247,2022010105,53,away,False,REG,André Tourigny,1,,0,10,0,0.0,0/2
248,2022010106,19,home,True,REG,Craig Berube,6,25.0,18,10,7,60.9,1/4
249,2022010106,16,away,False,REG,Luke Richardson,0,24.0,20,8,8,39.1,0/5
250,2022010107,5814,home,False,REG,Johan Lundskog,3,,0,4,0,0.0,1/6
251,2022010107,18,away,True,REG,John Hynes,4,,0,12,0,0.0,1/3
252,2022010108,5524,home,False,REG,Serge Aubin,1,,0,6,0,0.0,0/4
253,2022010108,28,away,True,REG,David Quinn,3,,0,8,0,0.0,0/3
254,2023010001,53,home,True,REG,André Tourigny,5,20.0,0,15,0,0.0,1/2
255,2023010001,26,away,False,REG,Todd McLellan,3,36.0,0,11,0,0.0,0/4
256,2023010002,19,home,True,REG,Craig Berube,3,23.0,13,13,6,51.0,0/1
257,2023010002,53,away,False,REG,André Tourigny,2,28.0,22,9,2,49.0,1/3
258,2023010003,53,home,True,REG,André Tourigny,5,51.0,0,33,0,0.0,1/4
259,2023010003,19,away,False,REG,Craig Berube,1,21.0,0,25,0,0.0,1/3
260,2023010004,26,home,True,REG,Todd McLellan,3,36.0,0,8,0,0.0,1/5
261,2023010004,53,away,False,REG,André Tourigny,2,33.0,0,12,0,0.0,1/3
262,2023010005,5,home,True,OT,Mike Sullivan,3,28.0,24,8,22,49.2,0/3
263,2023010005,29,away,False,OT,Pascal Vincent,2,35.0,21,6,12,50.8,1/4
264,2023010006,15,home,False,OT,Spencer Carbery,3,32.0,18,10,11,64.7,0/3
265,2023010006,7,away,True,OT,Don Granato,4,27.0,7,6,17,35.3,0/5
266,2023010007,9,home,True,REG,D.J. Smith,3,32.0,19,12,19,42.4,2/4
267,2023010007,10,away,False,REG,Sheldon Keefe,2,38.0,13,8,7,57.6,1/6
268,2023010008,21,home,False,REG,Jared Bednar,3,43.0,10,18,9,50.0,0/5
269,2023010008,30,away,True,REG,Dean Evason,4,25.0,7,12,22,50.0,3/8
270,2023010009,6,home,True,REG,Jim Montgomery,3,22.0,23,15,19,63.2,1/1
271,2023010009,3,away,False,REG,Peter Laviolette,0,29.0,30,7,9,36.8,0/5
272,2023010010,22,home,False,OT,Jay Woodcroft,1,37.0,26,4,16,58.8,1/3
273,2023010010,52,away,True,OT,Rick Bowness,2,26.0,27,6,24,41.2,0/2
274,2023010011,25,home,True,REG,Peter DeBoer,7,50.0,0,4,0,0.0,1/6
275,2023010011,53,away,False,REG,André Tourigny,0,11.0,0,12,0,0.0,0/2
276,2023010012,29,home,True,OT,Pascal Vincent,4,36.0,5,6,10,59.6,0/4
277,2023010012,5,away,False,OT,Mike Sullivan,3,29.0,10,8,22,40.4,0/3
278,2023010013,24,home,True,OT,Greg Cronin,3,32.0,7,13,13,50.8,0/4
279,2023010013,26,away,False,OT,Todd McLellan,2,26.0,7,13,5,47.5,1/4
280,2023010014,28,home,True,REG,David Quinn,5,21.0,12,6,13,38.6,1/4
281,2023010014,54,away,False,REG,Bruce Cassidy,2,34.0,13,8,8,61.4,0/3
282,2023010015,20,home,True,REG,Ryan Huska,10,26.0,10,15,14,50.0,2/6
283,2023010015,23,away,False,REG,Rick Tocchet,0,26.0,10,17,19,50.0,0/5
284,2023010016,13,home,True,REG,Paul Maurice,5,38.0,17,14,6,49.2,4/9
285,2023010016,18,away,False,REG,Andrew Brunette,0,23.0,21,20,10,50.8,0/5
286,2023010017,13,home,True,REG,Paul Maurice,5,33.0,11,4,15,37.5,0/1
287,2023010017,18,away,False,REG,Andrew Brunette,2,30.0,19,2,9,62.5,0/2
288,2023010018,8,home,False,REG,Martin St. Louis,2,25.0,24,8,20,52.0,1/3
289,2023010018,1,away,True,REG,Lindy Ruff,4,31.0,11,8,20,48.0,3/4
290,2023010019,10,home,False,OT,Sheldon Keefe,3,39.0,31,8,17,72.2,2/4
291,2023010019,9,away,True,OT,D.J. Smith,4,39.0,27,8,21,27.8,1/4
292,2023010020,1,home,True,REG,Lindy Ruff,6,34.0,19,11,12,58.9,1/4
293,2023010020,4,away,False,REG,John Tortorella,0,21.0,13,13,14,41.1,0/3
294,2023010021,52,home,True,REG,Rick Bowness,5,30.0,22,8,14,49.1,2/6
295,2023010021,22,away,False,REG,Jay Woodcroft,0,26.0,15,12,20,50.9,0/4
296,2023010022,20,home,False,REG,Ryan Huska,3,24.0,15,36,15,56.5,2/8
297,2023010022,55,away,True,REG,Dave Hakstol,5,29.0,14,33,13,43.5,2/4
298,2023010023,21,home,True,REG,Jared Bednar,3,23.0,9,6,12,56.5,1/3
299,2023010023,54,away,False,REG,Bruce Cassidy,2,14.0,7,6,17,43.5,1/3
300,2023010024,55,home,False,OT,Dave Hakstol,2,37.0,12,6,8,59.3,1/3
301,2023010024,20,away,True,OT,Ryan Huska,3,21.0,12,6,22,40.7,0/3
302,2023010025,7,home,True,REG,Don Granato,4,35.0,16,6,19,43.9,1/4
303,2023010025,6,away,False,REG,Jim Montgomery,1,38.0,9,8,9,56.1,0/3
304,2023010026,3,home,True,REG,Peter Laviolette,4,30.0,17,11,14,50.0,0/2
305,2023010026,2,away,False,REG,Lane Lambert,2,23.0,21,11,15,50.0,1/2
306,2023010027,17,home,True,REG,Derek Lalonde,4,33.0,17,4,9,63.1,2/6
307,2023010027,5,away,False,REG,Mike Sullivan,3,22.0,11,12,21,36.9,1/2
308,2023010028,12,home,True,REG,Rod Brind'Amour,5,24.0,15,6,12,45.3,0/1
309,2023010028,14,away,False,REG,Jon Cooper,2,28.0,14,2,18,54.7,1/3
310,2023010029,19,home,True,REG,Craig Berube,3,13.0,26,23,10,46.6,1/4
311,2023010029,29,away,False,REG,Pascal Vincent,2,32.0,17,13,13,53.4,1/4
312,2023010030,25,home,True,REG,Peter DeBoer,6,34.0,13,8,7,56.7,2/4
313,2023010030,30,away,False,REG,Dean Evason,1,35.0,23,10,8,43.3,0/3
