,game_id,player_id,team_id,time_on_ice,pim,even_strength_shots_against,saves_shots_against,power_play_shots_against,goals_against
61,2020020253,8475622,7,57:07,0,17/19,21/23,3/3,2
62,2020020253,8478009,2,60:00,0,18/18,20/20,1/1,0
63,2020020254,8478048,3,58:16,0,24/25,33/36,7/9,3
64,2020020254,8470880,4,59:58,0,27/29,33/35,5/5,2
65,2020020255,8473503,12,60:00,0,32/35,37/40,4/4,3
66,2020020255,8476914,29,40:00,0,20/24,20/25,0/1,5
67,2020020255,8478007,29,20:00,0,5/6,7/9,0/1,2
68,2020020256,8470147,14,57:48,0,10/16,15/21,5/5,6
69,2020020256,8476904,13,59:43,0,25/29,27/31,2/2,4
70,2020020257,8477465,5,57:52,0,22/25,39/42,13/13,3
71,2020020257,8477970,15,60:00,0,18/19,26/27,7/7,1
72,2020020258,8471418,25,65:00,0,17/19,19/22,1/2,3
73,2020020258,8471469,18,65:00,0,23/26,27/30,4/4,3
74,2020020259,8470594,54,59:35,0,21/24,22/25,0/0,3
75,2020020259,8475831,21,60:00,0,24/25,27/29,1/2,2
76,2020020260,8471734,26,60:00,0,25/25,28/28,3/3,0
77,2020020260,8478039,30,58:20,0,22/24,25/28,3/4,3
78,2020020261,8473541,17,58:45,0,22/22,24/25,1/2,1
79,2020020261,8480947,16,60:00,0,19/19,29/29,10/10,0
80,2020020262,8475883,10,60:00,0,25/26,27/28,1/1,1
81,2020020262,8476899,9,58:18,0,22/24,26/28,2/2,2
82,2020020263,8474593,20,47:47,0,21/26,24/29,2/2,5
83,2020020263,8479496,20,12:13,0,4/4,4/4,0/0,0
84,2020020263,8474651,23,60:00,0,31/32,35/36,4/4,1
85,2020020264,8469608,22,60:00,0,23/24,33/35,9/10,2
86,2020020264,8476945,52,58:57,0,12/14,27/30,12/13,3
87,2020020265,8470860,6,57:55,0,21/23,23/26,2/2,3
88,2020020265,8478406,1,60:00,0,21/21,25/27,1/3,2
89,2020020266,8479394,4,63:57,0,22/23,31/33,8/9,2
90,2020020266,8480382,3,64:59,0,16/18,20/22,4/4,2
91,2020020267,8477465,5,60:00,0,25/25,31/32,6/7,1
92,2020020267,8473575,2,59:51,0,22/25,33/36,11/11,3
93,2020020268,8478007,29,60:00,0,32/32,32/32,0/0,0
94,2020020268,8477424,18,59:39,0,19/21,19/21,0/0,2
95,2020020269,8476412,19,62:34,0,29/31,30/32,1/1,2
96,2020020269,8474889,28,64:00,0,36/37,42/45,6/8,3
97,2020020270,8474636,10,60:00,0,28/31,34/37,4/4,3
98,2020020270,8477405,9,12:00,0,2/2,4/5,2/3,1
99,2020020270,8476899,9,48:00,0,16/21,20/26,3/4,6
100,2020020271,8471418,25,58:37,0,11/11,17/18,5/6,1
101,2020020271,8476883,14,59:48,0,24/24,28/28,3/3,0
102,2020020272,8475311,53,65:00,0,22/24,27/29,5/5,2
103,2020020272,8471734,26,64:55,0,17/19,20/22,2/2,2
104,2020020273,8476434,24,59:03,0,18/21,24/27,6/6,3
105,2020020273,8478039,30,58:55,0,13/14,16/17,1/1,1
106,2020020274,8473503,12,60:00,0,23/25,26/29,3/4,3
107,2020020274,8480947,16,58:23,0,22/24,33/37,9/11,4
108,2020020275,8471306,17,20:00,0,9/13,9/13,0/0,4
109,2020020275,8473541,17,39:50,0,20/22,23/26,1/2,3
110,2020020275,8476904,13,60:00,0,24/26,30/32,5/5,2
111,2020020276,8479496,20,58:19,0,21/23,23/25,1/1,2
112,2020020276,8469608,22,59:41,0,17/18,20/21,3/3,1
113,2020020277,8477967,23,57:56,0,22/23,29/30,5/5,1
114,2020020277,8476316,52,59:58,0,24/24,29/29,5/5,0
115,2020020278,8478406,1,58:46,0,25/27,26/29,0/1,3
116,2020020278,8476999,7,60:00,0,22/23,25/27,3/4,2
117,2020020279,8477970,15,58:36,0,17/19,20/23,3/4,3
118,2020020279,8478048,3,60:00,0,21/22,26/27,3/3,1
119,2020020280,8475852,12,62:02,0,24/26,25/27,1/1,2
120,2020020280,8480420,16,62:02,0,34/34,36/37,1/1,1
121,2020020281,8477465,5,60:00,0,31/33,33/35,2/2,2
122,2020020281,8473575,2,58:24,0,14/16,15/18,1/2,3
123,2020020282,8476914,29,17:13,0,5/5,6/6,1/1,0
124,2020020282,8478007,29,42:40,0,29/32,35/39,5/6,4
125,2020020282,8471469,18,59:56,0,19/20,21/23,0/0,2
126,2020020283,8476412,19,58:09,0,22/27,22/27,0/0,5
127,2020020283,8471227,28,60:00,0,27/31,28/32,1/1,4
128,2020020284,8471679,8,59:03,0,21/23,22/27,1/4,5
129,2020020284,8475883,10,59:42,0,27/30,30/33,3/3,3
130,2020020285,8475156,22,60:00,0,31/31,43/44,10/11,1
131,2020020285,8474593,20,28:17,0,7/10,10/15,2/4,5
132,2020020285,8479496,20,31:43,0,4/5,7/9,2/3,2
133,2020020286,8479979,25,64:04,0,29/31,33/36,4/5,3
134,2020020286,8476883,14,65:00,0,18/20,24/27,5/6,3
135,2020020287,8475831,21,60:00,0,23/25,27/29,4/4,2
136,2020020287,8470594,54,58:29,0,26/29,36/39,10/10,3
137,2020020288,8475311,53,58:04,0,18/19,19/22,1/2,3
138,2020020288,8477361,26,60:00,0,16/16,22/24,6/8,2
139,2020020289,8476434,24,59:44,0,21/25,24/29,2/3,5
140,2020020289,8478039,30,59:50,0,23/24,26/27,3/3,1
141,2020020290,8471695,6,60:00,0,14/16,16/19,2/3,3
142,2020020290,8470880,4,20:00,0,9/10,11/12,0/0,1
143,2020020290,8479394,4,40:00,0,15/20,17/23,2/3,6
144,2020020291,8478492,15,58:24,0,18/20,22/24,4/4,2
145,2020020291,8476234,3,60:00,0,23/24,28/29,4/4,1
146,2020020292,8473541,17,60:00,0,30/30,38/39,8/9,1
147,2020020292,8475683,13,58:00,0,25/27,25/27,0/0,2
148,2020020293,8476899,9,63:30,0,27/29,30/32,3/3,2
149,2020020293,8474596,8,63:30,0,25/28,36/39,9/9,3
150,2020020294,8474651,23,58:30,0,23/26,27/31,4/5,4
151,2020020294,8476945,52,60:27,0,25/27,31/34,6/7,3
152,2020020295,8478406,1,57:33,0,30/32,33/36,3/4,3
153,2020020295,8476999,7,60:00,0,37/38,41/42,4/4,1
154,2020020296,8476883,14,60:00,0,23/23,25/25,2/2,0
155,2020020296,8477968,12,57:14,0,23/24,25/27,1/2,2
156,2020020297,8476412,19,58:14,0,21/22,28/30,6/7,2
157,2020020297,8471734,26,60:00,0,29/29,31/31,1/1,0
158,2020020298,8474636,10,57:52,0,19/20,30/33,10/12,3
159,2020020298,8479496,20,59:39,0,23/23,34/34,7/7,0
160,2020020299,8475831,21,60:00,0,21/23,25/28,4/5,3
161,2020020299,8470594,54,60:00,0,29/29,34/34,2/2,0
162,2020020300,8475311,53,60:00,4,16/18,25/28,7/8,3
163,2020020300,8476434,24,58:35,0,18/20,21/25,3/4,4
164,2020020301,8477180,1,55:59,0,16/18,18/20,1/1,2
165,2020020301,8473575,2,60:00,2,21/22,28/29,7/7,1
166,2020020302,8477970,15,61:43,0,30/32,34/37,4/5,3
167,2020020302,8477465,5,61:43,0,20/22,20/22,0/0,2
168,2020020303,8476904,13,59:20,0,19/21,23/25,4/4,2
169,2020020303,8471418,25,59:58,0,34/34,43/43,8/8,0
170,2020020304,8476914,29,65:00,0,24/27,29/34,4/6,5
171,2020020304,8480947,16,64:56,0,22/24,25/30,3/6,5
172,2020020305,8473541,17,57:26,0,26/26,31/33,5/7,2
173,2020020305,8471469,18,60:00,0,24/24,24/24,0/0,0
174,2020020306,8476899,9,65:00,0,30/34,32/36,2/2,4
175,2020020306,8471679,8,65:00,0,23/25,35/39,10/12,4
176,2020020307,8477967,23,58:28,0,23/26,25/29,2/3,4
177,2020020307,8469608,22,59:29,0,24/27,30/33,3/3,3
178,2020020308,8470880,4,59:45,0,16/17,24/27,6/8,3
179,2020020308,8478048,3,58:08,0,20/22,35/39,11/13,4
180,2020020309,8476412,19,53:12,0,18/20,18/20,0/0,2
181,2020020309,8477361,26,60:00,0,28/29,35/36,7/7,1
182,2020020310,8474636,10,60:15,0,18/19,21/22,2/2,1
183,2020020310,8479496,20,61:06,0,33/35,37/39,3/3,2
184,2020020311,8478499,53,21:29,0,14/14,14/14,0/0,0
185,2020020311,8475311,53,43:14,0,12/14,18/21,4/5,3
186,2020020311,8468011,24,65:00,0,22/25,25/28,3/3,3
187,2020020312,8473575,2,60:00,0,33/35,34/36,0/0,2
188,2020020312,8470860,6,59:48,0,25/31,30/37,3/3,7
189,2020020313,8477970,15,59:55,0,20/21,26/28,4/4,2
190,2020020313,8477465,5,59:04,0,26/28,30/33,2/3,3
191,2020020314,8470147,14,59:57,0,23/24,31/32,5/5,1
192,2020020314,8473503,12,58:34,0,17/19,19/21,2/2,2
193,2020020315,8475683,13,60:00,0,32/33,37/39,3/4,2
194,2020020315,8479979,25,59:00,0,32/35,32/35,0/0,3
195,2020020316,8476914,29,59:52,0,22/23,25/26,2/2,1
196,2020020316,8476876,16,59:58,0,25/25,26/26,1/1,0
197,2020020317,8473541,17,60:00,0,33/34,37/39,3/4,2
198,2020020317,8471469,18,59:45,0,25/29,27/31,2/2,4
199,2020020318,8476899,9,60:00,0,29/30,29/30,0/0,1
200,2020020318,8479496,20,31:47,0,16/20,16/20,0/0,4
201,2020020318,8481501,20,28:13,0,9/11,9/11,0/0,2
202,2020020319,8476945,52,60:00,0,18/20,18/21,0/1,3
203,2020020319,8471679,8,59:06,0,17/21,24/29,7/8,5
204,2020020320,8477967,23,58:45,0,19/19,31/33,11/13,2
205,2020020320,8469608,22,59:39,0,25/25,32/32,5/5,0
206,2020020321,8478499,53,58:54,0,20/22,26/29,6/7,3
207,2020020321,8480112,21,59:53,0,15/17,16/18,0/0,2
208,2020020322,8475622,7,60:00,0,28/31,36/39,7/7,3
209,2020020322,8470880,4,59:57,0,21/21,23/23,2/2,0
210,2020020323,8480382,3,60:00,0,25/27,31/33,5/5,2
211,2020020323,8471695,6,60:00,0,23/28,28/34,3/4,6
212,2020020324,8475660,30,59:48,0,23/24,27/28,3/3,1
213,2020020324,8471734,26,57:30,0,21/24,27/30,4/4,3
214,2020020325,8476434,24,60:00,0,20/25,26/31,6/6,5
215,2020020325,8475215,54,60:00,0,16/17,23/24,4/4,1
216,2020020326,8471227,28,60:41,0,21/22,24/26,3/4,2
217,2020020326,8478024,19,60:17,0,14/16,17/20,3/4,3
218,2020020327,8478406,1,59:11,0,19/23,19/23,0/0,4
219,2020020327,8477970,15,60:00,0,21/22,22/24,0/1,2
220,2020020328,8473575,2,64:34,0,21/24,27/31,6/7,4
221,2020020328,8477465,5,64:34,0,22/24,24/27,0/1,3
222,2020020329,8476883,14,59:53,0,14/14,20/20,6/6,0
223,2020020329,8479979,25,18:53,0,4/4,5/5,0/0,0
224,2020020329,8471418,25,41:07,0,8/10,11/16,1/3,5
225,2020020330,8475683,13,64:46,0,20/21,30/33,5/7,3
226,2020020330,8473503,12,65:00,0,20/22,28/31,8/9,3
227,2020020331,8476876,16,60:00,0,25/29,27/32,2/3,5
228,2020020331,8473541,17,59:17,0,33/36,33/36,0/0,3
229,2020020332,8477424,18,60:00,0,23/24,29/30,6/6,1
230,2020020332,8476914,29,58:28,0,27/29,31/33,2/2,2
231,2020020333,8476899,9,40:00,0,22/26,27/33,3/4,6
232,2020020333,8478916,9,20:00,0,5/5,5/5,0/0,0
233,2020020333,8479496,20,59:45,0,25/25,31/34,5/8,3
234,2020020334,8476945,52,60:36,0,37/38,40/41,3/3,1
235,2020020334,8474596,8,60:36,0,14/15,19/21,5/6,2
236,2020020335,8469608,22,60:00,0,25/28,25/29,0/1,4
237,2020020335,8475789,10,60:00,0,30/30,30/30,0/0,0
238,2020020336,8478039,30,64:33,0,23/24,25/28,2/4,3
239,2020020336,8477361,26,64:23,0,25/29,38/42,12/12,4
240,2020020337,8477293,53,58:45,0,31/35,35/40,4/5,5
241,2020020337,8475831,21,59:44,0,22/24,23/25,1/1,2
242,2020020338,8476434,24,63:23,0,21/24,24/27,2/2,3
243,2020020338,8470594,54,63:10,0,28/30,28/30,0/0,2
244,2020020339,8471227,28,59:11,0,21/27,24/31,2/2,7
245,2020020339,8478024,19,29:26,0,15/17,19/21,4/4,2
246,2020020339,8476412,19,30:34,2,12/14,15/19,3/5,4
247,2020020340,8477992,7,60:00,0,28/31,35/38,6/6,3
248,2020020340,8479394,4,60:00,0,20/20,28/28,7/7,0
249,2020020341,8478009,2,60:00,0,13/13,20/20,6/6,0
250,2020020341,8479193,5,58:24,0,22/22,28/30,5/7,2
251,2020020342,8478048,3,13:19,0,1/2,1/2,0/0,1
252,2020020342,8480382,3,45:25,0,31/33,31/33,0/0,2
253,2020020342,8471695,6,60:00,0,17/18,20/21,3/3,1
254,2020020343,8480947,16,60:00,0,43/44,44/46,1/2,2
255,2020020343,8471306,17,60:00,0,22/28,25/32,1/2,7
256,2020020344,8477424,18,60:00,0,26/27,28/29,2/2,1
257,2020020344,8476914,29,58:48,0,24/25,26/29,2/3,3
258,2020020345,8476945,52,58:12,0,14/16,15/18,0/1,3
259,2020020345,8477967,23,59:59,0,26/26,27/27,1/1,0
260,2020020346,8478406,1,58:13,0,18/21,20/23,2/2,3
261,2020020346,8478492,15,60:00,0,16/18,19/21,3/3,2
262,2020020347,8476883,14,59:43,0,20/20,20/20,0/0,0
263,2020020347,8479979,25,58:06,0,21/22,25/27,3/3,2
264,2020020348,8476904,13,61:59,0,18/20,28/31,7/8,3
265,2020020348,8477968,12,61:34,0,37/39,44/46,5/5,2
266,2020020349,8476899,9,60:00,0,26/26,27/28,1/2,1
267,2020020349,8479496,20,59:54,0,26/30,31/35,1/1,4
268,2020020350,8475156,22,20:00,0,6/8,7/10,1/2,3
269,2020020350,8469608,22,40:00,0,8/8,13/13,1/1,0
270,2020020350,8474636,10,59:46,0,28/28,31/31,3/3,0
271,2020020351,8470594,54,60:58,0,25/29,26/30,0/0,4
272,2020020351,8475660,30,62:00,0,27/30,34/39,7/9,5
273,2020020352,8476434,24,57:40,0,23/26,30/34,6/7,4
274,2020020352,8478024,19,59:24,0,18/21,29/33,8/9,4
275,2020020353,8474889,28,60:00,0,21/22,33/35,9/10,2
276,2020020353,8475831,21,59:01,0,17/21,21/26,2/3,5
277,2020020354,8478048,3,59:54,0,19/21,22/24,2/2,2
278,2020020354,8475622,7,58:45,0,14/17,16/19,1/1,3
279,2020020355,8477465,5,60:00,0,26/28,40/42,11/11,2
280,2020020355,8479394,4,59:57,0,16/20,22/27,5/6,5
281,2020020356,8476914,29,60:00,0,12/12,19/20,6/7,1
282,2020020356,8471306,17,20:00,0,8/8,9/9,1/1,0
283,2020020356,8473541,17,40:00,0,16/18,23/27,6/7,4
284,2020020357,8471679,8,59:54,0,20/21,26/27,6/6,1
285,2020020357,8478916,9,59:18,0,21/21,30/32,5/7,2
286,2020020358,8476316,52,60:00,0,25/26,31/33,3/4,2
287,2020020358,8474651,23,59:03,0,32/35,34/38,1/2,4
288,2020020359,8471695,6,65:00,0,24/25,27/28,3/3,1
289,2020020359,8477970,15,64:39,0,18/19,18/19,0/0,1
290,2020020360,8469608,22,60:00,2,16/20,26/32,10/12,6
291,2020020360,8475883,10,59:51,0,23/24,26/27,0/0,1
292,2020020361,8470594,54,60:00,0,28/29,36/37,7/7,1
293,2020020361,8475660,30,59:12,0,19/23,23/27,3/3,4
294,2020020362,8476434,24,56:58,0,18/18,18/21,0/3,3
295,2020020362,8476412,19,59:39,0,23/25,27/29,4/4,2
296,2020020363,8474889,28,60:00,0,23/26,34/38,9/10,4
297,2020020363,8475831,21,60:00,0,22/22,26/26,4/4,0
298,2020020364,8478048,3,57:22,0,32/35,32/36,0/1,4
299,2020020364,8478406,1,60:00,0,35/37,37/39,0/0,2
300,2020020365,8477968,12,59:35,0,23/24,33/35,10/11,2
301,2020020365,8473541,17,59:41,0,21/24,27/31,4/5,4
302,2020020366,8477465,5,58:42,0,24/27,31/35,5/6,4
303,2020020366,8470880,4,60:00,0,25/28,26/29,1/1,3
304,2020020367,8480947,16,64:59,0,30/32,31/34,1/1,3
305,2020020367,8476883,14,64:59,0,32/33,35/37,2/2,2
306,2020020368,8471469,18,57:31,0,28/31,33/38,5/7,5
307,2020020368,8475683,13,60:00,0,27/31,31/35,4/4,4
308,2020020369,8474596,8,64:02,0,21/25,23/27,2/2,4
309,2020020369,8476945,52,64:29,0,30/32,33/36,1/2,3
310,2020020370,8479496,20,60:00,0,23/25,29/32,4/5,3
311,2020020370,8476899,9,20:00,0,7/11,7/11,0/0,4
312,2020020370,8478916,9,40:00,0,13/16,15/18,0/0,3
313,2020020371,8477967,23,59:48,0,25/26,31/32,5/5,1
314,2020020371,8474636,10,57:30,0,25/27,25/28,0/1,3
315,2020020372,8471418,25,59:38,0,16/19,19/22,2/2,3
316,2020020372,8476914,29,60:00,0,18/20,22/24,3/3,2
317,2020020373,8470860,6,60:00,0,22/23,31/32,8/8,1
318,2020020373,8478492,15,24:15,0,4/5,6/7,1/1,1
319,2020020373,8477970,15,35:43,0,12/16,14/18,1/1,4
320,2020020374,8478406,1,59:11,0,17/21,22/27,5/6,5
321,2020020374,8480382,3,59:58,0,22/25,24/27,1/1,3
322,2020020375,8473575,2,60:00,0,19/21,20/22,1/1,2
323,2020020375,8475622,7,60:00,0,24/29,24/29,0/0,5
324,2020020376,8476876,16,64:41,0,28/30,39/42,9/10,3
325,2020020376,8470147,14,65:00,0,18/20,24/27,4/5,3
326,2020020377,8475831,21,62:45,0,23/25,26/28,1/1,2
327,2020020377,8476434,24,62:45,0,30/33,31/34,1/1,3
328,2020020378,8477293,53,60:00,0,13/18,22/27,8/8,5
329,2020020378,8478039,30,59:31,0,20/21,24/25,3/3,1
330,2020020379,8477361,26,61:04,0,15/17,19/22,2/3,3
331,2020020379,8478024,19,59:29,0,21/22,28/30,7/8,2
332,2020020380,8474889,28,22:16,0,2/5,5/8,2/2,3
333,2020020380,8471227,28,38:21,0,12/14,17/19,4/4,2
334,2020020380,8476861,54,61:25,0,20/23,25/29,3/4,4
335,2020020381,8471469,18,59:44,0,13/18,26/32,13/14,6
336,2020020381,8475683,13,59:56,0,26/27,28/30,0/1,2
337,2020020382,8471679,8,60:00,0,25/25,28/29,3/4,1
338,2020020382,8476316,52,25:13,0,6/9,6/9,0/0,3
339,2020020382,8476945,52,34:25,0,14/18,15/19,1/1,4
340,2020020383,8469608,22,60:00,0,28/29,34/36,6/7,2
341,2020020383,8474593,20,58:30,0,25/28,30/33,5/5,3
342,2020020384,8477967,23,60:00,0,36/38,37/39,1/1,2
343,2020020384,8475883,10,58:20,0,23/25,27/31,2/4,4
344,2020020385,8479979,25,59:58,0,20/20,21/21,0/0,0
345,2020020385,8481001,29,10:40,0,1/1,3/4,1/1,1
346,2020020385,8476914,29,49:17,0,14/17,18/22,4/5,4
347,2020020386,8480112,21,61:44,0,20/23,22/27,2/4,5
348,2020020386,8468011,24,61:59,0,23/26,29/33,5/6,4
349,2020020387,8475311,53,59:58,0,30/32,32/34,1/1,2
350,2020020387,8475660,30,57:42,0,20/23,26/30,4/5,4
351,2020020388,8471734,26,61:17,0,21/23,22/25,1/2,3
352,2020020388,8476412,19,61:45,0,25/28,30/34,5/6,4
353,2020020389,8471227,28,60:00,0,26/30,28/32,2/2,4
354,2020020389,8470594,54,59:51,0,22/22,24/24,1/1,0
355,2020020390,8478435,6,62:55,0,26/28,29/32,3/4,3
356,2020020390,8470880,4,63:08,0,23/24,27/29,3/4,2
357,2020020391,8478009,2,60:00,0,23/25,24/26,1/1,2
358,2020020391,8477992,7,59:45,0,25/29,25/29,0/0,4
359,2020020392,8467950,15,60:00,0,19/21,23/26,3/4,3
360,2020020392,8477180,1,57:15,0,34/35,37/41,3/6,4
361,2020020393,8479193,5,60:00,0,22/23,23/24,1/1,1
362,2020020393,8480382,3,17:14,0,2/5,3/6,1/1,3
363,2020020393,8476234,3,42:46,0,11/13,16/18,5/5,2
364,2020020394,8480947,16,60:00,0,27/29,33/39,4/8,6
365,2020020394,8476883,14,60:00,0,17/19,22/25,2/3,3
366,2020020395,8474593,20,65:00,0,13/16,19/22,3/3,3
367,2020020395,8476899,9,65:00,0,20/22,31/34,10/11,3
368,2020020396,8475156,22,60:00,0,25/27,26/28,1/1,2
369,2020020396,8478916,9,57:34,0,30/32,34/37,4/5,3
370,2020020397,8477967,23,64:20,0,26/26,29/30,2/3,1
371,2020020397,8471679,8,64:52,0,24/25,28/29,4/4,1
372,2020020398,8478039,30,59:48,0,22/22,26/26,4/4,0
373,2020020398,8470594,54,58:19,0,19/20,20/21,0/0,1
374,2020020399,8475831,21,58:40,0,10/12,11/14,0/1,3
375,2020020399,8477293,53,17:40,0,13/13,16/16,3/3,0
376,2020020399,8475311,53,42:20,0,16/17,17/19,1/2,2
377,2020020400,8476434,24,63:00,0,21/24,21/26,0/2,5
378,2020020400,8477361,26,63:00,0,15/20,19/25,2/2,6
379,2020020401,8473575,2,65:00,0,28/28,32/33,3/4,1
380,2020020401,8470860,6,65:00,0,23/23,26/27,3/4,1
381,2020020402,8470880,4,44:47,0,10/11,11/12,1/1,1
382,2020020402,8479394,4,20:00,0,5/8,5/8,0/0,3
383,2020020402,8477992,7,65:00,0,26/29,29/33,2/3,4
384,2020020403,8477970,15,61:04,0,23/27,27/31,3/3,4
385,2020020403,8475809,1,60:46,0,23/27,25/30,2/3,5
386,2020020404,8477968,12,64:15,0,15/17,21/23,5/5,2
387,2020020404,8471469,18,64:25,0,25/26,32/35,6/8,3
388,2020020405,8477465,5,60:00,0,29/30,33/35,2/3,2
389,2020020405,8476234,3,58:25,0,18/20,23/26,4/4,3
390,2020020406,8476914,29,57:59,0,26/27,29/32,2/4,3
391,2020020406,8475683,13,59:54,0,26/28,38/40,6/6,2
392,2020020407,8471306,17,62:17,0,18/21,25/29,4/5,4
393,2020020407,8476883,14,62:17,0,18/20,20/23,2/3,3
394,2020020408,8475883,10,56:33,0,18/21,19/23,1/2,4
395,2020020408,8476945,52,59:58,0,35/37,36/39,1/2,3
396,2020020409,8471418,25,60:00,0,18/19,21/22,1/1,1
397,2020020409,8476876,16,60:00,0,25/30,31/37,5/6,6
398,2020020410,8469608,22,60:00,0,20/21,21/22,1/1,1
399,2020020410,8476899,9,60:00,0,24/29,29/36,5/7,7
400,2020020411,8477967,23,60:00,0,33/37,40/45,6/7,5
401,2020020411,8471679,8,59:15,0,19/19,23/24,2/3,1
402,2020020412,8478039,30,59:26,0,22/25,24/27,2/2,3
403,2020020412,8470594,54,48:21,0,19/22,25/29,6/7,4
404,2020020412,8480313,54,08:15,0,2/2,2/2,0/0,0
405,2020020413,8475831,21,64:09,0,8/9,13/14,3/3,1
406,2020020413,8477293,53,64:22,0,39/41,44/46,5/5,2
407,2020020414,8476434,24,59:39,0,26/29,32/37,5/7,5
408,2020020414,8477234,26,60:00,0,25/26,33/34,7/7,1
409,2020020415,8470860,6,60:00,0,21/21,27/27,6/6,0
410,2020020415,8480382,3,24:52,0,10/12,10/14,0/1,4
411,2020020415,8476234,3,34:44,0,11/11,13/13,0/0,0
412,2020020416,8477992,7,58:32,0,21/24,22/26,1/2,4
413,2020020416,8477465,5,60:00,0,20/22,21/23,1/1,2
414,2020020417,8478009,2,59:48,0,18/21,19/22,0/0,3
415,2020020417,8478406,1,59:41,0,21/26,28/33,6/6,5
416,2020020418,8470880,4,58:43,0,13/17,17/21,4/4,4
417,2020020418,8478492,15,59:59,0,27/29,30/33,2/3,3
418,2020020419,8473503,12,59:49,0,30/31,32/33,2/2,1
419,2020020419,8471469,18,44:38,0,14/16,18/23,4/7,5
